PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Moses Malone,25,21,,955,11.1,23.3,0.479,0.0,0.1,0.0,11.1,23.1,0.48100000000000004,8.0,11.2,0.7120000000000001,6.7,9.7,16.4,1.9,0.7,1.8,3.2,2.9,30.3,,112,104
Robert Reid,25,21,,868,8.2,17.9,0.45899999999999996,0.0,0.1,0.0,8.2,17.8,0.462,3.6,5.4,0.6629999999999999,3.3,5.1,8.4,5.8,3.0,1.4,2.6,4.7,20.1,,106,103
Billy Paultz,32,21,,720,7.9,17.6,0.451,0.0,0.1,0.0,7.9,17.5,0.45299999999999996,2.3,3.4,0.667,3.8,6.7,10.5,2.5,0.9,1.9,1.9,4.9,18.1,,103,106
Tom Henderson,29,21,,615,4.9,11.0,0.447,0.0,0.1,0.0,4.9,11.0,0.45,1.9,2.3,0.821,1.2,3.4,4.6,8.7,1.4,0.1,2.8,3.3,11.8,,103,109
Calvin Murphy,32,19,,540,13.5,27.3,0.495,0.2,0.7,0.28600000000000003,13.3,26.7,0.5,5.5,5.7,0.9670000000000001,0.7,1.6,2.3,5.4,2.5,0.0,4.0,6.6,32.7,,108,108
Mike Dunleavy,26,20,,472,7.5,16.6,0.45399999999999996,0.7,1.6,0.4,6.9,14.9,0.46,3.6,4.1,0.868,1.0,3.6,4.6,7.4,1.6,0.1,3.3,6.4,19.3,,106,108
Bill Willoughby,23,19,,417,5.2,14.3,0.36200000000000004,0.0,0.1,0.0,5.2,14.2,0.365,3.7,4.9,0.75,3.5,7.0,10.5,2.7,1.7,2.3,2.8,5.2,14.1,,92,104
Allen Leavell,23,17,,217,7.1,18.2,0.39,0.0,0.0,,7.1,18.2,0.39,3.6,4.0,0.882,1.2,2.8,4.0,10.4,4.3,0.9,4.7,6.2,17.8,,93,103
Calvin Garrett,24,13,,117,4.0,9.2,0.429,0.0,0.0,,4.0,9.2,0.429,3.1,3.5,0.875,1.3,5.3,6.6,2.6,2.2,0.4,2.6,4.4,11.0,,97,106
Major Jones,27,12,,88,5.8,12.3,0.47600000000000003,0.0,0.0,,5.8,12.3,0.47600000000000003,1.2,2.9,0.4,4.1,6.4,10.5,2.9,1.8,1.2,1.2,8.8,12.9,,108,105
Rudy Tomjanovich,32,8,,31,1.7,14.9,0.111,0.0,5.0,0.0,1.7,10.0,0.16699999999999998,6.6,10.0,0.667,3.3,6.6,10.0,0.0,0.0,0.0,3.3,5.0,10.0,,61,109
