PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Dennis Johnson,26,7,,267,10.2,21.5,0.473,0.2,1.0,0.2,10.0,20.6,0.486,6.3,8.2,0.762,1.4,5.1,6.5,3.9,1.8,1.8,3.7,3.5,26.8,,106,97
Truck Robinson,29,7,,233,6.1,17.3,0.35100000000000003,0.0,0.0,,6.1,17.3,0.35100000000000003,4.5,7.6,0.588,5.2,11.7,16.8,2.9,1.1,0.4,2.9,3.4,16.6,,91,95
Alvan Adams,26,7,,218,6.5,14.4,0.45,0.0,0.0,,6.5,14.4,0.45,4.8,6.7,0.7140000000000001,2.6,7.2,9.8,6.2,1.0,0.2,4.6,4.8,17.7,,98,98
Jeff Cook,24,7,,206,6.3,13.7,0.46299999999999997,0.3,0.3,1.0,6.1,13.5,0.45299999999999996,3.6,4.8,0.737,4.3,7.6,11.9,2.8,0.3,0.0,2.5,7.4,16.5,,108,99
Walter Davis,26,7,,199,13.4,27.8,0.48100000000000004,0.0,0.3,0.0,13.4,27.6,0.486,2.6,4.5,0.588,1.8,3.2,5.0,5.8,1.8,0.3,4.5,4.5,29.4,,98,99
Alvin Scott,25,7,,120,6.1,13.1,0.467,0.0,0.0,,6.1,13.1,0.467,4.4,6.5,0.667,3.5,4.8,8.3,3.0,1.7,2.6,3.0,2.6,16.6,,103,97
Johnny High,23,7,,117,6.3,14.7,0.424,0.0,0.0,,6.3,14.7,0.424,4.0,6.3,0.643,4.0,4.5,8.5,2.7,2.7,0.9,2.7,10.7,16.5,,100,96
Rich Kelley,27,7,,113,4.6,11.6,0.4,0.0,0.5,0.0,4.6,11.1,0.41700000000000004,4.2,6.5,0.643,6.0,10.2,16.2,6.0,2.8,1.4,6.5,5.6,13.4,,86,91
Kyle Macy,23,7,,102,9.7,18.5,0.528,2.1,4.1,0.5,7.7,14.4,0.536,3.6,3.6,1.0,1.0,5.6,6.7,5.6,2.6,0.0,3.6,4.1,25.1,,118,96
Joel Kramer,25,7,,101,6.7,12.9,0.52,0.0,0.0,,6.7,12.9,0.52,0.5,1.0,0.5,1.0,7.2,8.3,2.1,1.0,1.0,0.5,9.3,14.0,,115,97
Mike Niles,25,2,,4,0.0,65.4,0.0,0.0,0.0,,0.0,65.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,,0,80
