Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,1,1490,ATL,Atlanta Hawks,27.0,NBA,PF,56,0,934,5.4,10.6,0.51,0.1,0.2,0.33,5.4,10.4,0.52,2.8,3.9,0.72,2.5,6.2,8.7,1.2,1.7,0.7,2.7,4.5,13.7
2013,1,1490,ATL,Atlanta Hawks,28.0,NBA,PF,69,5,1035,6.4,12.4,0.52,0.0,0.5,0.08,6.4,11.9,0.54,2.8,4.6,0.62,2.6,6.6,9.3,1.6,1.9,0.5,2.5,4.6,15.7
