Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,26,2747,KCK,Kansas City Kings,23.0,NBA,SG,62.0,6.0,606.0,84.0,176.0,0.48,1.0,7.0,0.14,83.0,169.0,0.49,0.48,76.0,100.0,0.76,25.0,48.0,73.0,68.0,26.0,3.0,55.0,92.0,245.0
1984,12,2747,IND,Indiana Pacers,24.0,NBA,SG,61.0,13.0,857.0,148.0,314.0,0.47,0.0,3.0,0.0,148.0,311.0,0.48,0.47,134.0,161.0,0.83,43.0,79.0,122.0,79.0,34.0,6.0,83.0,93.0,430.0
1985,9,2747,DET,Detroit Pistons,25.0,NBA,SG,54.0,0.0,486.0,83.0,178.0,0.47,0.0,1.0,0.0,83.0,177.0,0.47,0.47,87.0,104.0,0.84,25.0,32.0,57.0,36.0,16.0,4.0,43.0,61.0,253.0
1987,26,2747,SAC,Sacramento Kings,27.0,NBA,SG,34.0,7.0,665.0,95.0,199.0,0.48,3.0,9.0,0.33,92.0,190.0,0.48,0.48,73.0,88.0,0.83,21.0,40.0,61.0,81.0,18.0,3.0,54.0,56.0,266.0
1989,25,2747,POR,Portland Trail Blazers,29.0,NBA,PG,27.0,2.0,244.0,33.0,78.0,0.42,5.0,9.0,0.56,28.0,69.0,0.41,0.46,32.0,37.0,0.86,13.0,19.0,32.0,16.0,11.0,1.0,13.0,32.0,103.0
