Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,18,MIN,Minnesota Timberwolves,Kevin Garnett,23,81,81,3243,8.4,16.9,0.5,0.3,0.9,0.37,8.1,16.0,0.5,3.4,4.5,0.76,2.5,8.1,10.6,4.5,1.3,1.4,3.0,2.3,20.6
2000,18,MIN,Minnesota Timberwolves,Terrell Brandon,29,71,71,2587,6.8,14.5,0.47,0.7,1.8,0.4,6.0,12.7,0.48,2.6,2.9,0.9,0.6,2.7,3.3,8.8,1.9,0.4,2.6,2.2,16.9
2000,18,MIN,Minnesota Timberwolves,Malik Sealy,29,82,61,2392,5.6,11.7,0.48,0.2,0.5,0.29,5.4,11.2,0.48,2.7,3.3,0.81,1.8,3.5,5.3,3.0,1.1,0.3,1.7,3.0,14.0
2000,18,MIN,Minnesota Timberwolves,Wally Szczerbiak,22,73,53,2171,5.7,11.1,0.51,0.5,1.3,0.36,5.2,9.8,0.53,2.2,2.7,0.83,1.5,3.0,4.5,3.3,1.0,0.4,1.4,2.9,14.0
2000,18,MIN,Minnesota Timberwolves,Anthony Peeler,30,82,22,2073,5.5,12.6,0.44,1.5,4.4,0.33,4.0,8.2,0.49,1.5,1.9,0.8,1.0,3.0,4.0,3.4,1.1,0.2,1.5,3.0,14.0
2000,18,MIN,Minnesota Timberwolves,Joe Smith,24,78,9,1975,5.3,11.4,0.46,0.0,0.0,1.0,5.2,11.3,0.46,3.6,4.7,0.76,3.4,5.4,8.8,1.6,0.8,1.5,2.2,5.5,14.1
2000,18,MIN,Minnesota Timberwolves,Rasho Nesterovic,23,82,55,1723,4.3,9.0,0.48,0.0,0.0,0.0,4.3,9.0,0.48,1.2,2.2,0.57,2.8,5.1,7.9,1.9,0.4,1.8,1.5,5.5,9.8
2000,18,MIN,Minnesota Timberwolves,Sam Mitchell,36,66,24,1227,4.9,11.0,0.45,0.3,0.7,0.44,4.6,10.4,0.45,2.4,2.7,0.88,0.8,3.2,4.0,3.3,0.8,0.4,1.3,3.4,12.5
2000,18,MIN,Minnesota Timberwolves,Bobby Jackson,26,73,10,1034,4.9,12.0,0.4,0.5,1.6,0.28,4.4,10.4,0.42,2.6,3.4,0.78,1.7,3.6,5.3,6.0,1.7,0.2,2.0,4.0,12.8
2000,18,MIN,Minnesota Timberwolves,Dean Garrett,33,56,23,604,2.9,6.4,0.44,0.0,0.0,,2.9,6.4,0.44,1.1,1.5,0.69,2.4,5.9,8.3,1.1,0.5,2.4,1.3,5.6,6.8
2000,18,MIN,Minnesota Timberwolves,William Avery,20,59,1,484,4.2,13.5,0.31,1.3,4.7,0.29,2.8,8.8,0.32,1.8,2.7,0.67,0.6,2.4,3.0,6.5,1.0,0.1,3.1,4.5,11.5
2000,18,MIN,Minnesota Timberwolves,Tom Hammonds,32,56,0,372,4.1,9.4,0.43,0.0,0.0,,4.1,9.4,0.43,3.2,5.4,0.59,3.3,6.5,9.8,1.0,0.8,0.3,2.0,5.3,11.3
2000,18,MIN,Minnesota Timberwolves,Andrae Patterson,24,5,0,20,5.4,7.2,0.75,0.0,0.0,,5.4,7.2,0.75,0.0,0.0,,1.8,1.8,3.6,1.8,1.8,0.0,1.8,7.2,10.8
