Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,26,526,SAC,Sacramento Kings,Pete Chilcutt,"September 14, 1968",23.0,NBA,PF,69.0,2.0,817.0,6.7,14.7,0.45,0.1,0.1,1.0,6.5,14.6,0.45,1.4,1.7,0.82,4.6,6.4,11.0,2.2,1.9,1.0,2.4,4.1,14.8,,100.0,110.0
1993,26,526,SAC,Sacramento Kings,Pete Chilcutt,"September 14, 1968",24.0,NBA,PF,59.0,9.0,834.0,9.4,19.4,0.48,0.0,0.0,,9.4,19.4,0.48,1.8,2.6,0.7,4.6,6.5,11.1,3.7,1.3,1.2,3.1,5.8,20.7,,102.0,110.0
1994,31,526,TOT,Total After Trade,Pete Chilcutt,"September 14, 1968",25.0,NBA,PF,76.0,24.0,1365.0,7.4,16.3,0.45,0.1,0.5,0.2,7.3,15.8,0.46,1.5,2.4,0.63,4.7,8.8,13.5,3.1,1.9,1.4,2.7,6.0,16.4,,98.0,106.0
1994,26,526,SAC,Sacramento Kings,Pete Chilcutt,"September 14, 1968",25.0,NBA,PF,46.0,24.0,974.0,7.7,16.6,0.46,0.0,0.1,0.0,7.7,16.5,0.46,1.6,2.6,0.6,5.1,8.6,13.7,3.6,2.2,1.4,2.8,5.9,16.9,,100.0,106.0
1994,9,526,DET,Detroit Pistons,Pete Chilcutt,"September 14, 1968",25.0,NBA,PF,30.0,0.0,391.0,6.6,15.6,0.42,0.4,1.8,0.21,6.3,13.8,0.45,1.3,1.7,0.77,3.8,9.3,13.0,2.0,1.3,1.4,2.3,6.3,15.0,,95.0,108.0
1995,11,526,HOU,Houston Rockets,Pete Chilcutt,"September 14, 1968",26.0,NBA,PF,68.0,17.0,1347.0,5.5,12.4,0.44,1.3,3.3,0.41,4.2,9.2,0.46,1.2,1.6,0.74,4.0,8.0,12.0,2.5,0.9,1.6,2.3,4.4,13.5,,105.0,108.0
1996,11,526,HOU,Houston Rockets,Pete Chilcutt,"September 14, 1968",27.0,NBA,PF,74.0,0.0,651.0,5.8,14.2,0.41,2.9,7.8,0.38,2.8,6.4,0.44,1.3,2.1,0.65,4.0,8.3,12.3,2.1,1.5,1.1,1.7,5.1,15.8,,110.0,106.0
1997,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,"September 14, 1968",28.0,NBA,PF,54.0,1.0,662.0,5.9,13.5,0.44,2.0,5.7,0.36,3.9,7.9,0.49,1.1,1.8,0.59,5.5,7.3,12.8,3.9,2.1,1.4,2.3,4.3,14.9,,110.0,110.0
1998,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,"September 14, 1968",29.0,NBA,PF,82.0,0.0,1420.0,5.7,13.2,0.44,2.0,4.8,0.42,3.7,8.4,0.44,1.4,2.2,0.66,2.8,8.4,11.2,3.8,1.9,1.4,2.3,5.8,14.9,,107.0,109.0
1999,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,"September 14, 1968",30.0,NBA,PF,46.0,0.0,697.0,4.9,13.3,0.37,2.0,5.3,0.38,2.9,8.0,0.36,1.1,1.3,0.82,2.2,6.8,9.0,2.3,1.7,0.9,2.2,4.0,12.8,,95.0,108.0
2000,31,526,TOT,Total After Trade,Pete Chilcutt,"September 14, 1968",31.0,NBA,PF,56.0,2.0,601.0,4.6,11.0,0.42,0.5,2.2,0.23,4.1,8.7,0.46,0.7,0.7,1.0,4.0,7.3,11.3,2.3,1.3,0.9,1.7,6.3,10.4,,101.0,107.0
2000,29,526,UTA,Utah Jazz,Pete Chilcutt,"September 14, 1968",31.0,NBA,PF,26.0,0.0,224.0,5.3,14.8,0.36,0.2,2.4,0.1,5.0,12.4,0.4,0.5,0.5,1.0,3.6,6.7,10.3,2.4,1.2,1.0,2.2,7.4,11.2,,85.0,104.0
2000,6,526,CLE,Cleveland Cavaliers,Pete Chilcutt,"September 14, 1968",31.0,NBA,PF,6.0,0.0,30.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,0.0,0.0,,6.7,8.4,15.0,1.7,0.0,0.0,0.0,5.0,0.0,,101.0,107.0
2000,13,526,LAC,Los Angeles Clippers,Pete Chilcutt,"September 14, 1968",31.0,NBA,PF,24.0,2.0,347.0,4.6,9.3,0.49,0.7,2.4,0.31,3.8,6.9,0.55,0.9,0.9,1.0,4.0,7.7,11.6,2.4,1.5,0.9,1.6,5.7,10.8,,114.0,110.0
