Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1991,3.0,563,NJN,New Jersey Nets,23.0,NBA,PF,74.0,2602.0,17.6,0.53,0.04,0.4,10.4,20.5,15.3,9.8,1.3,2.2,14.4,23.3,2.4,3.4,5.8,0.11,0.7,-0.3,0.4,1.5
1992,3.0,563,NJN,New Jersey Nets,24.0,NBA,PF,65.0,2207.0,19.5,0.57,0.08,0.41,9.4,20.6,14.8,14.1,1.2,2.6,18.0,25.1,3.0,2.6,5.6,0.12,2.1,0.1,2.2,2.3
1993,3.0,563,NJN,New Jersey Nets,25.0,NBA,PF,76.0,2759.0,21.2,0.54,0.08,0.42,9.7,24.0,16.9,16.1,1.7,2.9,14.3,25.8,4.4,5.1,9.5,0.16,2.7,1.5,4.3,4.4
1994,3.0,563,NJN,New Jersey Nets,26.0,NBA,PF,77.0,2778.0,21.4,0.53,0.1,0.47,9.8,23.5,16.5,15.6,1.2,3.2,12.5,25.3,5.5,4.4,9.9,0.17,3.3,1.0,4.3,4.4
1995,3.0,563,NJN,New Jersey Nets,27.0,NBA,PF,56.0,2103.0,19.0,0.52,0.14,0.56,8.7,22.1,15.4,15.8,0.9,3.1,13.6,26.4,2.4,2.7,5.1,0.12,1.4,0.1,1.5,1.8
1996,23.0,563,PHI,Philadelphia 76Ers,28.0,NBA,PF,11.0,294.0,12.0,0.47,0.18,0.27,5.0,23.8,14.1,19.3,0.7,2.5,17.5,24.3,-0.4,0.2,-0.2,-0.03,-2.8,-0.7,-3.5,-0.1
1997,23.0,563,PHI,Philadelphia 76Ers,29.0,NBA,PF,57.0,2102.0,17.3,0.52,0.14,0.44,7.9,22.1,14.9,15.7,1.2,2.6,15.6,23.7,1.8,1.6,3.3,0.08,0.8,-0.1,0.7,1.5
1998,23.0,563,PHI,Philadelphia 76Ers,30.0,NBA,PF,59.0,2135.0,17.5,0.5,0.11,0.45,8.0,23.8,15.8,12.3,1.1,2.4,13.1,25.2,1.8,2.7,4.4,0.1,1.1,-0.6,0.5,1.3
1999,,563,CHH,None,31.0,NBA,PF,37.0,1178.0,15.6,0.5,0.08,0.47,8.0,24.2,16.4,12.1,1.1,2.6,15.5,23.3,0.4,1.6,2.0,0.08,-0.4,-0.3,-0.7,0.4
2001,,563,CHH,None,33.0,NBA,PF,34.0,683.0,13.8,0.47,0.2,0.36,7.7,23.0,15.4,10.2,0.8,2.3,12.4,22.8,0.1,1.1,1.2,0.08,-0.5,-0.5,-0.9,0.2
2002,23.0,563,PHI,Philadelphia 76Ers,34.0,NBA,PF,58.0,2080.0,16.2,0.52,0.11,0.31,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21.0,2.7,3.2,5.9,0.14,0.8,0.1,0.9,1.5
2003,23.0,563,PHI,Philadelphia 76Ers,35.0,NBA,C,64.0,1742.0,15.4,0.52,0.14,0.34,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.12,0.1,0.3,0.3,1.0
2004,23.0,563,PHI,Philadelphia 76Ers,36.0,NBA,C,34.0,843.0,11.6,0.47,0.14,0.25,6.3,20.3,13.4,9.9,1.5,2.4,16.5,19.2,-0.4,1.2,0.8,0.05,-2.5,0.4,-2.1,0.0
2005,9.0,563,DET,Detroit Pistons,37.0,NBA,C,5.0,50.0,1.2,0.29,0.14,0.21,7.1,27.9,17.6,0.0,0.0,0.0,11.5,16.3,-0.1,0.1,-0.1,-0.05,-6.7,-3.7,-10.5,-0.1
