SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014 - 15,DET,82,19830,39.7,91.8,0.43200000000000005,9.2,26.6,0.344,30.5,65.1,0.46799999999999997,16.8,24.0,0.703,13.7,34.3,48.0,23.1,8.1,5.0,14.3,20.3,105.3
