Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,17,176,MIL,Milwaukee Bucks,23.0,NBA,SG,47.0,0.0,552.0,76.0,206.0,0.37,21.0,63.0,0.33,55.0,143.0,0.38,0.42,33.0,49.0,0.67,10.0,33.0,43.0,68.0,35.0,3.0,42.0,57.0,206.0
1994,17,176,MIL,Milwaukee Bucks,24.0,NBA,SG,72.0,7.0,1242.0,158.0,382.0,0.41,32.0,115.0,0.28,126.0,267.0,0.47,0.46,97.0,122.0,0.8,36.0,110.0,146.0,168.0,102.0,17.0,83.0,110.0,445.0
1995,17,176,MIL,Milwaukee Bucks,25.0,NBA,SG,52.0,0.0,602.0,57.0,134.0,0.42,16.0,48.0,0.33,41.0,86.0,0.48,0.48,61.0,80.0,0.76,15.0,34.0,49.0,85.0,30.0,4.0,41.0,54.0,191.0
1996,10,176,GSW,Golden State Warriors,26.0,NBA,SG,68.0,0.0,712.0,91.0,185.0,0.49,44.0,93.0,0.47,47.0,92.0,0.51,0.61,31.0,37.0,0.84,17.0,46.0,63.0,85.0,33.0,11.0,42.0,51.0,257.0
1997,1,176,ATL,Atlanta Hawks,27.0,NBA,SG,58.0,8.0,965.0,100.0,246.0,0.41,48.0,124.0,0.39,52.0,122.0,0.43,0.5,37.0,46.0,0.8,26.0,73.0,99.0,115.0,55.0,3.0,59.0,56.0,285.0
1998,14,176,LAL,Los Angeles Lakers,28.0,NBA,SG,49.0,1.0,374.0,38.0,104.0,0.36,18.0,61.0,0.3,20.0,43.0,0.46,0.45,27.0,29.0,0.93,8.0,29.0,37.0,51.0,24.0,3.0,22.0,33.0,121.0
1999,26,176,SAC,Sacramento Kings,29.0,NBA,SG,43.0,0.0,736.0,59.0,138.0,0.43,24.0,79.0,0.3,35.0,59.0,0.59,0.51,71.0,84.0,0.84,25.0,71.0,96.0,112.0,53.0,5.0,47.0,61.0,213.0
2001,26,176,SAC,Sacramento Kings,31.0,NBA,SG,62.0,2.0,1010.0,103.0,255.0,0.4,46.0,132.0,0.35,57.0,123.0,0.46,0.49,64.0,73.0,0.88,16.0,78.0,94.0,130.0,28.0,6.0,53.0,66.0,316.0
2002,9,176,DET,Detroit Pistons,32.0,NBA,SG,82.0,6.0,1985.0,255.0,522.0,0.49,121.0,258.0,0.47,134.0,264.0,0.51,0.6,108.0,116.0,0.93,42.0,192.0,234.0,274.0,94.0,20.0,111.0,134.0,739.0
2003,9,176,DET,Detroit Pistons,33.0,NBA,SG,80.0,0.0,1473.0,191.0,424.0,0.45,87.0,214.0,0.41,104.0,210.0,0.5,0.55,86.0,100.0,0.86,33.0,147.0,180.0,206.0,63.0,14.0,81.0,104.0,555.0
2004,8,176,DEN,Denver Nuggets,34.0,NBA,SG,57.0,9.0,1101.0,120.0,297.0,0.4,51.0,138.0,0.37,69.0,159.0,0.43,0.49,60.0,71.0,0.84,25.0,98.0,123.0,147.0,57.0,8.0,53.0,66.0,351.0
2005,31,176,TOT,Total After Trade,35.0,NBA,SG,69.0,2.0,1505.0,161.0,368.0,0.44,71.0,165.0,0.43,90.0,203.0,0.44,0.53,62.0,71.0,0.87,26.0,133.0,159.0,167.0,60.0,9.0,67.0,95.0,455.0
2005,1,176,ATL,Atlanta Hawks,35.0,NBA,SG,16.0,0.0,275.0,31.0,77.0,0.4,11.0,32.0,0.34,20.0,45.0,0.44,0.47,10.0,13.0,0.77,4.0,17.0,21.0,28.0,14.0,2.0,14.0,28.0,83.0
2005,11,176,HOU,Houston Rockets,35.0,NBA,SG,53.0,2.0,1230.0,130.0,291.0,0.45,60.0,133.0,0.45,70.0,158.0,0.44,0.55,52.0,58.0,0.9,22.0,116.0,138.0,139.0,46.0,7.0,53.0,67.0,372.0
2006,11,176,HOU,Houston Rockets,36.0,NBA,SG,20.0,0.0,342.0,25.0,65.0,0.38,12.0,32.0,0.38,13.0,33.0,0.39,0.48,24.0,29.0,0.83,1.0,30.0,31.0,26.0,13.0,1.0,22.0,25.0,86.0
