Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,13,1304,SDC,San Diego Clippers,22.0,NBA,SG,76.0,48.0,2022.0,5.7,12.5,0.45,0.4,1.6,0.22,5.3,10.9,0.48,1.7,2.3,0.72,0.9,1.2,2.2,4.9,1.5,0.1,2.9,3.4,13.4
1984,13,1304,SDC,San Diego Clippers,23.0,NBA,SG,76.0,28.0,1571.0,5.9,13.1,0.45,0.2,1.1,0.22,5.7,12.1,0.47,1.5,2.0,0.75,0.5,1.5,2.0,2.7,1.3,0.0,1.9,3.8,13.6
1985,17,1304,MIL,Milwaukee Bucks,24.0,NBA,SG,82.0,63.0,2496.0,5.2,10.6,0.49,0.7,1.9,0.35,4.5,8.6,0.52,1.5,1.9,0.82,1.1,1.6,2.7,5.0,1.4,0.0,1.9,3.8,12.6
1986,17,1304,MIL,Milwaukee Bucks,25.0,NBA,SG,66.0,66.0,1739.0,5.9,11.8,0.5,1.5,3.4,0.45,4.4,8.4,0.52,1.6,1.8,0.87,0.8,1.6,2.4,4.7,1.5,0.0,1.8,3.3,14.8
1987,17,1304,MIL,Milwaukee Bucks,26.0,NBA,PG,78.0,43.0,2147.0,5.3,11.4,0.46,1.4,3.8,0.37,3.9,7.6,0.51,2.2,2.5,0.89,0.8,1.5,2.3,4.0,1.3,0.1,2.1,3.2,14.2
1988,31,1304,TOT,Total After Trade,27.0,NBA,SG,66.0,0.0,1445.0,6.0,13.0,0.46,2.1,4.4,0.49,3.9,8.7,0.45,1.5,1.8,0.83,0.5,1.5,1.9,3.8,1.1,0.0,1.9,2.9,15.7
1988,17,1304,MIL,Milwaukee Bucks,27.0,NBA,SG,43.0,0.0,983.0,5.7,12.6,0.45,2.0,4.3,0.47,3.7,8.3,0.44,1.2,1.4,0.82,0.4,1.2,1.7,4.0,1.1,0.0,1.8,2.9,14.5
1988,24,1304,PHO,Phoenix Suns,27.0,NBA,SG,23.0,0.0,462.0,6.8,13.9,0.49,2.4,4.4,0.54,4.4,9.4,0.46,2.1,2.5,0.84,0.5,1.9,2.5,3.4,1.2,0.2,2.2,3.0,18.1
1989,31,1304,TOT,Total After Trade,28.0,NBA,SG,59.0,6.0,1204.0,6.1,12.9,0.47,2.2,5.4,0.42,3.8,7.5,0.51,1.4,1.7,0.84,0.7,2.0,2.7,4.4,1.3,0.1,1.7,2.7,15.8
1989,24,1304,PHO,Phoenix Suns,28.0,NBA,SG,10.0,0.0,92.0,6.3,14.1,0.44,1.6,4.7,0.33,4.7,9.4,0.5,1.2,1.6,0.75,0.8,1.2,2.0,3.1,0.8,0.0,2.0,3.1,15.3
1989,5,1304,CHI,Chicago Bulls,28.0,NBA,SG,49.0,6.0,1112.0,6.1,12.8,0.48,2.3,5.4,0.42,3.8,7.3,0.51,1.5,1.7,0.85,0.7,2.0,2.7,4.5,1.3,0.1,1.7,2.7,15.9
1990,5,1304,CHI,Chicago Bulls,29.0,NBA,SG,63.0,0.0,1055.0,4.9,11.3,0.44,3.0,6.2,0.48,2.0,5.1,0.39,1.0,1.1,0.91,0.4,1.4,1.8,3.8,1.0,0.1,1.0,3.0,13.9
1991,5,1304,CHI,Chicago Bulls,30.0,NBA,SG,73.0,0.0,843.0,6.2,14.7,0.42,1.9,4.9,0.38,4.4,9.8,0.44,1.1,1.2,0.96,0.4,1.4,1.8,4.1,1.5,0.1,1.5,3.2,15.5
1992,5,1304,CHI,Chicago Bulls,31.0,NBA,SG,56.0,2.0,555.0,6.0,15.7,0.38,2.3,6.2,0.38,3.7,9.5,0.39,1.0,1.1,0.94,0.5,1.1,1.6,3.5,0.9,0.1,1.4,2.1,15.4
