Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",20.0,NBA,PG,72,72,2433,8.6,20.2,0.42,0.3,1.1,0.29,8.2,19.1,0.43,5.7,8.1,0.7,1.1,2.9,4.0,10.7,2.8,0.3,5.7,4.8,23.2,,98,107
1983,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",21.0,NBA,PG,81,81,3093,10.6,22.5,0.47,0.5,1.8,0.29,10.1,20.7,0.49,5.4,7.6,0.71,1.5,3.3,4.8,9.3,2.9,0.4,4.8,4.7,27.2,,105,105
1984,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",22.0,NBA,PG,82,82,3007,10.3,22.3,0.46,0.3,1.0,0.34,9.9,21.3,0.47,6.0,8.1,0.73,1.6,3.4,5.0,14.1,3.1,0.5,4.7,5.0,26.9,,111,107
1985,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",23.0,NBA,PG,81,81,3089,9.6,20.9,0.46,0.4,1.7,0.26,9.1,19.2,0.48,5.9,7.3,0.81,1.7,3.7,5.3,16.6,2.8,0.4,4.5,4.3,25.5,,115,107
1986,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",24.0,NBA,PG,77,77,2790,10.1,20.6,0.49,0.4,1.4,0.31,9.6,19.2,0.5,6.0,7.6,0.79,1.4,3.2,4.6,13.7,2.8,0.3,4.8,4.0,26.6,,113,108
1987,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",25.0,NBA,PG,81,81,3013,9.9,21.3,0.46,0.3,1.5,0.19,9.6,19.8,0.48,6.3,8.2,0.77,1.3,3.7,5.0,12.8,2.4,0.3,5.4,4.0,26.3,,107,107
1988,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",26.0,NBA,PG,81,81,2927,10.4,22.4,0.46,0.5,1.6,0.31,9.9,20.7,0.48,5.1,6.6,0.77,1.1,3.6,4.6,11.3,2.4,0.3,4.6,3.6,26.3,,108,106
1989,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",27.0,NBA,PG,80,76,2924,9.8,21.1,0.46,0.6,2.1,0.27,9.2,19.0,0.48,4.9,6.0,0.82,0.8,3.9,4.7,11.4,2.3,0.3,5.1,3.6,25.1,,106,105
1990,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",28.0,NBA,PG,81,81,2993,9.8,22.5,0.44,0.7,2.3,0.31,9.1,20.2,0.45,5.0,6.4,0.78,1.3,4.0,5.2,13.0,2.4,0.3,5.5,3.5,25.4,,104,104
1991,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",29.0,NBA,PG,48,46,1657,9.1,21.0,0.44,0.6,2.0,0.29,8.5,18.9,0.45,5.6,7.2,0.78,1.1,3.9,5.0,14.1,2.4,0.3,5.8,3.7,24.5,,103,105
1992,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",30.0,NBA,PG,78,78,2918,10.1,22.7,0.45,0.4,1.5,0.29,9.7,21.2,0.46,5.2,6.8,0.77,1.2,3.2,4.4,10.1,2.1,0.3,4.5,3.5,26.0,,105,107
1993,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",31.0,NBA,PG,79,79,2922,9.3,22.2,0.42,1.1,3.5,0.31,8.2,18.7,0.44,4.9,6.6,0.74,1.3,2.8,4.1,11.8,2.2,0.3,5.0,3.9,24.5,,102,110
1994,9,2847,DET,Detroit Pistons,Isiah Thomas,"April 30, 1961",32.0,NBA,PG,58,56,1750,9.3,22.2,0.42,1.1,3.7,0.31,8.1,18.6,0.44,5.3,7.5,0.7,1.3,3.3,4.6,11.6,2.0,0.2,5.9,3.7,24.9,,97,113
