SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2004,7,DAL,3,Travis Best,PG,5-11,182,1972-07-12,US,8,Georgia Tech
2004,7,DAL,44,Shawn Bradley,C,7-6,235,1972-03-22,DE,10,BYU
2004,7,DAL,6,Marquis Daniels,SG,6-6,200,1981-01-07,US,R,Auburn
2004,7,DAL,7,Tony Delk,SG,6-1,189,1974-01-28,US,7,Kentucky
2004,7,DAL,4,Michael Finley,SG,6-7,215,1973-03-06,US,8,Wisconsin
2004,7,DAL,21,Danny Fortson,C,6-7,260,1976-03-27,US,6,Cincinnati
2004,7,DAL,5,Josh Howard,SF,6-7,210,1980-04-28,US,R,Wake Forest
2004,7,DAL,33,Antawn Jamison,SF,6-8,223,1976-06-12,US,5,UNC
2004,7,DAL,34,Mamadou N'Diaye,C,7-0,255,1975-06-16,SN,3,Auburn
2004,7,DAL,14,Eduardo Najera,SF,6-8,240,1976-07-11,MX,3,Oklahoma
2004,7,DAL,13,Steve Nash,PG,6-3,195,1974-02-07,ZA,7,Santa Clara
2004,7,DAL,41,Dirk Nowitzki,C,7-0,245,1978-06-19,DE,5,
2004,7,DAL,8,Antoine Walker,PF,6-8,224,1976-08-12,US,7,Kentucky
2004,7,DAL,42,Scott Williams,C,6-10,230,1968-03-21,US,13,UNC
