SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2004,20,NYK,49,Shandon Anderson,SG,6-6,208,1973-12-31,US,7,Georgia
2004,20,NYK,42,Vin Baker,PF,6-11,232,1971-11-23,US,10,University of Hartford
2004,20,NYK,51,Michael Doleac,C,6-11,262,1977-06-15,US,5,Utah
2004,20,NYK,4,Howard Eisley,PG,6-2,177,1972-12-04,US,9,Boston College
2004,20,NYK,1,Anfernee Hardaway,SG,6-7,195,1971-07-18,US,10,Memphis
2004,20,NYK,32,Othella Harrington,PF,6-9,235,1974-01-31,US,7,Georgetown
2004,20,NYK,20,Allan Houston,SG,6-6,200,1971-04-20,US,10,Tennessee
2004,20,NYK,4,DerMarr Johnson,SF,6-9,201,1980-05-05,US,2,Cincinnati
2004,20,NYK,3,Stephon Marbury,PG,6-2,180,1977-02-20,US,7,Georgia Tech
2004,20,NYK,34,Antonio McDyess,PF,6-9,220,1974-09-07,US,7,Alabama
2004,20,NYK,13,Nazr Mohammed,C,6-10,221,1977-09-05,US,5,Kentucky
2004,20,NYK,55,Dikembe Mutombo,C,7-2,245,1966-06-25,CD,12,Georgetown
2004,20,NYK,25,Moochie Norris,PG,6-1,175,1973-07-27,US,6,"Auburn, University of West Florida"
2004,20,NYK,41,Bruno Sundov,C,7-2,220,1980-02-10,HR,5,
2004,20,NYK,50,Mike Sweetney,PF,6-8,275,1982-10-25,US,R,Georgetown
2004,20,NYK,40,Kurt Thomas,PF,6-9,230,1972-10-04,US,8,TCU
2004,20,NYK,5,Tim Thomas,SF,6-10,230,1977-02-26,US,6,Villanova
2004,20,NYK,5-14,Cezary Trybanski,C,7-2,240,1979-09-22,PL,1,
2004,20,NYK,2,Keith Van Horn,SF,6-10,220,1975-10-23,US,6,Utah
2004,20,NYK,21,Charlie Ward,PG,6-2,190,1970-10-12,US,9,Florida State
2004,20,NYK,35,Clarence Weatherspoon,PF,6-6,240,1970-09-08,US,11,University of Southern Mississippi
2004,20,NYK,30,Frank Williams,PG,6-3,212,1980-02-25,US,1,Illinois
