Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1990,24.0,UTA,NBA,SF,82.0,49.0,1889.0,286.0,564.0,0.507,9.0,30.0,0.3,277.0,534.0,0.519,0.515,146.0,203.0,0.719,69.0,182.0,251.0,145.0,76.0,36.0,152.0,280.0,727.0,,0.0
1991,25.0,UTA,NBA,SF,62.0,56.0,1611.0,244.0,464.0,0.526,6.0,24.0,0.25,238.0,440.0,0.541,0.532,82.0,117.0,0.701,51.0,150.0,201.0,108.0,57.0,29.0,105.0,203.0,576.0,,0.0
1992,26.0,UTA,NBA,SF,81.0,81.0,2283.0,433.0,830.0,0.522,39.0,103.0,0.379,394.0,727.0,0.542,0.545,113.0,146.0,0.774,86.0,212.0,298.0,137.0,81.0,46.0,122.0,236.0,1018.0,,0.0
1993,27.0,MIL,NBA,SF,82.0,81.0,2729.0,554.0,1083.0,0.512,37.0,106.0,0.349,517.0,977.0,0.529,0.529,237.0,300.0,0.79,123.0,259.0,382.0,214.0,129.0,45.0,175.0,242.0,1382.0,,0.0
1994,28.0,MIL,NBA,SF,82.0,64.0,2322.0,382.0,800.0,0.478,38.0,106.0,0.358,344.0,694.0,0.496,0.501,151.0,189.0,0.799,104.0,225.0,329.0,171.0,83.0,27.0,146.0,235.0,953.0,,0.0
1995,29.0,TOT,NBA,SF,67.0,7.0,1112.0,181.0,393.0,0.461,22.0,75.0,0.293,159.0,318.0,0.5,0.489,75.0,90.0,0.833,50.0,80.0,130.0,77.0,43.0,16.0,81.0,143.0,459.0,,0.0
1995,29.0,BOS,NBA,SF,31.0,7.0,507.0,83.0,195.0,0.426,11.0,43.0,0.256,72.0,152.0,0.474,0.454,43.0,48.0,0.896,25.0,40.0,65.0,47.0,19.0,10.0,39.0,64.0,220.0,,0.0
1995,29.0,UTA,NBA,SF,36.0,0.0,605.0,98.0,198.0,0.495,11.0,32.0,0.344,87.0,166.0,0.524,0.523,32.0,42.0,0.762,25.0,40.0,65.0,30.0,24.0,6.0,42.0,79.0,239.0,,0.0
1996,30.0,VAN,NBA,SF,82.0,82.0,2773.0,401.0,956.0,0.419,84.0,245.0,0.343,317.0,711.0,0.446,0.463,157.0,208.0,0.755,98.0,248.0,346.0,212.0,118.0,46.0,170.0,243.0,1043.0,,1.0
1997,31.0,VAN,NBA,SF,61.0,12.0,1439.0,182.0,458.0,0.397,25.0,89.0,0.281,157.0,369.0,0.425,0.425,89.0,109.0,0.817,49.0,140.0,189.0,114.0,38.0,20.0,81.0,135.0,478.0,,0.0
1998,32.0,VAN,NBA,SG,81.0,20.0,1968.0,326.0,742.0,0.439,40.0,120.0,0.333,286.0,622.0,0.46,0.466,180.0,215.0,0.837,61.0,156.0,217.0,201.0,86.0,27.0,134.0,183.0,872.0,,0.0
1999,33.0,MIA,NBA,SF,24.0,0.0,283.0,32.0,72.0,0.444,4.0,10.0,0.4,28.0,62.0,0.452,0.472,9.0,13.0,0.692,7.0,26.0,33.0,30.0,17.0,5.0,21.0,23.0,77.0,,0.0
