Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,29,2335,UTA,Utah Jazz,24.0,NBA,C,82.0,2349.0,14.0,0.57,0.0,0.3,6.4,20.9,13.9,7.7,0.9,3.9,13.9,13.6,,3.0,1.8,4.9,0.1,,-0.7,0.6,-0.1,1.1
1981,29,2335,UTA,Utah Jazz,25.0,NBA,PF,82.0,2808.0,13.0,0.57,0.01,0.26,6.6,18.9,12.8,7.9,1.2,3.6,15.1,12.4,,2.9,2.5,5.4,0.09,,-1.1,0.9,-0.2,1.3
1982,29,2335,UTA,Utah Jazz,26.0,NBA,PF,82.0,1698.0,13.1,0.56,0.02,0.28,7.3,18.9,13.0,6.9,1.4,2.1,12.6,13.0,,2.2,1.2,3.4,0.1,,-0.8,0.1,-0.7,0.6
1983,29,2335,UTA,Utah Jazz,27.0,NBA,PF,75.0,2331.0,13.4,0.52,0.01,0.32,7.0,15.6,11.4,9.6,1.2,2.5,11.2,15.0,,2.5,2.5,5.0,0.1,,-0.7,0.5,-0.2,1.1
1984,6,2335,CLE,Cleveland Cavaliers,28.0,NBA,PF,51.0,858.0,9.6,0.49,0.03,0.25,7.3,17.2,12.1,7.5,1.1,2.3,12.8,10.6,,0.4,0.9,1.3,0.08,,-2.4,1.1,-1.3,0.1
1985,6,2335,CLE,Cleveland Cavaliers,29.0,NBA,PF,79.0,1656.0,12.6,0.51,0.04,0.3,9.7,21.2,15.5,6.4,1.3,1.9,11.9,14.2,,1.4,2.1,3.5,0.1,,-1.4,0.7,-0.7,0.5
1986,6,2335,CLE,Cleveland Cavaliers,30.0,NBA,PF,81.0,1496.0,10.4,0.52,0.03,0.29,8.9,18.6,13.8,6.8,1.0,1.2,14.8,12.6,,0.9,1.4,2.3,0.08,,-1.7,0.2,-1.4,0.2
1987,31,2335,TOT,Total After Trade,31.0,NBA,PF,58.0,604.0,10.8,0.57,0.03,0.41,5.4,12.8,9.1,7.7,0.7,3.2,12.7,11.1,,0.7,0.7,1.4,0.11,,-2.1,1.5,-0.6,0.2
1987,6,2335,CLE,Cleveland Cavaliers,31.0,NBA,PF,37.0,437.0,10.4,0.57,0.04,0.48,5.0,14.0,9.5,8.5,0.7,2.8,14.6,10.6,,0.4,0.5,0.9,0.1,,-2.1,1.7,-0.4,0.2
1987,5,2335,CHI,Charlotte Bobcats,31.0,NBA,PF,21.0,167.0,11.9,0.57,0.02,0.28,6.7,9.7,8.2,5.8,0.9,4.3,8.2,12.3,,0.3,0.2,0.4,0.13,,-1.9,0.9,-1.0,0.0
