PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Antawn Jamison,24.0,82,82.0,3394,800,1812,0.442,62,205,0.302,738,1607,0.45899999999999996,0.45899999999999996,382,534,0.715,280,435,715,164,114,28,199,225,2044
Mookie Blaylock,33.0,69,59.0,2352,317,801,0.396,73,225,0.324,244,576,0.424,0.441,53,76,0.6970000000000001,71,201,272,462,163,20,128,134,760
Larry Hughes,22.0,50,45.0,1846,308,805,0.38299999999999995,14,75,0.187,294,730,0.40299999999999997,0.391,193,252,0.7659999999999999,76,200,276,223,96,29,152,147,823
Bob Sura,27.0,53,42.0,1684,202,518,0.39,47,172,0.273,155,346,0.44799999999999995,0.435,135,189,0.7140000000000001,54,173,227,242,54,8,160,127,586
Vonteego Cummings,24.0,66,11.0,1495,178,517,0.344,48,143,0.336,130,374,0.348,0.391,79,116,0.6809999999999999,47,90,137,227,67,14,91,160,483
Adonal Foyle,25.0,58,37.0,1457,156,375,0.41600000000000004,0,0,,156,375,0.41600000000000004,0.41600000000000004,30,68,0.441,156,249,405,48,31,156,79,136,342
Marc Jackson,26.0,48,35.0,1410,237,508,0.467,5,23,0.217,232,485,0.478,0.47100000000000003,154,192,0.802,119,242,361,59,34,27,93,138,633
Chris Porter,22.0,51,35.0,1147,173,445,0.389,0,5,0.0,173,440,0.39299999999999996,0.389,94,141,0.667,89,100,189,61,45,6,59,111,440
Erick Dampier,25.0,43,26.0,1038,126,314,0.401,0,2,0.0,126,312,0.40399999999999997,0.401,67,126,0.532,97,153,250,59,17,58,82,123,319
Corie Blount,32.0,38,0.0,918,107,247,0.433,2,8,0.25,105,239,0.439,0.43700000000000006,43,68,0.632,146,169,315,51,29,17,55,90,259
Adam Keefe,30.0,67,13.0,836,64,159,0.40299999999999997,1,3,0.33299999999999996,63,156,0.40399999999999997,0.406,39,63,0.619,90,119,209,36,28,20,40,102,168
Chris Mills,31.0,15,8.0,493,71,191,0.37200000000000005,7,25,0.28,64,166,0.386,0.39,31,36,0.861,24,69,93,18,9,5,20,43,180
Vinny Del Negro,34.0,29,1.0,396,30,90,0.33299999999999996,1,9,0.111,29,81,0.358,0.33899999999999997,16,16,1.0,4,27,31,62,6,0,15,36,77
Chris Mullin,37.0,20,8.0,374,36,106,0.34,19,52,0.365,17,54,0.315,0.429,24,28,0.857,10,31,41,19,16,10,19,28,115
Paul McPherson,22.0,22,0.0,287,62,120,0.517,2,6,0.33299999999999996,60,114,0.526,0.525,24,34,0.706,20,11,31,22,13,1,24,32,150
Danny Fortson,24.0,6,6.0,203,29,50,0.58,0,0,,29,50,0.58,0.58,42,54,0.778,29,69,98,5,2,0,10,22,100
Bill Curley,28.0,15,2.0,177,24,43,0.5579999999999999,1,1,1.0,23,42,0.5479999999999999,0.57,11,15,0.733,21,16,37,3,6,8,14,41,60
Chris Garner,25.0,8,0.0,149,7,37,0.18899999999999997,0,7,0.0,7,30,0.233,0.18899999999999997,5,6,0.833,2,10,12,18,7,1,9,18,19
Chucky Brown,32.0,6,0.0,74,9,20,0.45,0,2,0.0,9,18,0.5,0.45,6,10,0.6,3,15,18,5,3,1,2,10,24
John Coker,29.0,6,0.0,32,1,8,0.125,0,0,,1,8,0.125,0.125,0,0,,3,2,5,2,1,0,2,4,2
Rubén Garcés,27.0,3,0.0,11,0,7,0.0,0,0,,0,7,0.0,0.0,0,0,,4,3,7,1,1,1,0,0,0
Randy Livingston,25.0,2,0.0,7,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,0,0,0
Team Totals,,82,,19780,2937,7175,0.409,282,964,0.293,2655,6211,0.42700000000000005,0.429,1428,2024,0.706,1345,2385,3730,1788,742,410,1301,1727,7584
