Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2011,11,HOU,Houston Rockets,Kevin Martin,27,80,80,2603,10.8,24.8,0.44,3.4,9.0,0.38,7.4,15.8,0.47,11.6,13.1,0.89,0.5,4.5,5.1,3.9,1.6,0.3,3.6,3.0,36.7,117,111,1861
2011,11,HOU,Houston Rockets,Kyle Lowry,24,75,71,2563,6.9,16.1,0.43,2.6,6.8,0.38,4.3,9.3,0.46,3.8,5.0,0.76,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,115,110,1781
2011,11,HOU,Houston Rockets,Luis Scola,30,74,74,2412,12.0,23.9,0.5,0.0,0.1,0.0,12.0,23.8,0.5,4.5,6.1,0.74,3.1,9.7,12.8,3.9,1.0,0.9,3.1,4.8,28.6,108,108,2578
2011,11,HOU,Houston Rockets,Chuck Hayes,27,74,63,2079,6.0,11.3,0.53,0.0,0.0,0.0,6.0,11.3,0.53,2.3,3.5,0.66,5.4,9.3,14.7,5.0,1.9,1.2,2.1,4.9,14.3,120,106,1231
2011,11,HOU,Houston Rockets,Shane Battier,32,59,59,1818,5.2,11.4,0.46,2.5,6.3,0.39,2.7,5.1,0.54,1.4,2.1,0.64,1.6,6.3,7.9,4.3,1.5,2.0,1.8,3.6,14.3,116,108,189
2011,11,HOU,Houston Rockets,Chase Budinger,22,78,22,1738,8.2,19.2,0.42,2.6,8.0,0.32,5.6,11.2,0.5,3.5,4.0,0.86,1.5,6.7,8.2,3.7,1.2,0.5,2.0,3.3,22.4,110,110,416
2011,11,HOU,Houston Rockets,Courtney Lee,25,81,1,1723,7.5,17.0,0.44,2.1,5.1,0.41,5.4,11.9,0.45,2.8,3.5,0.79,1.5,4.7,6.2,3.0,1.7,0.5,2.0,3.0,19.9,108,110,1718
2011,11,HOU,Houston Rockets,Jordan Hill,23,72,11,1125,7.8,15.9,0.49,0.0,0.1,0.0,7.8,15.9,0.49,2.7,3.8,0.71,5.8,8.1,13.9,1.3,0.6,2.4,2.8,7.1,18.4,105,108,1290
2011,11,HOU,Houston Rockets,Brad Miller,34,60,5,1015,6.6,14.9,0.45,2.0,5.4,0.37,4.6,9.5,0.49,3.9,4.7,0.83,2.2,8.9,11.1,7.3,1.4,1.1,2.7,4.9,19.2,117,108,1990
2011,11,HOU,Houston Rockets,Patrick Patterson,21,52,6,868,8.7,15.7,0.56,0.0,0.1,0.0,8.7,15.6,0.56,1.8,2.5,0.71,5.0,6.7,11.7,2.4,1.0,2.2,1.8,4.5,19.3,118,109,2257
2011,11,HOU,Houston Rockets,Aaron Brooks,26,34,7,811,8.4,24.3,0.35,3.0,10.6,0.28,5.4,13.7,0.39,4.9,5.2,0.94,0.7,2.5,3.2,8.1,1.3,0.1,3.5,4.3,24.8,99,113,361
2011,11,HOU,Houston Rockets,Goran Dragic,24,22,3,378,8.0,16.8,0.47,3.8,7.3,0.52,4.2,9.6,0.44,3.2,4.9,0.67,1.6,5.9,7.5,7.4,1.9,0.5,2.8,4.7,22.9,120,109,779
2011,11,HOU,Houston Rockets,Ish Smith,22,28,3,329,5.0,12.9,0.39,0.5,1.2,0.38,4.5,11.6,0.39,1.1,1.5,0.7,0.9,5.6,6.5,9.9,2.0,0.3,4.0,4.0,11.5,91,109,2678
2011,11,HOU,Houston Rockets,Jared Jeffries,29,18,0,138,4.1,13.3,0.31,0.4,2.2,0.17,3.7,11.1,0.33,1.5,3.7,0.4,7.4,5.5,12.9,4.1,2.6,1.1,1.5,7.8,10.0,97,107,1446
2011,11,HOU,Houston Rockets,Yao Ming,30,5,5,91,10.1,20.7,0.49,0.0,0.0,,10.1,20.7,0.49,8.4,9.0,0.94,3.9,11.2,15.1,2.2,0.0,4.5,3.9,7.3,28.6,111,105,2005
2011,11,HOU,Houston Rockets,Terrence Williams,23,11,0,84,8.5,25.5,0.33,1.2,6.1,0.2,7.3,19.4,0.38,5.5,6.7,0.82,0.6,8.5,9.1,4.2,2.4,0.0,4.9,2.4,23.7,82,107,3181
2011,11,HOU,Houston Rockets,Jermaine Taylor,24,8,0,77,10.6,21.2,0.5,1.3,3.3,0.4,9.3,17.9,0.52,3.3,4.0,0.83,0.7,5.3,6.0,1.3,1.3,1.3,4.0,2.6,25.8,98,110,2815
2011,11,HOU,Houston Rockets,Mike Harris,27,4,0,16,9.6,19.1,0.5,0.0,0.0,,9.6,19.1,0.5,6.4,12.7,0.5,6.4,9.6,15.9,3.2,0.0,3.2,3.2,6.4,25.5,107,108,1206
2011,11,HOU,Houston Rockets,DeMarre Carroll,24,5,0,11,0.0,13.9,0.0,0.0,0.0,,0.0,13.9,0.0,0.0,0.0,,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,40,118,481
2011,11,HOU,Houston Rockets,Hasheem Thabeet,23,2,0,4,0.0,12.7,0.0,0.0,0.0,,0.0,12.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.7,0.0,38.2,0.0,0,102,2834
