Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2011,9,DET,Detroit Pistons,Tayshaun Prince,30,78,78,2562,9.9,21.0,0.47,0.7,2.1,0.35,9.2,19.0,0.49,2.5,3.5,0.7,1.6,5.3,6.9,4.5,0.6,0.9,1.7,1.9,23.1,108,115,2365
2011,9,DET,Detroit Pistons,Greg Monroe,20,80,48,2222,7.3,13.3,0.55,0.0,0.0,0.0,7.3,13.3,0.55,3.5,5.6,0.62,6.0,8.6,14.6,2.5,2.3,1.1,2.0,4.7,18.2,120,109,2029
2011,9,DET,Detroit Pistons,Rodney Stuckey,24,70,54,2183,9.0,20.4,0.44,0.6,2.2,0.29,8.3,18.2,0.46,8.1,9.4,0.87,1.7,3.6,5.3,8.9,1.9,0.2,3.8,4.4,26.7,112,114,2780
2011,9,DET,Detroit Pistons,Ben Gordon,27,82,27,2131,8.6,19.5,0.44,2.7,6.7,0.4,5.9,12.7,0.46,3.4,4.0,0.85,1.0,3.9,4.9,4.3,1.2,0.4,3.6,4.5,23.3,104,115,1061
2011,9,DET,Detroit Pistons,Tracy McGrady,31,72,39,1686,7.2,16.4,0.44,1.0,2.8,0.34,6.3,13.6,0.46,2.9,4.1,0.7,1.6,6.5,8.0,8.0,2.1,1.1,3.3,3.2,18.3,104,110,1933
2011,9,DET,Detroit Pistons,Charlie Villanueva,26,76,11,1666,10.1,22.9,0.44,4.0,10.4,0.39,6.1,12.4,0.49,2.9,3.7,0.77,1.6,7.9,9.5,1.6,1.4,1.4,2.1,5.7,27.1,109,111,2970
2011,9,DET,Detroit Pistons,Richard Hamilton,32,55,39,1498,10.4,24.1,0.43,2.0,5.2,0.38,8.4,18.9,0.44,5.2,6.2,0.85,0.9,3.7,4.5,6.1,1.4,0.1,3.2,3.4,27.9,106,115,1160
2011,9,DET,Detroit Pistons,Austin Daye,22,72,16,1446,7.2,17.5,0.41,2.6,6.4,0.4,4.6,11.1,0.42,3.1,4.0,0.76,2.4,7.8,10.2,2.9,1.5,1.5,2.2,6.1,20.0,106,110,711
2011,9,DET,Detroit Pistons,Ben Wallace,36,54,49,1238,2.9,6.5,0.45,0.0,0.1,0.5,2.9,6.4,0.45,0.8,2.5,0.33,5.6,9.6,15.2,3.1,2.3,2.3,1.9,3.5,6.7,105,107,3008
2011,9,DET,Detroit Pistons,Will Bynum,28,61,5,1125,8.7,19.4,0.45,0.8,2.4,0.32,7.9,17.0,0.47,4.9,5.8,0.84,0.7,2.8,3.5,9.3,2.5,0.2,4.0,5.4,23.1,106,113,445
2011,9,DET,Detroit Pistons,Chris Wilcox,28,57,29,995,10.1,17.4,0.58,0.0,0.1,0.0,10.1,17.4,0.58,2.7,4.8,0.56,5.1,9.5,14.7,2.3,1.6,0.9,2.3,7.8,22.9,116,110,3111
2011,9,DET,Detroit Pistons,Jason Maxiell,27,57,14,930,5.4,10.9,0.49,0.0,0.0,,5.4,10.9,0.49,3.0,5.7,0.52,3.8,6.2,10.0,1.0,1.4,1.2,2.5,5.3,13.7,99,112,1877
2011,9,DET,Detroit Pistons,DaJuan Summers,23,22,1,199,7.6,18.7,0.41,2.4,5.7,0.43,5.1,13.0,0.4,2.4,5.4,0.45,0.5,2.7,3.2,0.5,0.8,0.3,3.5,5.7,20.0,84,116,2782
