Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,20.0,NBA,PG,53.0,46.0,1381.0,189.0,442.0,0.43,30.0,91.0,0.33,159.0,351.0,0.45,0.46,90.0,123.0,0.73,21.0,118.0,139.0,222.0,44.0,2.0,89.0,85.0,498.0
2009,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,21.0,NBA,PG,82.0,61.0,2508.0,323.0,730.0,0.44,88.0,217.0,0.41,235.0,513.0,0.46,0.5,161.0,197.0,0.82,25.0,251.0,276.0,354.0,90.0,8.0,143.0,146.0,895.0
2010,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,22.0,NBA,PG,80.0,80.0,2569.0,369.0,830.0,0.44,82.0,212.0,0.39,287.0,618.0,0.46,0.49,139.0,187.0,0.74,30.0,161.0,191.0,425.0,109.0,12.0,170.0,178.0,959.0
2011,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,23.0,NBA,PG,81.0,81.0,2872.0,423.0,953.0,0.44,80.0,217.0,0.37,343.0,736.0,0.47,0.49,181.0,247.0,0.73,32.0,215.0,247.0,528.0,144.0,18.0,176.0,182.0,1107.0
2012,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,24.0,NBA,PG,62.0,61.0,2174.0,296.0,684.0,0.43,60.0,159.0,0.38,236.0,525.0,0.45,0.48,136.0,158.0,0.86,22.0,134.0,156.0,404.0,136.0,11.0,125.0,133.0,788.0
2013,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,25.0,NBA,PG,80.0,80.0,2757.0,414.0,940.0,0.44,106.0,293.0,0.36,308.0,647.0,0.48,0.5,234.0,282.0,0.83,43.0,182.0,225.0,487.0,174.0,24.0,189.0,171.0,1168.0
2014,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,26.0,NBA,PG,73.0,73.0,2446.0,463.0,1030.0,0.45,105.0,291.0,0.36,358.0,739.0,0.48,0.5,225.0,276.0,0.82,41.0,172.0,213.0,441.0,110.0,13.0,150.0,141.0,1256.0
2015,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,27.0,NBA,PG,70.0,70.0,2225.0,393.0,882.0,0.45,107.0,277.0,0.39,286.0,605.0,0.47,0.51,214.0,249.0,0.86,29.0,180.0,209.0,375.0,89.0,14.0,156.0,139.0,1107.0
2016,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,28.0,NBA,PG,56.0,56.0,1761.0,294.0,696.0,0.42,78.0,215.0,0.36,216.0,481.0,0.45,0.48,191.0,229.0,0.83,26.0,138.0,164.0,342.0,67.0,16.0,84.0,100.0,857.0
2017,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,29.0,NBA,PG,69.0,68.0,2292.0,464.0,1009.0,0.46,171.0,419.0,0.41,293.0,590.0,0.5,0.55,316.0,368.0,0.86,31.0,210.0,241.0,433.0,92.0,19.0,156.0,126.0,1415.0
2018,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,30.0,NBA,PG,12.0,12.0,373.0,64.0,168.0,0.38,24.0,77.0,0.31,40.0,91.0,0.44,0.45,53.0,66.0,0.8,0.0,27.0,27.0,49.0,12.0,3.0,18.0,24.0,205.0
2019,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,31.0,NBA,PG,70.0,70.0,2342.0,490.0,1120.0,0.44,155.0,426.0,0.36,335.0,694.0,0.48,0.51,343.0,406.0,0.84,40.0,199.0,239.0,449.0,94.0,22.0,130.0,123.0,1478.0
2020,29,585,UTA,Utah Jazz,Mike Conley,1987-10-11,32.0,NBA,PG,47.0,41.0,1363.0,232.0,567.0,0.41,96.0,256.0,0.38,136.0,311.0,0.44,0.49,115.0,139.0,0.83,33.0,118.0,151.0,208.0,36.0,5.0,92.0,104.0,675.0
2021,29,585,UTA,Utah Jazz,Mike Conley,1987-10-11,33.0,NBA,PG,34.0,34.0,1010.0,193.0,424.0,0.46,94.0,223.0,0.42,99.0,201.0,0.49,0.57,76.0,92.0,0.83,29.0,88.0,117.0,187.0,46.0,5.0,68.0,65.0,556.0
