Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,8,66,DEN,Denver Nuggets,23.0,NBA,C,24.0,262.0,13.8,0.42,0.05,0.38,15.8,17.4,16.5,4.2,1.4,7.9,13.1,17.0,,0.0,0.3,0.3,0.06,,-3.3,0.3,-3.0,-0.1
2003,8,66,DEN,Denver Nuggets,24.0,NBA,C,59.0,907.0,14.0,0.44,0.0,0.49,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,,-0.5,1.7,1.1,0.06,,-2.4,0.4,-2.0,0.0
2004,8,66,DEN,Denver Nuggets,25.0,NBA,PF,71.0,1029.0,14.4,0.49,0.0,0.53,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,,0.5,1.9,2.4,0.11,,-2.0,2.8,0.7,0.7
2005,19,66,NOH,New Orleans Hornets,26.0,NBA,C,67.0,1430.0,18.5,0.58,0.01,0.53,10.9,23.6,17.0,9.1,0.5,5.6,12.7,16.4,,2.7,1.8,4.5,0.15,,0.5,1.1,1.6,1.3
2006,19,66,NOK,New Orleans/Oklahoma City Hornets,27.0,NBA,C,32.0,570.0,14.1,0.56,0.0,1.05,12.4,20.2,16.2,1.7,0.8,5.9,15.4,13.9,,0.6,0.7,1.3,0.11,,-2.0,0.9,-1.2,0.1
2008,19,66,NOH,New Orleans Hornets,29.0,NBA,C,5.0,34.0,6.1,0.34,0.0,0.57,6.7,24.6,15.5,0.0,0.0,9.2,10.2,13.3,,-0.1,0.1,0.0,0.01,,-6.7,0.2,-6.5,0.0
2009,8,66,DEN,Denver Nuggets,30.0,NBA,C,71.0,1460.0,18.1,0.61,0.03,0.62,13.4,21.6,17.6,3.2,1.4,9.3,15.7,13.4,,2.5,2.8,5.4,0.18,,-0.3,2.4,2.2,1.5
2010,8,66,DEN,Denver Nuggets,31.0,NBA,PF,76.0,1695.0,15.8,0.63,0.01,0.94,10.1,22.7,16.4,2.8,1.3,6.3,14.3,10.8,,3.2,2.7,5.9,0.17,,-0.1,1.9,1.8,1.6
2011,8,66,DEN,Denver Nuggets,32.0,NBA,C,45.0,732.0,19.0,0.64,0.01,0.98,12.2,22.1,17.3,4.0,1.6,6.0,11.3,13.5,,1.9,1.2,3.2,0.21,,1.2,1.8,3.0,0.9
2012,8,66,DEN,Denver Nuggets,33.0,NBA,C,32.0,486.0,18.9,0.58,0.0,0.76,11.9,23.3,17.8,1.8,2.0,7.4,10.6,14.8,,1.0,0.8,1.9,0.18,,0.5,1.8,2.3,0.5
2013,16,66,MIA,Miami Heat,34.0,NBA,C,42.0,624.0,17.4,0.63,0.02,0.76,11.9,21.5,17.0,4.0,1.4,5.8,12.8,14.4,,1.6,1.1,2.7,0.21,,-1.0,0.8,-0.2,0.3
2014,16,66,MIA,Miami Heat,35.0,NBA,C,72.0,1396.0,18.5,0.68,0.04,0.62,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,,3.8,2.2,6.0,0.2,,0.6,0.7,1.2,1.1
2015,16,66,MIA,Miami Heat,36.0,NBA,C,60.0,1132.0,16.1,0.62,0.06,0.55,8.2,23.2,15.9,6.1,1.2,4.6,13.5,12.3,,2.1,1.5,3.6,0.15,,0.0,1.0,1.1,0.9
2016,31,66,TOT,Total After Trade,37.0,NBA,C,27.0,402.0,15.3,0.6,0.19,0.5,9.9,18.2,13.9,4.4,1.9,2.9,9.3,10.8,,0.8,0.4,1.3,0.15,,0.7,0.0,0.7,0.3
2016,16,66,MIA,Miami Heat,37.0,NBA,C,7.0,36.0,17.6,0.55,0.5,0.4,9.8,18.3,14.2,12.2,1.4,6.4,14.5,17.5,,0.1,0.1,0.1,0.16,,1.2,3.3,4.5,0.1
2016,15,66,MEM,Memphis Grizzlies,37.0,NBA,C,20.0,366.0,15.1,0.6,0.14,0.52,9.9,18.2,13.9,3.7,2.0,2.5,8.4,10.2,,0.7,0.4,1.1,0.15,,0.6,-0.3,0.4,0.2
2017,6,66,CLE,Cleveland Cavaliers,38.0,NBA,C,12.0,114.0,11.6,0.5,0.14,0.64,9.0,20.6,15.0,5.9,2.2,5.0,15.1,13.0,,0.1,0.2,0.2,0.1,,-4.7,2.2,-2.5,0.0
