Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,23,494,PHI,Philadelphia 76Ers,22.0,NBA,PG,70.0,70.0,2414.0,6.4,15.7,0.4,0.8,3.1,0.26,5.5,12.6,0.44,3.8,5.5,0.7,1.5,5.0,6.5,6.6,1.9,0.6,3.7,3.2,17.4
2015,31,494,TOT,Total After Trade,23.0,NBA,PG,66.0,63.0,2149.0,6.1,15.4,0.4,0.6,2.6,0.24,5.5,12.8,0.43,3.4,4.9,0.69,1.1,4.8,5.9,7.4,1.9,0.5,4.2,2.8,16.2
2015,23,494,PHI,Philadelphia 76Ers,23.0,NBA,PG,41.0,38.0,1391.0,6.0,15.8,0.38,0.8,3.2,0.26,5.2,12.6,0.41,3.0,4.7,0.64,1.1,5.5,6.6,7.8,1.6,0.5,4.5,2.7,15.9
2015,17,494,MIL,Milwaukee Bucks,23.0,NBA,PG,25.0,25.0,758.0,6.3,14.6,0.43,0.2,1.3,0.14,6.1,13.3,0.46,4.0,5.2,0.78,1.0,3.7,4.7,6.6,2.4,0.6,3.8,3.0,16.8
2016,17,494,MIL,Milwaukee Bucks,24.0,NBA,PG,54.0,37.0,1649.0,5.5,12.1,0.45,0.3,1.2,0.27,5.2,10.9,0.47,2.3,3.5,0.65,1.0,5.0,6.0,6.1,1.7,0.9,3.3,3.5,13.6
2017,5,494,CHI,Chicago Bulls,25.0,NBA,PG,45.0,19.0,846.0,4.8,13.0,0.37,0.6,2.7,0.23,4.1,10.3,0.4,2.5,3.3,0.75,1.0,5.5,6.5,4.8,1.6,1.0,2.8,4.3,12.6
2018,4,494,CHO,Charlotte Hornets,26.0,NBA,PG,52.0,2.0,835.0,3.3,9.9,0.33,0.6,2.5,0.24,2.7,7.3,0.36,3.1,3.8,0.82,1.6,4.4,5.9,5.0,1.9,1.0,2.2,4.3,10.3
2019,31,494,TOT,Total After Trade,27.0,NBA,PG,28.0,1.0,372.0,4.5,11.9,0.37,1.0,3.7,0.26,3.5,8.2,0.42,3.1,5.1,0.6,1.8,4.9,6.8,6.8,1.9,1.5,1.9,4.6,13.0
2019,11,494,HOU,Houston Rockets,27.0,NBA,PG,16.0,1.0,145.0,6.2,15.1,0.41,1.7,4.7,0.37,4.5,10.4,0.43,3.0,6.5,0.46,0.7,2.5,3.2,5.2,2.2,1.5,2.5,6.7,17.1
2019,22,494,ORL,Orlando Magic,27.0,NBA,PG,12.0,0.0,227.0,3.3,9.8,0.34,0.5,3.0,0.16,2.9,6.8,0.42,3.2,4.3,0.74,2.5,6.5,9.0,7.8,1.7,1.4,1.6,3.3,10.3
2020,22,494,ORL,Orlando Magic,28.0,NBA,SG,45.0,0.0,833.0,4.8,11.2,0.43,1.0,3.2,0.29,3.8,8.0,0.48,3.4,4.1,0.83,2.0,4.4,6.4,4.7,2.1,1.0,2.2,3.8,14.0
2021,22,494,ORL,Orlando Magic,29.0,NBA,SG,7.0,2.0,160.0,3.4,9.9,0.34,0.2,2.7,0.08,3.2,7.2,0.44,1.1,1.4,0.83,3.4,4.7,8.1,2.7,0.9,0.9,2.0,4.3,8.1
