Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,7,916,DAL,Dallas Mavericks,27.0,NBA,SF,10.0,434.0,13.7,0.45,0.24,0.22,3.2,10.7,6.8,20.1,1.5,0.3,9.9,26.0,,0.0,0.1,0.1,0.01,,1.9,-0.6,1.3,0.4
2002,7,916,DAL,Dallas Mavericks,28.0,NBA,SF,8.0,373.0,19.3,0.58,0.25,0.34,3.8,10.5,7.2,7.6,1.6,0.7,8.1,21.6,,1.1,0.0,1.0,0.14,,3.7,-0.1,3.6,0.5
2003,7,916,DAL,Dallas Mavericks,29.0,NBA,SF,20.0,822.0,17.2,0.55,0.38,0.22,3.3,12.1,7.7,11.4,1.6,1.1,8.6,19.8,,1.7,0.2,1.8,0.11,,3.6,0.0,3.6,1.2
2004,7,916,DAL,Dallas Mavericks,30.0,NBA,SG,5.0,196.0,10.0,0.45,0.38,0.15,2.6,5.5,3.9,10.0,1.0,1.1,11.1,16.6,,0.1,0.0,0.1,0.02,,-0.5,-0.9,-1.4,0.0
2005,7,916,DAL,Dallas Mavericks,31.0,NBA,SG,13.0,491.0,12.5,0.53,0.4,0.12,2.9,10.2,6.4,8.7,1.8,0.0,7.5,15.6,,0.7,0.0,0.7,0.07,,1.1,0.1,1.1,0.4
2006,27,916,SAS,San Antonio Spurs,32.0,NBA,SG,13.0,411.0,13.1,0.6,0.45,0.19,0.3,14.1,7.6,7.1,1.1,0.6,7.3,14.5,,0.6,0.2,0.8,0.09,,1.2,0.4,1.7,0.4
2007,27,916,SAS,San Antonio Spurs,33.0,NBA,SF,20.0,538.0,15.0,0.58,0.59,0.22,1.8,10.7,6.4,6.8,1.1,0.6,6.2,18.3,,1.2,0.5,1.6,0.15,,2.3,0.8,3.1,0.7
2008,27,916,SAS,San Antonio Spurs,34.0,NBA,SG,17.0,391.0,8.8,0.51,0.49,0.08,0.3,9.4,4.9,7.0,0.7,0.6,5.1,14.3,,0.2,0.4,0.5,0.07,,-1.1,0.8,-0.3,0.2
2009,27,916,SAS,San Antonio Spurs,35.0,NBA,SF,5.0,143.0,9.7,0.56,0.44,0.12,2.4,10.7,6.4,5.6,0.4,0.6,10.1,13.8,,0.1,0.0,0.1,0.04,,-0.9,-1.1,-2.0,0.0
2010,2,916,BOS,Boston Celtics,36.0,NBA,SF,18.0,108.0,5.2,0.36,0.55,0.1,1.2,11.0,6.2,5.6,2.0,0.0,0.0,9.2,,-0.1,0.2,0.1,0.05,,-2.7,0.2,-2.4,0.0
