Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,25.0,IND,NBA,PF,81.0,4.0,1732.0,6.4,12.6,0.508,0.0,0.0,0.0,6.4,12.6,0.509,5.8,9.0,0.642,5.6,9.4,15.0,1.6,1.3,2.5,3.2,5.6,18.6,,110.0,102.0
1995,26.0,IND,NBA,PF,44.0,1.0,1030.0,5.6,12.7,0.445,0.0,0.0,,5.6,12.7,0.445,6.1,9.0,0.672,5.4,9.1,14.5,1.3,1.0,1.5,3.3,6.9,17.3,,105.0,105.0
1996,27.0,IND,NBA,PF,82.0,14.0,2092.0,6.1,12.4,0.49,0.0,0.1,0.5,6.0,12.3,0.49,6.3,8.9,0.713,4.8,8.0,12.9,1.1,0.8,1.7,2.2,6.4,18.5,,117.0,107.0
1997,28.0,IND,NBA,PF,82.0,28.0,2335.0,7.1,14.8,0.48,0.0,0.3,0.071,7.1,14.5,0.49,5.6,8.4,0.666,4.4,9.4,13.8,1.5,1.0,1.9,3.3,6.0,19.8,,105.0,103.0
1998,29.0,IND,NBA,PF,82.0,12.0,2191.0,6.3,13.2,0.481,0.0,0.1,0.0,6.3,13.1,0.484,6.9,9.9,0.696,4.8,9.2,14.0,1.5,1.1,1.8,2.6,5.8,19.6,,113.0,100.0
1999,30.0,IND,NBA,PF,49.0,1.0,1271.0,7.2,15.2,0.471,0.0,0.0,,7.2,15.2,0.471,5.9,8.4,0.703,5.1,10.0,15.0,1.4,1.0,1.8,2.2,5.9,20.2,,112.0,102.0
2001,32.0,TOR,NBA,C,78.0,77.0,2729.0,7.3,16.7,0.433,0.0,0.0,0.0,7.3,16.7,0.434,6.2,8.2,0.754,5.3,9.9,15.2,2.1,0.4,2.9,2.6,4.4,20.7,,107.0,102.0
2002,33.0,TOR,NBA,PF,77.0,77.0,2978.0,7.4,17.5,0.426,0.0,0.0,0.0,7.4,17.5,0.426,5.3,6.5,0.818,4.6,8.8,13.4,2.8,1.0,1.5,2.9,4.1,20.2,,104.0,103.0
2003,34.0,TOR,NBA,C,53.0,52.0,1894.0,7.4,18.1,0.407,0.0,0.0,,7.4,18.1,0.407,6.1,7.9,0.771,3.7,8.7,12.3,3.7,0.6,1.7,3.3,4.2,20.8,,99.0,107.0
2004,35.0,TOT,NBA,C,80.0,79.0,2570.0,5.5,13.5,0.403,0.0,0.0,,5.5,13.5,0.403,3.6,4.7,0.765,4.2,9.5,13.8,2.8,0.8,1.3,2.3,4.2,14.5,,99.0,103.0
2004,35.0,TOR,NBA,C,15.0,15.0,538.0,4.7,12.3,0.383,0.0,0.0,,4.7,12.3,0.383,3.8,5.0,0.755,5.0,9.7,14.7,1.4,0.8,0.8,2.2,4.6,13.3,,97.0,100.0
2004,35.0,CHI,NBA,C,65.0,64.0,2032.0,5.6,13.8,0.407,0.0,0.0,,5.6,13.8,0.407,3.6,4.6,0.768,4.0,9.5,13.5,3.2,0.7,1.5,2.4,4.1,14.8,,99.0,103.0
2005,36.0,CHI,NBA,PF,72.0,62.0,1843.0,5.4,11.8,0.461,0.0,0.0,,5.4,11.8,0.461,3.2,4.3,0.757,4.3,7.8,12.1,2.3,0.8,1.2,2.7,4.1,14.1,,103.0,101.0
2006,37.0,TOT,NBA,"C,PF",44.0,39.0,940.0,4.6,10.7,0.432,0.0,0.1,0.0,4.6,10.6,0.434,2.9,4.6,0.642,5.1,6.6,11.7,1.2,1.3,0.6,2.9,7.0,12.1,,97.0,112.0
2006,37.0,NYK,NBA,PF,36.0,31.0,749.0,4.8,11.2,0.428,0.0,0.1,0.0,4.8,11.2,0.43,3.2,4.3,0.738,5.3,6.8,12.1,1.0,1.4,0.6,3.0,7.0,12.8,,98.0,111.0
2006,37.0,TOR,NBA,C,8.0,8.0,191.0,3.9,8.6,0.452,0.0,0.0,,3.9,8.6,0.452,1.9,5.5,0.35,4.1,5.8,9.9,1.9,0.8,0.3,2.2,7.2,9.7,,94.0,114.0
