Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,17,148,MIL,Milwaukee Bucks,Vin Baker,"November 23, 1971",22.0,NBA,C,82.0,63.0,2560.0,8.6,17.2,0.5,0.0,0.1,0.2,8.6,17.1,0.5,4.6,8.2,0.57,5.5,6.8,12.3,3.2,1.2,2.3,3.2,4.6,21.9,,106.0,109.0
1995,17,148,MIL,Milwaukee Bucks,Vin Baker,"November 23, 1971",23.0,NBA,PF,82.0,82.0,3361.0,9.2,18.9,0.48,0.1,0.4,0.29,9.0,18.6,0.49,3.9,6.7,0.59,4.5,8.6,13.0,4.6,1.3,1.8,3.4,4.3,22.4,,106.0,109.0
1996,17,148,MIL,Milwaukee Bucks,Vin Baker,"November 23, 1971",24.0,NBA,PF,82.0,82.0,3319.0,11.2,22.9,0.49,0.2,0.8,0.21,11.0,22.1,0.5,5.1,7.7,0.67,4.2,8.7,12.9,3.4,1.1,1.5,3.5,4.4,27.7,,106.0,110.0
1997,17,148,MIL,Milwaukee Bucks,Vin Baker,"November 23, 1971",25.0,NBA,PF,78.0,78.0,3159.0,10.7,21.2,0.5,0.3,0.9,0.28,10.5,20.3,0.52,6.1,8.8,0.69,4.5,9.1,13.6,3.6,1.4,1.9,4.2,4.7,27.8,,108.0,106.0
1998,21,148,SEA,Seattle Supersonics,Vin Baker,"November 23, 1971",26.0,NBA,C,82.0,82.0,2944.0,11.5,21.1,0.54,0.0,0.1,0.14,11.4,21.0,0.55,5.6,9.6,0.59,5.2,6.7,11.9,2.8,1.7,1.6,3.2,5.0,28.6,,112.0,104.0
1999,21,148,SEA,Seattle Supersonics,Vin Baker,"November 23, 1971",27.0,NBA,PF,34.0,31.0,1162.0,9.1,20.1,0.45,0.0,0.1,0.0,9.1,20.0,0.46,3.3,7.4,0.45,4.0,5.8,9.7,2.6,1.5,1.6,3.5,5.6,21.6,,93.0,107.0
2001,21,148,SEA,Seattle Supersonics,Vin Baker,"November 23, 1971",29.0,NBA,PF,76.0,27.0,2129.0,8.5,20.2,0.42,0.0,0.4,0.06,8.5,19.8,0.43,5.7,7.9,0.72,4.4,6.2,10.6,2.2,0.9,1.8,3.9,6.5,22.8,,97.0,107.0
2002,21,148,SEA,Seattle Supersonics,Vin Baker,"November 23, 1971",30.0,NBA,C,55.0,41.0,1710.0,9.9,20.5,0.48,0.0,0.3,0.12,9.9,20.2,0.49,4.5,7.1,0.63,5.3,5.7,11.0,2.3,0.7,1.1,4.0,6.2,24.4,,101.0,109.0
2003,2,148,BOS,Boston Celtics,Vin Baker,"November 23, 1971",31.0,NBA,C,52.0,9.0,942.0,5.6,11.6,0.48,0.0,0.2,0.0,5.6,11.4,0.49,4.0,6.0,0.67,5.0,6.1,11.1,1.6,1.2,1.7,3.4,8.2,15.1,,101.0,102.0
2004,31,148,TOT,Total After Trade,Vin Baker,"November 23, 1971",32.0,NBA,PF,54.0,33.0,1313.0,8.2,17.1,0.48,0.0,0.1,0.33,8.2,17.0,0.48,4.5,6.2,0.73,4.4,6.7,11.1,2.6,1.1,1.3,3.0,6.3,21.0,,105.0,105.0
2004,2,148,BOS,Boston Celtics,Vin Baker,"November 23, 1971",32.0,NBA,PF,37.0,33.0,1000.0,8.7,17.2,0.5,0.0,0.1,0.0,8.7,17.1,0.51,4.2,5.8,0.73,3.9,6.9,10.8,2.8,1.1,1.2,2.7,5.0,21.5,,109.0,105.0
2004,20,148,NYK,New York Knicks,Vin Baker,"November 23, 1971",32.0,NBA,PF,17.0,0.0,313.0,6.9,17.0,0.4,0.2,0.3,0.5,6.7,16.6,0.4,5.5,7.7,0.71,6.2,5.8,12.0,2.1,1.2,1.5,4.3,10.6,19.4,,95.0,104.0
2005,31,148,TOT,Total After Trade,Vin Baker,"November 23, 1971",33.0,NBA,"C,PF",27.0,0.0,204.0,3.4,10.9,0.31,0.0,0.3,0.0,3.4,10.7,0.32,2.3,4.4,0.53,4.4,5.7,10.1,2.6,0.5,1.0,4.4,9.9,9.1,,73.0,111.0
2005,20,148,NYK,New York Knicks,Vin Baker,"November 23, 1971",33.0,NBA,PF,24.0,0.0,191.0,3.6,10.5,0.34,0.0,0.3,0.0,3.6,10.3,0.35,1.9,4.2,0.47,4.7,5.5,10.3,2.5,0.6,1.1,4.2,8.6,9.1,,77.0,111.0
2005,11,148,HOU,Houston Rockets,Vin Baker,"November 23, 1971",33.0,NBA,C,3.0,0.0,13.0,0.0,16.6,0.0,0.0,0.0,,0.0,16.6,0.0,8.3,8.3,1.0,0.0,8.3,8.3,4.2,0.0,0.0,8.3,29.1,8.3,,40.0,104.0
2006,13,148,LAC,Los Angeles Clippers,Vin Baker,"November 23, 1971",34.0,NBA,C,8.0,1.0,85.0,4.3,9.2,0.47,0.0,0.0,,4.3,9.2,0.47,8.0,11.1,0.72,1.2,10.5,11.7,2.5,2.5,2.5,5.5,8.0,16.6,,93.0,98.0
