Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
480,Bob Carrington,"July 3, 1953",10.0,0.0,134.0,15.0,37.0,0.41,0.0,2.0,0,15.0,35.0,0.43,0.41,6.0,8.0,0.75,6.0,7.0,13.0,3.0,4.0,1.0,5.0,18.0,36.0,0
