Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2014,1,2095,ATL,Atlanta Hawks,Mike Muscala,"July 1, 1991",22.0,NBA,PF,20.0,0.0,215.0,7.3,17.2,0.42,0.0,0.7,0.0,7.3,16.5,0.44,3.3,3.3,1.0,4.0,8.3,12.3,1.7,0.7,2.4,2.8,6.8,17.9,96.0,106.0
2015,1,2095,ATL,Atlanta Hawks,Mike Muscala,"July 1, 1991",23.0,NBA,PF,40.0,8.0,502.0,8.4,15.4,0.55,0.9,2.2,0.41,7.5,13.1,0.57,2.2,2.5,0.88,5.3,6.8,12.1,2.5,1.6,1.9,2.1,5.3,20.1,120.0,103.0
2016,1,2095,ATL,Atlanta Hawks,Mike Muscala,"July 1, 1991",24.0,NBA,C,60.0,0.0,565.0,6.6,13.3,0.5,1.0,3.4,0.31,5.6,9.9,0.57,2.7,3.4,0.8,3.3,6.9,10.2,3.0,1.1,2.4,2.4,6.3,17.1,111.0,102.0
2017,1,2095,ATL,Atlanta Hawks,Mike Muscala,"July 1, 1991",25.0,NBA,C,70.0,3.0,1237.0,6.8,13.4,0.5,1.8,4.4,0.42,4.9,9.0,0.55,2.0,2.6,0.77,3.0,6.5,9.6,3.8,1.2,1.6,2.2,3.9,17.3,116.0,107.0
2018,1,2095,ATL,Atlanta Hawks,Mike Muscala,"July 1, 1991",26.0,NBA,C,53.0,7.0,1060.0,6.6,14.4,0.46,2.9,7.7,0.37,3.7,6.7,0.56,2.6,2.9,0.92,2.6,8.0,10.6,2.4,1.4,1.2,1.9,3.7,18.7,115.0,110.0
2019,31,2095,TOT,Total After Trade,Mike Muscala,"July 1, 1991",27.0,NBA,PF,64.0,10.0,1306.0,5.2,13.0,0.4,3.2,9.2,0.35,2.0,3.8,0.53,2.5,3.1,0.82,2.1,6.7,8.8,2.7,0.8,1.4,1.7,4.7,16.2,113.0,111.0
2019,23,2095,PHI,Philadelphia 76Ers,Mike Muscala,"July 1, 1991",27.0,NBA,PF,47.0,6.0,1041.0,4.9,12.6,0.39,3.1,9.0,0.34,1.9,3.6,0.52,2.9,3.5,0.82,2.3,6.8,9.1,2.8,0.8,1.2,2.0,5.1,15.8,112.0,111.0
2019,14,2095,LAL,Los Angeles Lakers,Mike Muscala,"July 1, 1991",27.0,NBA,PF,17.0,4.0,265.0,6.3,14.6,0.43,3.7,10.0,0.37,2.6,4.6,0.58,1.2,1.4,0.88,1.1,6.7,7.7,2.5,0.7,1.9,0.9,3.2,17.6,117.0,111.0
2020,21,2095,OKC,Oklahoma City Thunder,Mike Muscala,"July 1, 1991",28.0,NBA,C,47.0,2.0,572.0,6.5,16.1,0.41,4.6,12.1,0.38,2.0,3.9,0.5,1.5,1.9,0.82,1.4,7.8,9.2,3.4,0.8,1.0,1.4,4.9,19.2,114.0,110.0
2021,21,2095,OKC,Oklahoma City Thunder,Mike Muscala,"July 1, 1991",29.0,NBA,C,21.0,0.0,383.0,8.5,19.4,0.44,5.4,13.8,0.39,3.1,5.5,0.56,2.7,3.0,0.92,1.6,7.5,9.1,1.6,0.7,0.9,1.8,3.7,25.1,113.0,113.0
