Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
167,Harrison Barnes,"May 30, 1992",719.0,658.0,22668.0,3682.0,8264.0,0.45,986.0,2601.0,0.38,2696.0,5663.0,0.48,0.51,1770.0,2210.0,0.8,705.0,2842.0,3547.0,1208.0,502.0,136.0,860.0,1178.0,10120.0,0
