SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,23,PHI,Andre Iguodala,28,13,13,38.8,4.5,11.6,0.38,1.5,3.8,0.39,3.0,7.8,0.38,0.45,2.5,4.3,0.59,1.3,4.4,5.7,3.7,1.5,0.4,1.5,2.5,12.9
2012,23,PHI,Jrue Holiday,21,13,13,38.0,5.7,13.8,0.41,1.5,3.8,0.41,4.2,10.0,0.42,0.47,2.9,3.4,0.86,1.3,3.4,4.7,5.2,1.5,0.6,2.0,1.8,15.8
2012,23,PHI,Evan Turner,23,13,12,34.5,4.3,11.8,0.36,0.0,0.5,0.0,4.3,11.4,0.38,0.36,2.5,3.7,0.69,1.1,6.5,7.5,2.5,0.9,0.5,2.3,2.8,11.2
2012,23,PHI,Lou Williams,25,13,0,27.5,3.8,10.9,0.35,0.6,3.7,0.17,3.2,7.2,0.45,0.38,3.2,4.0,0.79,0.2,1.8,2.1,3.0,1.0,0.0,1.2,1.3,11.5
2012,23,PHI,Elton Brand,32,13,13,27.4,3.5,7.6,0.46,0.0,0.0,,3.5,7.6,0.46,0.46,1.5,2.5,0.62,1.7,3.2,4.8,0.5,0.8,1.5,0.5,2.8,8.6
2012,23,PHI,Spencer Hawes,23,13,12,25.5,3.8,8.3,0.46,0.2,0.4,0.4,3.7,7.9,0.47,0.47,1.5,2.0,0.73,1.4,5.2,6.6,1.6,0.3,0.8,1.7,2.5,9.3
2012,23,PHI,Thaddeus Young,23,13,0,21.3,3.0,7.0,0.43,0.0,0.0,,3.0,7.0,0.43,0.43,1.7,2.4,0.71,1.9,3.3,5.2,1.2,0.5,0.5,1.2,1.9,7.7
2012,23,PHI,Lavoy Allen,22,12,1,19.7,2.8,5.1,0.56,0.0,0.0,,2.8,5.1,0.56,0.56,0.6,1.0,0.58,1.8,3.2,4.9,0.3,0.8,0.9,0.4,2.5,6.3
2012,23,PHI,Jodie Meeks,24,13,1,7.8,0.7,2.0,0.35,0.2,1.0,0.23,0.5,1.0,0.46,0.4,1.1,1.1,1.0,0.2,0.2,0.3,0.3,0.2,0.1,0.3,0.8,2.7
2012,23,PHI,Nikola VuAeviA,21,1,0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,23,PHI,Xavier Silas,24,2,0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,23,PHI,Sam Young,26,2,0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
