PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,33,12,12,39.7,11.0,25.1,0.439,1.4,5.0,0.28300000000000003,9.6,20.1,0.47700000000000004,0.467,6.6,7.9,0.8320000000000001,1.3,3.5,4.8,4.3,1.3,0.2,2.8,2.8,30.0
Metta World Peace,32,6,6,39.3,3.7,10.0,0.36700000000000005,2.3,6.0,0.389,1.3,4.0,0.33299999999999996,0.483,2.0,2.7,0.75,0.5,3.0,3.5,2.3,2.2,0.7,0.8,3.0,11.7
Andrew Bynum,24,12,12,37.6,6.1,12.8,0.47700000000000004,0.0,0.0,,6.1,12.8,0.47700000000000004,0.47700000000000004,4.5,5.8,0.7829999999999999,3.8,7.3,11.1,1.5,0.4,3.1,1.3,1.8,16.7
Pau Gasol,31,12,12,37.0,5.2,11.9,0.434,0.2,0.4,0.4,5.0,11.5,0.435,0.441,2.0,2.4,0.828,3.2,6.3,9.5,3.7,0.5,2.1,1.7,3.0,12.5
Ramon Sessions,25,12,12,31.7,3.6,9.5,0.377,0.3,2.1,0.16,3.3,7.4,0.43799999999999994,0.395,2.2,2.9,0.743,0.3,2.8,3.0,3.6,0.3,0.1,1.8,2.3,9.7
Steve Blake,31,12,0,25.5,2.2,5.2,0.419,1.5,3.6,0.419,0.7,1.6,0.42100000000000004,0.565,0.4,0.6,0.7140000000000001,0.7,2.2,2.8,2.3,0.7,0.2,1.3,1.8,6.3
Jordan Hill,24,12,0,18.1,1.9,4.4,0.434,0.0,0.0,,1.9,4.4,0.434,0.434,0.9,1.3,0.688,3.3,3.1,6.3,0.1,0.3,0.7,0.6,2.7,4.8
Matt Barnes,31,11,0,16.8,1.5,5.4,0.271,0.5,2.8,0.161,1.0,2.5,0.39299999999999996,0.314,0.2,0.4,0.5,0.8,2.5,3.3,1.5,0.9,0.5,1.4,2.6,3.5
Devin Ebanks,22,9,6,14.0,1.8,4.3,0.41,0.0,0.3,0.0,1.8,4.0,0.444,0.41,0.6,0.9,0.625,0.8,1.4,2.2,0.7,0.3,0.8,0.2,1.4,4.1
Troy Murphy,31,4,0,3.8,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.5,0.0,0.8
Christian Eyenga,22,3,0,3.0,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.0,0.3,0.0,0.3,0.3,0.7,0.3,0.3,0.3,0.3,1.0,1.3
Josh McRoberts,24,6,0,2.7,0.2,0.7,0.25,0.0,0.2,0.0,0.2,0.5,0.33299999999999996,0.25,0.0,0.0,,0.0,0.7,0.7,0.2,0.0,0.2,0.3,0.2,0.3
Andrew Goudelock,23,4,0,2.5,0.5,0.8,0.667,0.3,0.3,1.0,0.3,0.5,0.5,0.833,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.3
Darius Morris,21,4,0,2.0,0.8,0.8,1.0,0.3,0.3,1.0,0.5,0.5,1.0,1.167,0.8,1.0,0.75,0.0,0.0,0.0,0.8,0.0,0.0,0.3,0.3,2.5
