Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
843,CJ Elleby,"June 16, 2000",13,0,105.0,4.8,10.6,0.45,1.7,6.5,0.26,3.1,4.1,0.76,2.1,3.1,0.68,1.4,3.4,4.8,1.0,1.4,1.0,1.0,6.2,13.4
