NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
8,Kobe Bryant,SG,6-6,212,1978-08-23,US,5,
11,Joe Crispin,PG,6-0,185,1979-07-18,US,R,Penn State
2,Derek Fisher,PG,6-1,200,1974-08-09,US,5,Little Rock
17,Rick Fox,SF,6-7,230,1969-07-24,CA,10,UNC
3,Devean George,SF,6-8,220,1977-08-29,US,2,Augsburg College
5,Robert Horry,PF,6-10,240,1970-08-25,US,9,Alabama
10,Lindsey Hunter,PG,6-2,170,1970-12-03,US,8,"Alcorn State, Jackson State University"
35,Mark Madsen,PF,6-9,240,1976-01-28,US,1,Stanford
6,Jelani McCoy,C,6-10,245,1977-12-06,US,3,UCLA
14,Stanislav Medvedenko,C,6-10,250,1979-04-04,UA,1,
34,Shaquille O'Neal,C,7-1,325,1972-03-06,US,9,LSU
12,Mike Penberthy,PG,6-3,185,1974-11-29,US,1,Master's College
23,Mitch Richmond,SG,6-5,215,1965-06-30,US,13,Kansas State
20,Brian Shaw,PG,6-6,190,1966-03-22,US,12,"Saint Mary's, UC Santa Barbara"
52,Samaki Walker,PF,6-9,240,1976-02-25,US,5,Louisville
