NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
13,John Amaechi,PF,6-10,270,1970-11-26,US,3,"Vanderbilt, Penn State"
31,Jarron Collins,C,6-11,255,1978-12-02,US,R,Stanford
25,John Crotty,PG,6-1,185,1969-07-15,US,9,Virginia
47,Andrei Kirilenko,SF,6-9,220,1981-02-18,RU,R,
5,Rusty LaRue,PG,6-2,210,1973-12-10,US,3,Wake Forest
20,Quincy Lewis,SG,6-7,215,1977-06-26,US,2,Minnesota
32,Karl Malone,PF,6-9,250,1963-07-24,US,16,Louisiana Tech
42,Donyell Marshall,SF,6-9,218,1973-05-18,US,7,UConn
0,Greg Ostertag,C,7-2,280,1973-03-06,US,6,Kansas
34,Scott Padgett,PF,6-9,240,1976-04-19,US,2,Kentucky
3,Bryon Russell,SG,6-7,225,1970-12-31,US,8,Cal State Long Beach
9,John Starks,SG,6-3,180,1965-08-10,US,12,Oklahoma State
2,DeShawn Stevenson,SG,6-5,210,1981-04-03,US,1,
12,John Stockton,PG,6-1,170,1962-03-26,US,17,Gonzaga
