SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2002,13,LAC,11,Earl Boykins,PG,5-5,135,1976-06-02,US,3,Eastern Michigan
2002,13,LAC,42,Elton Brand,PF,6-8,275,1979-03-11,US,2,Duke
2002,13,LAC,1,Keyon Dooling,PG,6-3,196,1980-05-08,US,1,Missouri
2002,13,LAC,54,Obinna Ekezie,PF,6-9,270,1975-08-22,NG,2,Maryland
2002,13,LAC,32,Tremaine Fowlkes,SF,6-8,220,1976-04-11,US,R,"California, Fresno State"
2002,13,LAC,40,Harold Jamison,PF,6-8,260,1976-11-20,US,1,Clemson
2002,13,LAC,50,Corey Maggette,SG,6-6,218,1979-11-12,US,2,Duke
2002,13,LAC,5,Jeff McInnis,PG,6-4,190,1974-10-22,US,4,UNC
2002,13,LAC,21,Darius Miles,SF,6-9,210,1981-10-09,US,1,
2002,13,LAC,7,Lamar Odom,SF,6-10,220,1979-11-06,US,2,Rhode Island
2002,13,LAC,34,Michael Olowokandi,C,7-0,269,1975-04-03,NG,3,University of the Pacific
2002,13,LAC,24,Doug Overton,PG,6-3,190,1969-08-03,US,9,La Salle
2002,13,LAC,52,Eric Piatkowski,SG,6-7,215,1970-09-30,US,7,Nebraska
2002,13,LAC,14,Eldridge Recasner,PG,6-3,190,1967-12-14,US,7,Washington
2002,13,LAC,3,Quentin Richardson,SG,6-6,223,1980-04-13,US,1,DePaul
2002,13,LAC,45,Sean Rooks,C,6-10,250,1969-09-09,US,9,Arizona
