SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2002,26,SAC,10,Mike Bibby,PG,6-1,190,1978-05-13,US,3,Arizona
2002,26,SAC,52,Chucky Brown,SF,6-7,214,1968-02-29,US,12,NC State
2002,26,SAC,13,Doug Christie,SG,6-6,200,1970-05-09,US,9,Pepperdine
2002,26,SAC,8,Mateen Cleaves,PG,6-2,205,1977-09-07,US,1,Michigan State
2002,26,SAC,21,Vlade Divac,C,7-1,243,1968-02-03,RS,12,
2002,26,SAC,51,Lawrence Funderburke,PF,6-9,230,1970-12-15,US,4,"Indiana, Ohio State"
2002,26,SAC,24,Bobby Jackson,PG,6-1,185,1973-03-13,US,4,Minnesota
2002,26,SAC,31,Scot Pollard,C,6-11,265,1975-02-12,US,4,Kansas
2002,26,SAC,25,Brent Price,PG,6-1,165,1968-12-09,US,8,"South Carolina, Oklahoma"
2002,26,SAC,52,Jabari Smith,C,6-11,250,1977-02-12,US,1,LSU
2002,26,SAC,16,Peja Stojakovic,SF,6-10,229,1977-06-09,HR,3,
2002,26,SAC,5,Hedo Turkoglu,SF,6-10,220,1979-03-19,TR,1,
2002,26,SAC,3,Gerald Wallace,SF,6-7,215,1982-07-23,US,R,Alabama
2002,26,SAC,4,Chris Webber,PF,6-9,245,1973-03-01,US,8,Michigan
