NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
12,Bimbo Coles,PG,6-1,180,1968-04-22,US,11,Virginia Tech
31,Ricky Davis,SF,6-6,195,1979-09-23,US,3,Iowa
52,DeSagana Diop,C,7-0,300,1982-01-30,SN,R,
51,Michael Doleac,C,6-11,262,1977-06-15,US,3,Utah
32,Tyrone Hill,PF,6-9,240,1968-03-19,US,11,Xavier
11,Zydrunas Ilgauskas,C,7-3,238,1975-06-05,LT,3,
33,Jumaine Jones,PF,6-8,218,1979-02-10,US,2,Georgia
21,Trajan Langdon,SG,6-3,197,1976-05-13,US,2,Duke
4,Chris Mihm,C,7-0,265,1979-07-16,US,1,Texas
24,Andre Miller,PG,6-3,200,1976-03-19,US,2,Utah
30,Lamond Murray,SF,6-7,236,1973-04-20,US,7,California
1,Wesley Person,SG,6-6,195,1971-03-28,US,7,Auburn
8,Brian Skinner,PF,6-9,255,1976-05-19,US,3,Baylor
20,Bryant Stith,SG,6-5,208,1970-12-10,US,9,Virginia
3,Jeff Trepagnier,SG,6-4,200,1979-07-11,US,R,USC
