Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,1,742,ATL,Atlanta Hawks,24.0,NBA,PG,50.0,0.0,515.0,4.9,11.9,0.41,1.5,4.3,0.36,3.4,7.6,0.44,1.5,1.8,0.81,0.6,2.4,3.0,5.9,1.0,0.1,3.7,4.6,12.8
2004,31,742,TOT,Total After Trade,25.0,NBA,PG,43.0,0.0,294.0,4.5,12.0,0.38,1.2,3.7,0.33,3.3,8.3,0.4,1.3,1.7,0.79,0.9,2.3,3.2,4.7,2.1,0.0,3.2,5.4,11.6
2004,1,742,ATL,Atlanta Hawks,25.0,NBA,PG,23.0,0.0,143.0,5.3,12.3,0.43,0.8,2.5,0.3,4.5,9.8,0.46,1.0,1.5,0.67,1.0,3.0,4.0,4.5,2.3,0.0,3.3,5.5,12.3
2004,25,742,POR,Portland Trail Blazers,25.0,NBA,PG,20.0,0.0,151.0,3.8,11.7,0.33,1.7,4.8,0.35,2.1,6.9,0.31,1.7,1.9,0.88,0.7,1.7,2.4,4.8,1.9,0.0,3.1,5.2,11.0
2005,31,742,TOT,Total After Trade,26.0,NBA,PG,71.0,46.0,2090.0,5.3,13.0,0.4,1.5,4.2,0.35,3.8,8.8,0.43,3.3,3.9,0.83,0.6,2.5,3.1,6.0,1.3,0.1,2.5,3.5,15.3
2005,7,742,DAL,Dallas Mavericks,26.0,NBA,PG,4.0,0.0,16.0,2.3,18.0,0.12,2.3,6.8,0.33,0.0,11.3,0.0,4.5,6.8,0.67,0.0,2.3,2.3,2.3,0.0,0.0,2.3,2.3,11.3
2005,19,742,NOH,New Orleans Hornets,26.0,NBA,PG,67.0,46.0,2074.0,5.3,13.0,0.41,1.5,4.2,0.35,3.8,8.8,0.44,3.3,3.9,0.84,0.6,2.5,3.1,6.0,1.3,0.1,2.5,3.5,15.3
2006,2,742,BOS,Boston Celtics,27.0,NBA,PG,19.0,0.0,234.0,2.6,7.1,0.37,1.5,3.1,0.5,1.1,4.0,0.27,2.8,2.8,1.0,0.8,1.7,2.5,6.2,1.7,0.2,2.8,6.2,9.5
2007,25,742,POR,Portland Trail Blazers,28.0,NBA,PG,50.0,3.0,444.0,4.4,12.2,0.36,1.3,4.9,0.26,3.1,7.3,0.42,3.4,4.3,0.79,0.6,2.9,3.5,5.7,1.1,0.1,2.2,4.5,13.5
2008,13,742,LAC,Los Angeles Clippers,29.0,NBA,PG,67.0,8.0,1040.0,4.3,10.2,0.42,1.2,3.7,0.33,3.0,6.5,0.47,2.4,2.8,0.83,0.5,2.9,3.4,6.0,1.1,0.1,1.9,3.7,12.2
