Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,21.0,LAL,NBA,C,43.0,5.0,446.0,5.7,13.8,0.415,1.8,6.2,0.286,4.0,7.6,0.521,3.5,4.3,0.811,1.4,5.5,6.9,1.9,0.9,1.0,3.1,4.6,16.7
2020,22.0,WAS,NBA,C,45.0,5.0,835.0,6.3,11.5,0.545,1.1,3.4,0.313,5.2,8.0,0.645,3.4,4.1,0.821,2.4,7.0,9.4,2.4,1.2,0.8,2.8,6.6,16.9
2021,23.0,WAS,NBA,C,5.0,0.0,68.0,5.8,9.0,0.647,2.1,3.7,0.571,3.7,5.3,0.7,3.2,4.2,0.75,1.1,9.5,10.6,2.1,0.5,0.0,0.5,9.5,16.9
