PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Russell Westbrook,28.0,81,81.0,2802,824,1941,0.425,200,583,0.34299999999999997,624,1358,0.45899999999999996,0.47600000000000003,710,840,0.845,137,727,864,840,132,31,438,190,2558
Steven Adams,23.0,80,80.0,2389,374,655,0.5710000000000001,0,1,0.0,374,654,0.5720000000000001,0.5710000000000001,157,257,0.611,281,332,613,86,89,78,146,195,905
Andre Roberson,25.0,79,79.0,2376,215,463,0.46399999999999997,45,184,0.245,170,279,0.609,0.513,47,111,0.423,98,305,403,79,94,79,51,204,522
Victor Oladipo,24.0,67,67.0,2222,412,932,0.442,127,352,0.361,285,580,0.491,0.51,116,154,0.753,39,252,291,176,78,21,119,155,1067
Domantas Sabonis,20.0,81,66.0,1632,192,481,0.39899999999999997,51,159,0.321,141,322,0.43799999999999994,0.452,44,67,0.657,46,242,288,82,39,32,83,200,479
Enes Kanter,24.0,72,0.0,1533,402,737,0.545,5,38,0.132,397,699,0.568,0.5489999999999999,224,285,0.7859999999999999,195,287,482,67,32,38,123,154,1033
Jerami Grant,22.0,78,4.0,1490,146,311,0.469,43,114,0.377,103,197,0.523,0.539,86,139,0.619,38,161,199,46,33,75,41,144,421
Semaj Christon,23.0,68,6.0,1055,134,341,0.39299999999999996,94,247,0.381,40,94,0.426,0.531,44,49,0.898,18,68,86,40,37,8,33,114,406
Semaj Christon,24.0,64,1.0,973,77,223,0.345,12,63,0.19,65,160,0.406,0.37200000000000005,17,31,0.5479999999999999,19,68,87,130,28,7,43,79,183
Joffrey Lauvergne,25.0,50,0.0,739,111,244,0.455,27,78,0.34600000000000003,84,166,0.506,0.51,37,58,0.638,51,132,183,51,18,6,40,71,286
Anthony Morrow,31.0,40,7.0,627,86,223,0.386,35,119,0.294,51,104,0.49,0.46399999999999997,23,26,0.885,11,18,29,19,22,2,6,40,230
Taj Gibson,31.0,23,16.0,487,89,179,0.49700000000000005,1,1,1.0,88,178,0.494,0.5,28,39,0.718,38,65,103,13,14,15,28,40,207
Doug McDermott,25.0,22,1.0,430,56,124,0.452,21,58,0.36200000000000004,35,66,0.53,0.536,12,17,0.706,6,43,49,13,2,1,6,22,145
Kyle Singler,28.0,32,2.0,385,34,83,0.41,7,37,0.18899999999999997,27,46,0.5870000000000001,0.452,13,17,0.765,8,40,48,9,7,5,11,29,88
Cameron Payne,22.0,20,0.0,320,43,130,0.331,16,52,0.308,27,78,0.34600000000000003,0.392,4,4,1.0,2,29,31,40,10,4,16,38,106
Nick Collison,36.0,20,0.0,128,14,23,0.609,0,1,0.0,14,22,0.636,0.609,5,8,0.625,9,22,31,12,2,2,4,17,33
Norris Cole,28.0,13,0.0,125,16,52,0.308,3,13,0.231,13,39,0.33299999999999996,0.337,8,10,0.8,0,11,11,14,8,0,7,18,43
Ersan İlyasova,29.0,3,0.0,62,6,16,0.375,3,12,0.25,3,4,0.75,0.469,0,0,,2,14,16,1,3,1,4,5,15
Josh Huestis,25.0,2,0.0,31,6,11,0.545,2,4,0.5,4,7,0.5710000000000001,0.636,0,1,0.0,4,5,9,3,0,3,0,0,14
Team Totals,,82,,19805,3237,7169,0.452,692,2116,0.327,2545,5053,0.504,0.5,1575,2113,0.745,1002,2821,3823,1721,648,408,1230,1715,8741
