PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kemba Walker,26.0,79,79.0,2739,643,1449,0.444,240,602,0.39899999999999997,403,847,0.47600000000000003,0.527,304,359,0.847,45,263,308,434,85,22,168,119,1830
Nicolas Batum,28.0,77,77.0,2617,393,975,0.40299999999999997,135,405,0.33299999999999996,258,570,0.45299999999999996,0.47200000000000003,243,284,0.856,46,435,481,456,86,29,194,109,1164
Michael Kidd-Gilchrist,23.0,81,81.0,2349,295,618,0.47700000000000004,1,9,0.111,294,609,0.483,0.478,152,194,0.784,156,409,565,114,81,77,56,187,743
Marvin Williams,30.0,76,76.0,2295,297,704,0.42200000000000004,124,354,0.35,173,350,0.494,0.51,131,150,0.873,89,411,500,106,58,53,60,134,849
Frank Kaminsky,23.0,75,16.0,1954,320,802,0.39899999999999997,116,354,0.32799999999999996,204,448,0.455,0.47100000000000003,118,156,0.7559999999999999,57,279,336,162,46,34,76,139,874
Marco Belinelli,30.0,74,0.0,1778,264,615,0.429,102,283,0.36,162,332,0.488,0.512,150,168,0.893,14,164,178,147,44,9,70,90,780
Cody Zeller,24.0,62,58.0,1725,253,443,0.5710000000000001,0,1,0.0,253,442,0.5720000000000001,0.5710000000000001,133,196,0.679,135,270,405,99,62,58,65,189,639
Jeremy Lamb,24.0,62,5.0,1143,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603
Ramon Sessions,30.0,50,1.0,811,100,263,0.38,21,62,0.33899999999999997,79,201,0.39299999999999996,0.42,91,118,0.7709999999999999,11,62,73,129,27,3,46,43,312
Roy Hibbert,30.0,42,13.0,671,78,144,0.542,0,0,,78,144,0.542,0.542,61,75,0.813,53,97,150,20,8,44,31,97,217
Spencer Hawes,28.0,35,1.0,626,104,218,0.47700000000000004,16,55,0.29100000000000004,88,163,0.54,0.514,30,34,0.882,32,114,146,62,13,26,40,61,254
Brian Roberts,31.0,41,2.0,416,46,122,0.377,17,44,0.386,29,78,0.37200000000000005,0.447,33,39,0.846,5,34,39,52,9,1,26,18,142
Treveon Graham,23.0,27,1.0,189,19,40,0.475,9,15,0.6,10,25,0.4,0.588,10,15,0.667,5,17,22,6,6,1,3,18,57
Miles Plumlee,28.0,13,0.0,174,14,24,0.583,0,0,,14,24,0.583,0.583,3,4,0.75,15,27,42,3,7,4,8,25,31
Briante Weber,24.0,13,0.0,159,20,46,0.435,1,7,0.14300000000000002,19,39,0.48700000000000004,0.446,9,13,0.6920000000000001,8,14,22,16,9,0,5,12,50
Christian Wood,21.0,13,0.0,107,12,23,0.522,0,5,0.0,12,18,0.667,0.522,11,15,0.733,14,15,29,2,3,6,7,11,35
Johnny O'Bryant,23.0,4,0.0,34,8,15,0.5329999999999999,1,3,0.33299999999999996,7,12,0.583,0.5670000000000001,1,2,0.5,4,4,8,4,0,0,3,6,18
Mike Tobey,22.0,2,0.0,25,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,2,1,3,1,0,0,1,2,2
Aaron Harrison,22.0,5,0.0,17,0,4,0.0,0,2,0.0,0,2,0.0,0.0,1,2,0.5,0,3,3,3,0,0,0,2,1
Team Totals,,82,,19830,3093,7000,0.442,824,2347,0.35100000000000003,2269,4653,0.488,0.501,1591,1953,0.815,721,2853,3574,1891,571,390,942,1360,8601
