Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2002,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,21.0,NBA,PF,82.0,4.0,1448.0,6.2,14.8,0.42,0.1,0.3,0.33,6.1,14.5,0.42,4.2,5.5,0.78,3.5,7.8,11.3,2.5,1.3,0.7,2.9,7.6,16.8,101.0,109.0
2003,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,22.0,NBA,PF,79.0,79.0,2510.0,6.9,15.2,0.45,0.1,0.3,0.21,6.8,14.9,0.46,5.0,5.9,0.84,4.6,11.7,16.4,2.2,1.3,0.6,2.3,5.0,18.7,113.0,107.0
2004,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,23.0,NBA,PF,28.0,0.0,610.0,9.4,21.3,0.44,0.4,1.5,0.29,8.9,19.8,0.45,5.3,7.0,0.75,4.2,11.0,15.2,1.8,1.1,1.5,3.0,5.1,24.5,101.0,102.0
2005,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,24.0,NBA,PF,70.0,69.0,2375.0,8.5,20.5,0.41,1.3,3.2,0.4,7.2,17.3,0.42,5.0,6.9,0.73,5.4,10.9,16.4,2.1,1.1,0.7,2.3,4.1,23.3,106.0,105.0
2006,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,25.0,NBA,PF,74.0,74.0,2516.0,7.4,17.1,0.43,1.2,3.7,0.32,6.2,13.4,0.46,5.1,6.5,0.79,4.0,11.2,15.2,2.1,1.0,0.5,2.2,3.9,21.2,110.0,105.0
2007,31,2092,TOT,Total After Trade,Troy Murphy,1980-05-02,26.0,NBA,PF,68.0,48.0,1852.0,7.3,15.9,0.46,1.6,4.0,0.4,5.7,11.9,0.48,3.0,4.0,0.74,2.7,8.6,11.3,3.4,1.3,1.1,2.1,5.4,19.1,111.0,106.0
2007,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,26.0,NBA,PF,26.0,17.0,667.0,5.9,13.1,0.45,1.6,4.3,0.37,4.3,8.8,0.49,3.4,4.8,0.71,2.7,8.7,11.4,4.4,1.5,1.2,2.1,4.6,16.8,114.0,106.0
2007,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,26.0,NBA,PF,42.0,31.0,1185.0,8.1,17.6,0.46,1.6,3.9,0.41,6.5,13.7,0.48,2.7,3.5,0.77,2.8,8.5,11.3,2.9,1.1,1.1,2.1,5.8,20.5,109.0,105.0
2008,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,27.0,NBA,PF,75.0,61.0,2106.0,7.3,16.2,0.46,2.2,5.5,0.4,5.2,10.7,0.48,4.5,5.6,0.8,2.5,10.1,12.7,3.8,1.1,0.7,2.2,5.1,21.4,115.0,106.0
2009,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,28.0,NBA,PF,73.0,73.0,2482.0,7.3,15.4,0.48,3.2,7.2,0.45,4.1,8.2,0.5,3.0,3.7,0.83,2.9,14.3,17.3,3.4,1.2,0.7,2.3,4.5,20.9,120.0,106.0
2010,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,29.0,NBA,PF,72.0,69.0,2344.0,8.1,17.2,0.47,2.7,7.0,0.38,5.4,10.1,0.53,3.2,4.1,0.8,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,115.0,103.0
2011,31,2092,TOT,Total After Trade,Troy Murphy,1980-05-02,30.0,NBA,PF,35.0,4.0,466.0,4.8,13.0,0.37,0.6,3.8,0.15,4.2,9.3,0.46,2.3,3.4,0.67,2.5,10.4,12.9,2.6,1.7,0.3,2.3,5.4,12.5,90.0,104.0
2011,3,2092,NJN,New Jersey Nets,Troy Murphy,1980-05-02,30.0,NBA,PF,18.0,4.0,288.0,4.8,14.1,0.34,0.7,4.3,0.17,4.1,9.8,0.42,1.7,3.2,0.53,2.0,11.9,13.9,3.2,1.3,0.4,2.4,5.2,12.1,83.0,107.0
2011,2,2092,BOS,Boston Celtics,Troy Murphy,1980-05-02,30.0,NBA,PF,17.0,0.0,178.0,4.8,11.3,0.42,0.3,3.0,0.1,4.5,8.4,0.54,3.3,3.9,0.85,3.3,8.1,11.3,1.8,2.4,0.3,2.1,5.7,13.1,102.0,99.0
2012,14,2092,LAL,Los Angeles Lakers,Troy Murphy,1980-05-02,31.0,NBA,PF,59.0,0.0,956.0,4.3,9.5,0.45,1.6,3.7,0.42,2.7,5.8,0.47,0.3,0.5,0.67,2.2,8.4,10.6,2.8,0.8,0.9,1.4,5.4,10.4,110.0,105.0
2013,7,2092,DAL,Dallas Mavericks,Troy Murphy,1980-05-02,32.0,NBA,PF,14.0,1.0,256.0,4.4,12.2,0.36,2.2,7.0,0.31,2.2,5.2,0.42,2.0,2.2,0.91,1.4,8.4,9.8,1.4,2.0,1.2,1.4,5.8,13.0,99.0,105.0
