Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,25,345,POR,Portland Trail Blazers,24.0,NBA,SG,82.0,2815.0,13.2,0.5,0.03,0.18,2.1,6.3,4.2,11.5,1.7,1.0,11.6,21.1,,2.0,2.3,4.3,0.07,,-0.8,-0.4,-1.2,0.6
1981,31,345,TOT,Total After Trade,25.0,NBA,SG,75.0,1452.0,12.0,0.47,0.01,0.18,2.6,3.8,3.2,14.0,2.0,1.3,11.9,21.1,,0.4,1.0,1.4,0.05,,-1.4,-0.8,-2.2,-0.1
1981,25,345,POR,Portland Trail Blazers,25.0,NBA,SG,29.0,548.0,9.5,0.42,0.01,0.14,2.6,4.0,3.3,13.1,2.9,0.9,12.7,21.6,,-0.6,0.5,-0.1,-0.01,,-3.6,-0.2,-3.9,-0.3
1981,27,345,SAS,San Antonio Spurs,25.0,NBA,SG,46.0,904.0,13.5,0.51,0.01,0.21,2.6,3.7,3.2,14.6,1.4,1.5,11.4,20.8,,1.0,0.5,1.5,0.08,,0.0,-1.1,-1.1,0.2
1982,31,345,TOT,Total After Trade,26.0,NBA,SG,72.0,2319.0,15.9,0.52,0.03,0.22,2.5,5.3,3.9,12.8,1.7,0.7,8.7,25.2,,2.6,0.7,3.3,0.07,,0.8,-1.1,-0.2,1.0
1982,27,345,SAS,San Antonio Spurs,26.0,NBA,SG,25.0,595.0,21.5,0.56,0.03,0.24,2.3,6.7,4.5,17.9,1.8,0.6,7.8,29.0,,1.5,0.4,2.0,0.16,,3.8,-0.5,3.3,0.8
1982,6,345,CLE,Cleveland Cavaliers,26.0,NBA,SG,47.0,1724.0,14.0,0.5,0.02,0.21,2.6,4.8,3.6,11.1,1.7,0.8,9.1,23.9,,1.0,0.3,1.3,0.04,,-0.2,-1.2,-1.4,0.2
1983,31,345,TOT,Total After Trade,27.0,NBA,SG,74.0,1964.0,11.5,0.48,0.02,0.21,3.2,4.9,4.0,6.9,2.1,0.7,9.9,20.0,,0.6,0.9,1.6,0.04,,-1.7,-0.6,-2.3,-0.2
1983,6,345,CLE,Cleveland Cavaliers,27.0,NBA,SG,21.0,563.0,10.8,0.45,0.01,0.21,1.8,5.8,3.7,7.4,1.7,0.6,8.5,21.8,,-0.1,0.3,0.2,0.02,,-2.4,-0.7,-3.1,-0.2
1983,10,345,GSW,Golden State Warriors,27.0,NBA,SG,53.0,1401.0,11.8,0.49,0.03,0.21,3.7,4.6,4.1,6.6,2.3,0.8,10.5,19.2,,0.7,0.6,1.3,0.04,,-1.4,-0.6,-2.0,0.0
1984,31,345,TOT,Total After Trade,28.0,NBA,SG,53.0,992.0,9.6,0.48,0.04,0.17,2.4,4.4,3.4,6.5,1.1,1.1,8.5,18.5,,0.1,0.2,0.3,0.02,,-2.4,-1.5,-3.8,-0.5
1984,10,345,GSW,Golden State Warriors,28.0,NBA,SG,13.0,210.0,8.6,0.5,0.02,0.29,2.4,4.5,3.4,3.8,1.3,1.3,9.7,13.4,,0.1,0.1,0.2,0.04,,-2.2,-0.3,-2.5,0.0
1984,27,345,SAS,San Antonio Spurs,28.0,NBA,SG,40.0,782.0,9.9,0.47,0.04,0.14,2.4,4.4,3.4,7.2,1.0,1.1,8.3,19.8,,0.1,0.1,0.2,0.01,,-2.4,-1.8,-4.2,-0.4
1985,31,345,TOT,Total After Trade,29.0,NBA,SG,20.0,326.0,13.3,0.57,0.02,0.21,3.0,4.2,3.6,7.0,0.9,1.1,6.5,17.1,,0.6,0.2,0.8,0.11,,0.3,-1.3,-1.0,0.1
1985,27,345,SAS,San Antonio Spurs,29.0,NBA,SG,9.0,81.0,6.9,0.44,0.0,0.21,1.4,2.7,2.1,9.6,0.6,0.7,9.7,20.3,,0.0,0.0,0.0,-0.01,,-4.2,-2.5,-6.7,-0.1
1985,3,345,NJN,New Jersey Nets,29.0,NBA,SG,11.0,245.0,15.5,0.62,0.02,0.21,3.5,4.7,4.1,6.2,1.0,1.2,5.2,16.0,,0.6,0.1,0.8,0.15,,1.8,-0.8,0.9,0.2
1986,31,345,TOT,Total After Trade,30.0,NBA,SG,44.0,570.0,8.8,0.44,0.08,0.17,2.7,7.5,5.1,9.6,1.4,0.6,8.7,18.9,,-0.2,0.3,0.1,0.01,,-3.2,-1.1,-4.2,-0.3
1986,5,345,CHI,Charlotte Bobcats,30.0,NBA,SG,4.0,18.0,-2.0,0.37,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,17.5,25.9,,-0.1,0.0,-0.1,-0.23,,-9.3,-7.5,-16.8,-0.1
1986,6,345,CLE,Cleveland Cavaliers,30.0,NBA,SG,40.0,552.0,9.1,0.44,0.08,0.17,2.8,7.8,5.3,9.9,1.5,0.6,8.3,18.7,,-0.2,0.3,0.2,0.02,,-3.0,-0.8,-3.8,-0.3
