Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1989,3,NJN,New Jersey Nets,Roy Hinson,27.0,82.0,2542.0,0.48,0.48,0.0,0.48,0.76,0.54,0.41,0.0,101.0,99.0,,99.0,99.0,101.0,126.0,3.0,-14.9,6.5
1989,3,NJN,New Jersey Nets,Chris Morris,23.0,76.0,2096.0,0.46,0.48,0.37,0.49,0.72,0.53,0.28,0.19,96.0,98.0,113.0,101.0,93.0,98.0,87.0,263.0,6.5,-18.0
1989,3,NJN,New Jersey Nets,Mike McGee,29.0,80.0,2027.0,0.47,0.52,0.36,0.52,0.54,0.53,0.16,0.28,99.0,105.0,113.0,107.0,70.0,99.0,48.0,378.0,63.8,-14.9
1989,3,NJN,New Jersey Nets,Buck Williams,28.0,74.0,2446.0,0.53,0.53,0.0,0.53,0.67,0.57,0.46,0.0,111.0,109.0,,109.0,87.0,106.0,141.0,6.0,59.1,53.8
1989,3,NJN,New Jersey Nets,Joe Barry Carroll,30.0,64.0,1996.0,0.45,0.45,,0.45,0.8,0.5,0.27,0.0,94.0,92.0,,92.0,104.0,93.0,84.0,,-66.5,-71.9
1989,3,NJN,New Jersey Nets,Lester Conner,29.0,82.0,2532.0,0.46,0.46,0.35,0.47,0.79,0.53,0.4,0.06,96.0,95.0,109.0,95.0,103.0,99.0,123.0,74.0,-30.4,-10.2
1989,3,NJN,New Jersey Nets,Dennis Hopson,23.0,62.0,1551.0,0.42,0.43,0.15,0.42,0.85,0.49,0.31,0.04,88.0,88.0,46.0,86.0,111.0,91.0,95.0,51.0,-96.6,-82.3
1989,3,NJN,New Jersey Nets,John Bagley,28.0,68.0,1642.0,0.42,0.44,0.2,0.43,0.72,0.47,0.26,0.11,87.0,90.0,63.0,87.0,94.0,87.0,79.0,152.0,-59.6,-74.7
1989,3,NJN,New Jersey Nets,Keith Lee,26.0,57.0,840.0,0.42,0.43,0.0,0.42,0.75,0.47,0.28,0.01,89.0,87.0,,86.0,97.0,87.0,85.0,11.0,-34.4,-39.6
1989,3,NJN,New Jersey Nets,Walter Berry,24.0,29.0,556.0,0.47,0.47,,0.47,0.68,0.5,0.27,0.0,98.0,95.0,,96.0,89.0,93.0,84.0,,-10.0,-18.9
1989,3,NJN,New Jersey Nets,Charles Shackleford,22.0,60.0,484.0,0.49,0.5,0.0,0.49,0.5,0.5,0.25,0.01,103.0,102.0,,101.0,65.0,93.0,77.0,8.0,1.6,-13.3
1989,3,NJN,New Jersey Nets,Kevin Williams,27.0,41.0,433.0,0.4,0.41,0.17,0.4,0.78,0.46,0.3,0.04,84.0,83.0,52.0,82.0,102.0,86.0,94.0,48.0,-29.4,-29.5
1989,3,NJN,New Jersey Nets,Bill Jones,22.0,37.0,307.0,0.49,0.5,0.0,0.49,0.67,0.53,0.42,0.01,103.0,101.0,,100.0,88.0,99.0,130.0,13.0,0.2,-0.9
1989,3,NJN,New Jersey Nets,Corey Gaines,23.0,32.0,337.0,0.42,0.44,0.2,0.43,0.75,0.47,0.25,0.08,88.0,90.0,62.0,88.0,98.0,88.0,77.0,106.0,-7.6,-9.3
1989,3,NJN,New Jersey Nets,Ron Cavenall,29.0,5.0,16.0,0.67,0.67,,0.67,0.4,0.58,1.67,0.0,140.0,136.0,,136.0,52.0,107.0,515.0,,1.1,0.4
1989,3,NJN,New Jersey Nets,Team,,,,0.46,0.47,0.33,0.48,0.73,0.52,0.31,0.08,97.0,97.0,103.0,97.0,95.0,97.0,97.0,112.0,-177.8,-274.4
1989,3,NJN,New Jersey Nets,League Average,,,,0.48,0.49,0.32,0.49,0.77,0.54,0.32,0.07,,,,,,,,,,
