Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1989,11,HOU,Houston Rockets,Hakeem Olajuwon,26.0,82.0,3024.0,0.51,0.51,0.0,0.51,0.7,0.55,0.42,0.01,106.0,104.0,,104.0,91.0,103.0,129.0,9.0,57.6,54.7
1989,11,HOU,Houston Rockets,Otis Thorpe,26.0,82.0,3135.0,0.54,0.54,0.0,0.54,0.73,0.59,0.47,0.0,114.0,111.0,,111.0,95.0,110.0,145.0,3.0,101.7,125.2
1989,11,HOU,Houston Rockets,Sleepy Floyd,28.0,82.0,2788.0,0.44,0.48,0.37,0.5,0.84,0.56,0.35,0.33,93.0,98.0,116.0,103.0,110.0,105.0,107.0,444.0,27.3,56.9
1989,11,HOU,Houston Rockets,Mike Woodson,30.0,81.0,2259.0,0.44,0.45,0.35,0.46,0.82,0.5,0.25,0.1,92.0,91.0,108.0,93.0,107.0,94.0,78.0,129.0,-64.8,-71.3
1989,11,HOU,Houston Rockets,Derrick Chievous,21.0,81.0,1539.0,0.44,0.45,0.21,0.44,0.78,0.51,0.38,0.04,92.0,91.0,65.0,90.0,102.0,94.0,119.0,51.0,-61.3,-46.2
1989,11,HOU,Houston Rockets,Buck Johnson,25.0,67.0,1850.0,0.52,0.53,0.11,0.52,0.75,0.56,0.26,0.02,110.0,109.0,34.0,107.0,98.0,104.0,80.0,24.0,37.1,25.6
1989,11,HOU,Houston Rockets,Purvis Short,31.0,65.0,1157.0,0.41,0.42,0.27,0.42,0.86,0.46,0.18,0.07,86.0,86.0,85.0,86.0,113.0,86.0,57.0,93.0,-64.6,-75.6
1989,11,HOU,Houston Rockets,Tim McCormick,26.0,81.0,1257.0,0.48,0.49,0.0,0.48,0.67,0.52,0.37,0.01,101.0,99.0,,98.0,88.0,97.0,113.0,15.0,-5.4,-12.9
1989,11,HOU,Houston Rockets,Walter Berry,24.0,40.0,799.0,0.54,0.54,0.5,0.54,0.71,0.57,0.3,0.01,113.0,110.0,155.0,111.0,93.0,107.0,91.0,10.0,28.8,22.2
1989,11,HOU,Houston Rockets,Frank Johnson,30.0,67.0,879.0,0.44,0.45,0.17,0.44,0.81,0.51,0.38,0.02,93.0,92.0,52.0,91.0,105.0,95.0,117.0,33.0,-21.7,-14.2
1989,11,HOU,Houston Rockets,Allen Leavell,31.0,55.0,627.0,0.35,0.41,0.12,0.36,0.73,0.42,0.32,0.22,72.0,83.0,38.0,73.0,96.0,78.0,99.0,296.0,-48.9,-51.3
1989,11,HOU,Houston Rockets,Chuck Nevitt,29.0,43.0,228.0,0.44,0.44,,0.44,0.69,0.47,0.26,0.0,91.0,89.0,,89.0,90.0,88.0,80.0,,-6.7,-9.1
1989,11,HOU,Houston Rockets,Bernard Thompson,26.0,23.0,222.0,0.34,0.35,0.0,0.34,0.85,0.44,0.44,0.03,71.0,72.0,,69.0,110.0,82.0,136.0,46.0,-17.7,-13.7
1989,11,HOU,Houston Rockets,Tony Brown,28.0,14.0,91.0,0.31,0.33,0.22,0.33,0.75,0.37,0.18,0.2,65.0,68.0,69.0,68.0,98.0,69.0,55.0,272.0,-14.0,-16.1
1989,11,HOU,Houston Rockets,Team,,,,0.47,0.48,0.31,0.48,0.76,0.54,0.35,0.07,99.0,99.0,97.0,99.0,99.0,100.0,109.0,101.0,-67.6,-31.9
1989,11,HOU,Houston Rockets,League Average,,,,0.48,0.49,0.32,0.49,0.77,0.54,0.32,0.07,,,,,,,,,,
