Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,18,746,MIN,Minnesota Timberwolves,24.0,NBA,C,60.0,15.0,818.0,5.0,10.0,0.5,0.0,0.0,1.0,4.9,9.9,0.5,2.6,4.1,0.63,4.5,8.7,13.2,1.7,1.3,2.2,2.4,4.8,12.6
2015,18,746,MIN,Minnesota Timberwolves,25.0,NBA,C,73.0,49.0,2193.0,4.3,8.4,0.51,0.0,0.1,0.17,4.2,8.3,0.51,3.1,4.0,0.78,3.7,6.3,10.0,2.4,1.2,2.1,2.1,3.1,11.7
2016,18,746,MIN,Minnesota Timberwolves,26.0,NBA,C,82.0,39.0,2220.0,5.0,9.4,0.53,0.1,0.3,0.3,4.9,9.1,0.54,3.3,4.0,0.83,2.5,6.9,9.5,2.3,1.5,1.6,2.3,3.6,13.4
2017,18,746,MIN,Minnesota Timberwolves,27.0,NBA,PF,82.0,82.0,2653.0,4.5,9.0,0.5,0.2,0.6,0.37,4.3,8.4,0.51,1.8,2.3,0.81,2.6,6.2,8.8,2.1,1.2,1.3,1.5,3.4,11.1
2018,18,746,MIN,Minnesota Timberwolves,28.0,NBA,C,79.0,0.0,1333.0,5.0,10.5,0.48,0.5,1.6,0.31,4.5,8.8,0.51,2.1,2.8,0.78,2.9,6.9,9.7,1.9,1.2,1.1,1.6,4.0,12.7
2019,18,746,MIN,Minnesota Timberwolves,29.0,NBA,C,76.0,2.0,1031.0,6.6,13.2,0.5,0.7,2.0,0.34,5.9,11.2,0.53,3.1,3.7,0.83,2.8,8.0,10.9,2.5,1.7,1.4,2.0,4.7,16.9
2020,31,746,TOT,Total After Trade,30.0,NBA,C,63.0,17.0,1096.0,5.5,12.0,0.46,1.8,5.0,0.36,3.7,7.0,0.53,2.6,3.3,0.77,3.0,8.6,11.6,2.4,1.7,1.9,2.0,4.1,15.2
2020,18,746,MIN,Minnesota Timberwolves,30.0,NBA,C,46.0,17.0,778.0,5.7,12.8,0.45,2.1,5.6,0.38,3.6,7.3,0.5,2.2,2.7,0.8,3.4,8.5,11.8,2.7,1.7,1.9,2.0,4.1,15.8
2020,15,746,MEM,Memphis Grizzlies,30.0,NBA,C,17.0,0.0,318.0,4.8,9.8,0.48,0.9,3.6,0.25,3.8,6.2,0.62,3.5,4.8,0.74,2.0,9.1,11.1,1.7,1.6,1.9,1.8,4.0,13.9
2021,15,746,MEM,Memphis Grizzlies,31.0,NBA,C,10.0,0.0,168.0,6.6,12.6,0.52,2.4,5.4,0.44,4.3,7.3,0.59,1.7,1.7,1.0,2.4,7.1,9.4,3.4,2.1,1.3,2.1,3.0,17.4
