Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,24.0,CLE,NBA,PG,82.0,2848.0,20.1,0.541,0.064,0.45,3.8,10.8,7.3,40.5,2.2,0.7,18.1,23.2,,6.1,1.9,8.0,0.136,,3.0,-0.2,2.8,3.4
2002,25.0,CLE,NBA,PG,81.0,3023.0,21.8,0.538,0.083,0.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,,8.7,1.5,10.3,0.163,,4.3,-0.3,3.9,4.5
2003,26.0,LAC,NBA,PG,80.0,2913.0,15.2,0.495,0.116,0.421,3.3,9.0,6.1,31.3,1.8,0.3,15.8,20.3,,3.6,1.0,4.6,0.076,,0.2,-1.3,-1.1,0.6
2004,27.0,DEN,NBA,PG,82.0,2838.0,18.8,0.541,0.069,0.437,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,,6.1,2.6,8.8,0.148,,2.1,0.4,2.5,3.3
2005,28.0,DEN,NBA,PG,82.0,2852.0,16.5,0.541,0.044,0.337,4.1,9.6,6.8,32.2,2.2,0.2,17.6,19.5,,4.1,2.9,7.0,0.119,,0.8,0.1,0.8,2.0
2006,29.0,DEN,NBA,PG,82.0,2937.0,16.4,0.532,0.031,0.486,3.7,10.2,7.0,36.2,1.8,0.5,19.5,20.0,,3.6,2.6,6.2,0.101,,0.6,-0.4,0.2,1.7
2007,30.0,TOT,NBA,PG,80.0,2966.0,16.1,0.52,0.039,0.311,3.9,10.1,7.0,34.3,1.9,0.3,17.7,19.2,,3.5,2.4,5.9,0.095,,0.5,-0.3,0.2,1.7
2007,30.0,DEN,NBA,PG,23.0,822.0,16.6,0.526,0.065,0.343,3.5,10.7,7.1,38.7,2.2,0.3,19.7,18.5,,1.1,0.8,1.9,0.113,,0.7,0.0,0.7,0.6
2007,30.0,PHI,NBA,PG,57.0,2144.0,15.9,0.518,0.029,0.3,4.0,9.8,6.9,32.7,1.8,0.2,16.9,19.4,,2.3,1.6,3.9,0.088,,0.5,-0.4,0.1,1.1
2008,31.0,PHI,NBA,PG,82.0,3016.0,18.4,0.537,0.029,0.288,3.7,9.1,6.4,32.0,1.8,0.2,13.7,22.6,,5.7,2.6,8.3,0.131,,2.1,-0.3,1.8,2.9
2009,32.0,PHI,NBA,PG,82.0,2976.0,18.6,0.548,0.051,0.393,4.9,9.9,7.4,30.2,2.0,0.4,14.0,21.8,,6.2,2.5,8.8,0.141,,2.4,0.0,2.4,3.3
2010,33.0,POR,NBA,PG,82.0,2500.0,18.1,0.53,0.088,0.432,4.0,9.2,6.6,30.3,2.0,0.3,13.8,23.8,,4.6,2.4,7.0,0.134,,1.8,0.0,1.8,2.4
2011,34.0,POR,NBA,PG,81.0,2650.0,17.8,0.529,0.044,0.346,4.3,9.9,7.0,35.7,2.3,0.4,16.8,20.6,,4.6,2.4,7.0,0.127,,1.5,0.1,1.6,2.4
2012,35.0,DEN,NBA,SG,66.0,1809.0,14.8,0.51,0.15,0.306,3.5,10.5,7.1,36.5,1.8,0.4,22.0,19.8,,1.9,1.0,2.9,0.078,,0.5,-0.9,-0.3,0.7
2013,36.0,DEN,NBA,PG,82.0,2151.0,15.7,0.548,0.101,0.307,3.2,9.1,6.2,32.2,1.7,0.4,19.3,17.9,,3.9,1.5,5.4,0.12,,1.1,-0.2,0.9,1.6
2014,37.0,TOT,NBA,SG,58.0,982.0,13.9,0.534,0.091,0.333,3.1,11.7,7.4,29.2,1.7,0.7,18.7,14.5,,1.4,0.8,2.2,0.108,,-0.3,1.1,0.8,0.7
2014,37.0,DEN,NBA,SG,30.0,570.0,13.4,0.534,0.125,0.326,3.0,10.8,6.9,25.8,1.3,0.9,16.7,14.7,,0.8,0.3,1.1,0.091,,0.1,0.7,0.8,0.4
2014,37.0,WAS,NBA,SG,28.0,412.0,14.6,0.534,0.034,0.345,3.3,12.9,8.0,33.9,2.4,0.4,21.8,14.1,,0.6,0.5,1.1,0.132,,-0.9,1.7,0.8,0.3
2015,38.0,TOT,NBA,PG,81.0,1253.0,13.3,0.548,0.117,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,,1.4,0.8,2.2,0.084,,-1.1,-1.0,-2.1,0.0
2015,38.0,WAS,NBA,PG,51.0,631.0,14.3,0.575,0.056,0.275,3.8,9.8,6.9,34.1,1.1,0.3,22.4,14.8,,1.0,0.6,1.6,0.124,,-0.6,0.0,-0.5,0.2
2015,38.0,SAC,NBA,PG,30.0,622.0,12.3,0.522,0.176,0.257,3.0,10.6,6.9,34.9,1.5,0.5,26.0,15.8,,0.3,0.2,0.6,0.043,,-1.6,-2.0,-3.6,-0.3
2016,39.0,TOT,NBA,PG,39.0,461.0,13.4,0.6,0.075,0.302,3.1,9.5,6.4,28.3,1.8,0.0,23.6,15.4,,0.6,0.4,1.0,0.1,,-1.4,-0.5,-1.9,0.0
2016,39.0,MIN,NBA,PG,26.0,280.0,13.7,0.663,0.069,0.328,2.5,7.4,5.0,31.9,1.6,0.0,27.4,14.6,,0.5,0.1,0.5,0.088,,-0.8,-1.3,-2.2,0.0
2016,39.0,SAS,NBA,PG,13.0,181.0,12.9,0.521,0.083,0.271,3.9,12.8,8.5,22.6,2.0,0.0,18.3,16.6,,0.1,0.3,0.4,0.118,,-2.2,0.9,-1.3,0.0
