Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,2,1767,BOS,Boston Celtics,Brad Lohaus,"September 29, 1964",23.0,NBA,PF,70.0,4.0,718.0,6.1,12.3,0.5,0.2,0.7,0.23,6.0,11.7,0.51,2.5,3.1,0.81,2.3,4.6,6.9,2.5,1.0,2.1,3.0,6.2,14.9
1989,31,1767,TOT,Total After Trade,Brad Lohaus,"September 29, 1964",24.0,NBA,PF,77.0,25.0,1214.0,6.2,14.4,0.43,0.0,0.3,0.09,6.2,14.1,0.44,2.4,3.1,0.79,2.5,5.1,7.6,2.0,0.9,1.7,2.3,4.8,14.9
1989,2,1767,BOS,Boston Celtics,Brad Lohaus,"September 29, 1964",24.0,NBA,PF,48.0,15.0,738.0,5.7,13.2,0.43,0.0,0.2,0.0,5.7,13.0,0.44,1.7,2.2,0.76,2.3,4.6,6.9,2.4,1.0,1.3,2.4,4.9,13.1
1989,26,1767,SAC,Sacramento Kings,Brad Lohaus,"September 29, 1964",24.0,NBA,PF,29.0,10.0,476.0,7.0,16.3,0.43,0.1,0.5,0.14,7.0,15.8,0.44,3.5,4.3,0.81,2.8,5.8,8.6,1.3,0.7,2.3,2.1,4.5,17.6
1990,31,1767,TOT,Total After Trade,Brad Lohaus,"September 29, 1964",25.0,NBA,PF,80.0,41.0,1943.0,5.7,12.3,0.46,0.9,2.5,0.34,4.8,9.7,0.49,1.4,1.9,0.73,1.8,5.6,7.4,3.1,1.1,1.6,2.0,3.9,13.6
1990,18,1767,MIN,Minnesota Timberwolves,Brad Lohaus,"September 29, 1964",25.0,NBA,PF,28.0,24.0,590.0,5.7,12.3,0.46,0.1,1.0,0.06,5.7,11.3,0.5,1.3,1.6,0.81,1.3,5.4,6.7,3.8,0.9,1.3,2.7,4.0,12.8
1990,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",25.0,NBA,PF,52.0,17.0,1353.0,5.6,12.3,0.46,1.2,3.2,0.38,4.4,9.0,0.48,1.4,2.0,0.7,2.0,5.6,7.7,2.8,1.2,1.8,1.7,3.9,13.9
1991,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",26.0,NBA,PF,81.0,3.0,1219.0,5.3,12.3,0.43,1.0,3.5,0.28,4.3,8.7,0.49,1.1,1.6,0.68,1.7,4.7,6.4,2.2,1.5,2.2,1.8,5.0,12.6
1992,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",27.0,NBA,PF,70.0,8.0,1081.0,5.4,12.0,0.45,1.9,4.8,0.4,3.5,7.2,0.49,0.9,1.4,0.66,2.2,6.1,8.3,2.5,1.3,2.4,1.5,4.8,13.6
1993,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",28.0,NBA,PF,80.0,24.0,1766.0,5.8,12.5,0.46,1.7,4.7,0.37,4.0,7.8,0.52,1.5,2.1,0.72,1.2,4.4,5.6,2.6,1.0,1.5,1.9,3.6,14.8
1994,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",29.0,NBA,PF,67.0,2.0,962.0,3.8,10.5,0.36,1.7,5.0,0.34,2.1,5.5,0.38,0.7,1.1,0.69,1.2,4.4,5.6,2.3,1.1,2.1,2.2,5.3,10.1
1995,16,1767,MIA,Miami Heat,Brad Lohaus,"September 29, 1964",30.0,NBA,PF,61.0,1.0,730.0,4.8,11.4,0.42,3.1,7.6,0.41,1.7,3.7,0.45,0.5,0.7,0.67,1.4,3.6,5.0,2.1,1.0,1.2,1.4,4.2,13.2
1996,31,1767,TOT,Total After Trade,Brad Lohaus,"September 29, 1964",31.0,NBA,PF,55.0,8.0,598.0,4.3,10.5,0.41,3.1,7.3,0.42,1.2,3.2,0.38,0.2,0.3,0.8,0.4,3.4,3.9,2.6,0.6,1.0,1.2,4.2,11.9
1996,27,1767,SAS,San Antonio Spurs,Brad Lohaus,"September 29, 1964",31.0,NBA,PF,32.0,1.0,273.0,5.1,12.7,0.41,3.6,8.6,0.42,1.6,4.1,0.39,0.3,0.4,0.67,0.7,3.7,4.4,2.2,0.3,0.9,1.2,4.5,14.1
1996,20,1767,NYK,New York Knicks,Brad Lohaus,"September 29, 1964",31.0,NBA,PF,23.0,7.0,325.0,3.5,8.8,0.4,2.7,6.3,0.42,0.9,2.4,0.36,0.2,0.2,1.0,0.2,3.2,3.4,3.0,0.9,1.1,1.2,4.0,10.0
1997,28,1767,TOR,Toronto Raptors,Brad Lohaus,"September 29, 1964",32.0,NBA,PF,6.0,0.0,45.0,3.2,12.0,0.27,1.6,5.6,0.29,1.6,6.4,0.25,0.0,0.0,,0.8,4.8,5.6,0.8,0.8,0.0,0.8,4.8,8.0
1998,27,1767,SAS,San Antonio Spurs,Brad Lohaus,"September 29, 1964",33.0,NBA,PF,9.0,0.0,102.0,2.5,7.4,0.33,1.4,4.9,0.29,1.1,2.5,0.43,0.4,1.1,0.33,1.1,3.2,4.2,1.8,0.4,0.7,1.1,3.5,6.7
