PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Vince Carter,23,3,119,18.2,0.456,0.2,0.62,8.6,9.7,9.1,35.5,1.4,2.9,11.2,28.3,,0.2,0.1,0.3,0.12300000000000001,,4.7,-0.3,4.4,0.2
Tracy McGrady,20,3,111,15.3,0.49,0.159,0.364,10.2,12.7,11.4,19.2,1.5,2.3,16.4,25.9,,0.0,0.1,0.2,0.067,,1.7,-1.0,0.7,0.1
Charles Oakley,36,3,110,13.1,0.51,0.24100000000000002,0.034,2.1,24.5,12.6,22.3,3.0,0.8,14.5,14.7,,0.0,0.2,0.2,0.098,,-1.4,2.8,1.5,0.1
Antonio Davis,31,3,105,18.1,0.647,0.0,0.583,7.6,22.0,14.3,6.4,0.5,3.3,11.7,15.3,,0.3,0.1,0.4,0.187,,1.9,0.3,2.2,0.1
Muggsy Bogues,35,3,87,4.5,0.358,0.429,0.14300000000000002,3.9,4.4,4.2,11.3,2.6,0.0,15.2,14.2,,-0.1,0.1,-0.1,-0.034,,-3.3,-1.5,-4.8,-0.1
Kevin Willis,37,3,76,16.9,0.467,0.0,0.606,9.0,33.8,20.6,3.1,1.5,0.0,4.6,27.1,,0.1,0.1,0.2,0.138,,0.1,-1.9,-1.8,0.0
Doug Christie,29,3,61,5.1,0.384,0.615,0.462,1.9,8.4,4.9,18.7,3.7,1.4,20.4,15.2,,-0.1,0.1,0.0,-0.006999999999999999,,-4.8,0.8,-4.0,0.0
Dell Curry,35,3,30,9.0,0.7170000000000001,0.75,0.5,3.8,4.3,4.0,6.5,3.7,0.0,29.1,10.8,,0.0,0.0,0.0,0.076,,-2.7,0.7,-2.0,0.0
Dee Brown,31,3,19,-4.1,0.0,0.75,0.0,0.0,13.5,6.3,18.3,5.9,0.0,20.0,12.4,,-0.1,0.0,-0.1,-0.165,,-14.1,1.4,-12.7,-0.1
John Thomas,24,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.008,,-0.1,-0.9,-1.0,0.0
Alvin Williams,25,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.008,,-7.3,-4.9,-12.2,0.0
