PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Chris Webber,26,5,196,27.1,0.488,0.045,0.309,7.7,17.6,12.7,29.9,2.1,3.2,6.0,30.7,,0.5,0.1,0.6,0.153,,6.9,2.6,9.5,0.6
Vlade Divac,31,5,160,12.6,0.423,0.036000000000000004,0.41100000000000003,6.0,17.1,11.7,15.2,2.3,1.6,12.0,21.2,,-0.1,0.1,0.0,-0.002,,-2.0,0.8,-1.2,0.0
Jason Williams,24,5,145,9.8,0.496,0.521,0.20800000000000002,0.7,4.9,2.9,14.4,1.1,0.0,13.2,18.8,,0.0,-0.1,-0.1,-0.025,,-0.9,-2.2,-3.0,0.0
Nick Anderson,32,5,132,7.8,0.48,0.588,0.235,3.2,10.0,6.7,2.5,0.4,1.4,9.6,14.2,,0.0,-0.1,0.0,-0.013999999999999999,,-1.1,-1.3,-2.4,0.0
Peja Stojaković,22,5,129,10.3,0.5,0.325,0.225,1.7,11.8,6.9,4.0,1.6,0.0,10.2,17.2,,0.0,0.0,0.0,-0.003,,-0.6,-1.1,-1.7,0.0
Jon Barry,30,5,102,18.5,0.695,0.5710000000000001,0.762,2.1,9.9,6.1,19.2,1.5,0.0,12.5,14.2,,0.4,0.0,0.4,0.16899999999999998,,3.8,1.1,4.9,0.2
Tony Delk,26,5,101,19.5,0.5479999999999999,0.122,0.561,11.7,7.0,9.3,13.3,1.6,0.0,13.5,26.5,,0.2,0.0,0.2,0.08900000000000001,,2.5,-0.7,1.9,0.1
Corliss Williamson,26,5,87,15.6,0.775,0.0,0.75,4.9,12.8,9.0,2.0,0.6,0.0,19.0,13.7,,0.3,0.0,0.2,0.121,,0.5,-0.4,0.2,0.0
Scot Pollard,24,5,70,9.6,0.536,0.0,0.375,9.2,14.5,11.9,2.5,1.5,0.9,13.9,14.0,,0.0,0.0,0.1,0.04,,-4.6,-0.5,-5.1,-0.1
Lawrence Funderburke,29,4,34,16.2,0.465,0.0,0.444,12.6,20.8,16.8,0.0,1.5,0.0,0.0,14.3,,0.1,0.0,0.1,0.087,,2.9,-2.8,0.1,0.0
Tyrone Corbin,37,3,23,9.5,0.368,0.4,0.2,4.7,17.6,11.3,21.3,0.0,0.0,0.0,10.7,,0.0,0.0,0.0,0.017,,-0.3,0.3,0.0,0.0
Darrick Martin,28,2,21,8.8,0.465,0.33299999999999996,0.444,5.1,9.6,7.4,17.1,2.5,0.0,21.8,29.6,,0.0,0.0,0.0,-0.099,,-3.8,-1.8,-5.6,0.0
