PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Scottie Pippen,34,16,614,17.5,0.522,0.354,0.354,4.6,19.0,11.8,20.8,2.9,0.9,13.9,21.2,,0.8,1.0,1.8,0.14,,2.7,2.6,5.3,1.1
Rasheed Wallace,25,16,605,19.4,0.5539999999999999,0.057999999999999996,0.33299999999999996,6.5,15.1,10.8,9.4,1.4,2.7,8.2,22.7,,1.4,0.8,2.2,0.172,,3.2,1.2,4.3,1.0
Steve Smith,30,16,604,18.5,0.636,0.293,0.431,2.7,5.7,4.2,13.7,1.8,0.5,11.1,19.6,,1.9,0.5,2.5,0.195,,4.6,1.1,5.7,1.2
Arvydas Sabonis,35,16,493,14.9,0.528,0.14,0.327,4.9,22.6,13.8,11.7,1.6,2.2,13.2,19.6,,0.5,0.8,1.2,0.121,,0.4,1.5,1.9,0.5
Damon Stoudamire,26,16,447,12.1,0.488,0.222,0.17800000000000002,2.3,9.6,6.0,23.6,1.0,0.7,11.5,18.0,,0.4,0.4,0.8,0.084,,-0.1,-0.2,-0.3,0.2
Brian Grant,27,16,320,12.3,0.529,0.0,0.6,14.7,21.7,18.2,4.3,1.0,1.5,17.1,15.1,,0.4,0.4,0.8,0.126,,-1.3,0.0,-1.2,0.1
Detlef Schrempf,37,15,276,13.3,0.5479999999999999,0.107,0.8390000000000001,4.6,19.7,12.2,18.2,0.8,0.0,16.4,16.2,,0.5,0.3,0.8,0.132,,0.3,1.0,1.3,0.2
Greg Anthony,32,15,213,11.9,0.508,0.596,0.308,1.2,8.3,4.8,20.0,3.4,1.5,16.9,16.3,,0.1,0.3,0.4,0.095,,-0.5,3.2,2.7,0.3
Bonzi Wells,23,14,188,17.0,0.52,0.12,0.494,8.1,15.5,11.8,14.4,2.1,0.0,13.7,30.4,,0.2,0.2,0.4,0.105,,-1.0,-0.1,-1.0,0.0
Jermaine O'Neal,21,8,38,9.5,0.401,0.0,0.818,6.7,16.6,11.7,4.4,0.0,6.5,0.0,19.2,,0.0,0.1,0.1,0.08900000000000001,,-4.7,0.5,-4.3,0.0
Stacey Augmon,31,7,34,-0.2,0.349,0.0,0.16699999999999998,0.0,7.4,3.7,0.0,0.0,0.0,0.0,18.5,,-0.1,0.0,-0.1,-0.071,,-8.0,-3.7,-11.7,-0.1
Gary Grant,34,2,8,-2.1,0.174,0.0,1.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,-0.184,,-6.0,-4.6,-10.6,0.0
