PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Latrell Sprewell,29,16,700,15.3,0.491,0.113,0.331,2.1,9.7,6.0,17.0,1.5,0.6,10.8,25.0,,0.2,0.7,1.0,0.067,,1.2,0.2,1.4,0.6
Allan Houston,28,16,654,13.8,0.5329999999999999,0.162,0.27699999999999997,0.6,8.7,4.7,8.1,1.7,0.4,12.0,23.5,,0.3,0.7,1.0,0.071,,0.4,0.1,0.5,0.4
Larry Johnson,30,16,589,11.4,0.539,0.217,0.22399999999999998,3.1,12.9,8.1,8.4,0.8,0.3,12.1,16.5,,0.4,0.6,1.0,0.084,,-0.4,0.0,-0.4,0.2
Patrick Ewing,37,14,461,17.9,0.488,0.0,0.524,7.7,26.3,17.2,2.6,2.0,3.6,11.4,26.3,,0.0,1.0,1.0,0.105,,0.0,1.4,1.4,0.4
Charlie Ward,29,16,439,20.3,0.614,0.469,0.18600000000000003,3.1,15.1,9.2,28.7,2.9,0.9,14.1,16.6,,1.2,0.8,1.9,0.209,,3.0,4.1,7.1,1.0
Marcus Camby,25,16,386,10.6,0.386,0.012,0.36,11.1,23.3,17.3,2.7,1.2,5.0,10.7,14.8,,-0.3,0.8,0.5,0.064,,-2.7,0.8,-2.0,0.0
Chris Childs,32,16,334,10.2,0.528,0.4,0.4,0.4,12.6,6.6,20.7,1.2,0.0,14.5,14.8,,0.3,0.4,0.7,0.098,,-3.1,1.3,-1.8,0.0
Kurt Thomas,27,16,251,9.8,0.528,0.0,0.16399999999999998,8.7,14.9,11.9,3.8,0.7,2.0,17.6,16.2,,0.0,0.3,0.4,0.068,,-3.4,0.3,-3.2,-0.1
Chris Dudley,34,5,43,9.7,0.6940000000000001,0.0,1.0,14.2,19.0,16.6,7.5,1.3,1.9,25.8,4.6,,0.1,0.1,0.2,0.185,,-3.1,2.5,-0.6,0.0
Rick Brunson,27,3,4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,38.7,14.3,0.0,0.0,12.8,,0.0,0.0,0.0,-0.01,,-17.9,20.7,2.8,0.0
John Wallace,25,1,4,-22.7,0.0,0.0,0.0,0.0,29.1,14.9,0.0,14.3,0.0,33.3,38.4,,-0.1,0.0,-0.1,-0.789,,-25.1,2.5,-22.5,0.0
