Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,28.0,WSB,NBA,SG,7.0,0.0,70.0,5.7,12.2,0.471,2.9,5.7,0.5,2.9,6.4,0.444,1.4,1.4,1.0,0.7,4.3,5.0,3.6,1.4,0.7,2.1,6.4,15.7,,117.0,114.0
1999,33.0,SAS,NBA,SG,19.0,0.0,58.0,7.5,23.3,0.32,4.7,14.9,0.313,2.8,8.4,0.333,0.0,0.0,,1.9,2.8,4.7,5.6,1.9,0.9,3.7,6.5,19.6,,88.0,99.0
