Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,1,2686,ATL,Atlanta Hawks,Josh Smith,"December 5, 1985",22.0,NBA,PF,7.0,7.0,237.0,8.3,20.8,0.4,0.7,4.3,0.17,7.6,16.5,0.46,8.7,10.4,0.84,1.7,9.0,10.6,4.7,2.8,4.7,6.1,6.1,26.0,95.0,107.0
2009,1,2686,ATL,Atlanta Hawks,Josh Smith,"December 5, 1985",23.0,NBA,PF,11.0,11.0,410.0,9.5,22.6,0.42,0.3,2.1,0.13,9.2,20.5,0.45,7.4,10.1,0.73,3.4,8.2,11.7,3.4,1.7,2.4,3.0,5.1,26.7,102.0,108.0
2010,1,2686,ATL,Atlanta Hawks,Josh Smith,"December 5, 1985",24.0,NBA,PF,11.0,11.0,392.0,8.8,18.4,0.48,0.3,0.9,0.33,8.6,17.6,0.49,4.1,6.3,0.66,5.3,8.8,14.1,4.1,1.9,2.7,2.4,4.3,22.1,112.0,108.0
2011,1,2686,ATL,Atlanta Hawks,Josh Smith,"December 5, 1985",25.0,NBA,PF,12.0,12.0,438.0,8.8,21.8,0.4,0.4,3.1,0.12,8.4,18.7,0.45,5.1,8.5,0.6,2.3,10.7,13.0,4.5,1.7,3.2,3.3,5.0,23.1,92.0,100.0
2012,1,2686,ATL,Atlanta Hawks,Josh Smith,"December 5, 1985",26.0,NBA,PF,5.0,5.0,196.0,9.5,24.5,0.39,0.0,1.1,0.0,9.5,23.4,0.4,4.5,5.8,0.76,2.8,16.2,18.9,6.7,0.8,1.4,4.2,3.9,23.4,89.0,93.0
2013,1,2686,ATL,Atlanta Hawks,Josh Smith,"December 5, 1985",27.0,NBA,PF,6.0,6.0,199.0,10.3,23.8,0.43,1.3,5.3,0.25,9.0,18.5,0.49,5.0,9.5,0.53,2.6,9.3,11.9,5.6,2.9,0.8,4.2,5.6,27.0,93.0,99.0
2015,11,2686,HOU,Houston Rockets,Josh Smith,"December 5, 1985",29.0,NBA,PF,17.0,8.0,396.0,10.1,23.2,0.44,3.2,8.5,0.38,6.9,14.7,0.47,3.8,8.8,0.43,3.1,8.4,11.5,5.5,1.1,2.0,4.5,4.9,27.3,97.0,108.0
2016,11,2686,HOU,Houston Rockets,Josh Smith,"December 5, 1985",30.0,NBA,PF,4.0,0.0,38.0,7.7,16.7,0.46,5.1,10.3,0.5,2.6,6.4,0.4,0.0,2.6,0.0,1.3,1.3,2.6,5.1,1.3,1.3,6.4,9.0,20.5,90.0,115.0
