PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Karl Malone,27,9,9,383,8.9,19.6,0.455,0.0,0.8,0.0,8.9,18.9,0.473,7.2,8.6,0.846,2.2,9.1,11.3,2.7,0.8,1.0,2.4,3.3,25.1
John Stockton,28,9,9,373,5.6,10.4,0.537,1.1,2.6,0.40700000000000003,4.5,7.8,0.58,3.6,4.2,0.841,1.0,3.1,4.1,12.0,1.9,0.2,3.1,3.2,15.8
Jeff Malone,29,9,9,351,7.3,14.8,0.493,0.0,0.2,0.0,7.3,14.6,0.5,4.5,4.9,0.917,0.7,2.9,3.6,3.0,0.9,0.1,1.2,2.3,19.1
Mark Eaton,34,9,9,255,2.3,4.4,0.516,0.0,0.0,,2.3,4.4,0.516,1.0,1.7,0.583,2.4,5.5,7.9,0.7,0.1,1.8,1.0,5.8,5.5
Blue Edwards,25,9,9,241,5.5,11.5,0.48100000000000004,0.1,0.3,0.5,5.4,11.2,0.48,2.4,3.0,0.8,1.0,3.1,4.2,2.4,1.2,0.1,2.2,5.5,13.6
Thurl Bailey,29,9,0,228,3.6,10.1,0.359,0.0,0.0,,3.6,10.1,0.359,3.5,3.9,0.88,1.7,3.3,5.1,1.4,0.5,0.9,1.9,4.3,10.7
Mike Brown,27,9,0,223,4.4,9.0,0.48200000000000004,0.0,0.0,,4.4,9.0,0.48200000000000004,5.2,6.1,0.8420000000000001,3.2,7.4,10.7,0.8,0.5,0.2,1.9,5.8,13.9
Delaney Rudd,28,9,0,58,5.6,13.0,0.429,2.5,7.4,0.33299999999999996,3.1,5.6,0.556,1.2,2.5,0.5,1.2,0.0,1.2,10.6,1.9,0.0,1.9,3.7,14.9
Tony Brown,30,4,0,29,5.0,9.9,0.5,1.2,2.5,0.5,3.7,7.4,0.5,0.0,0.0,,2.5,1.2,3.7,1.2,0.0,0.0,1.2,2.5,11.2
Darrell Griffith,32,3,0,9,20.0,28.0,0.7140000000000001,0.0,0.0,,20.0,28.0,0.7140000000000001,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,40.0
Walter Palmer,22,2,0,6,6.0,24.0,0.25,0.0,0.0,,6.0,24.0,0.25,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,6.0,18.0,12.0
Andy Toolson,25,2,0,4,0.0,18.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
