PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jay Humphries,28,3,3,123,5.0,9.4,0.531,0.6,1.5,0.4,4.4,7.9,0.556,2.6,2.9,0.9,0.6,1.2,1.8,7.3,0.6,0.0,1.8,5.0,13.2
Alvin Robertson,28,3,3,118,8.8,14.9,0.5920000000000001,0.9,2.7,0.33299999999999996,7.9,12.2,0.65,3.1,4.0,0.769,2.1,3.4,5.5,4.6,2.4,0.0,3.1,3.7,21.7
Frank Brickowski,31,3,3,110,7.9,14.7,0.5329999999999999,0.0,0.7,0.0,7.9,14.1,0.5579999999999999,2.3,4.6,0.5,1.6,6.9,8.5,1.0,0.3,0.7,2.0,5.2,18.0
Fred Roberts,30,3,3,103,5.6,12.2,0.457,0.0,0.3,0.0,5.6,11.9,0.47100000000000003,0.7,0.7,1.0,1.4,3.8,5.2,2.4,0.7,0.3,1.7,1.7,11.9
Danny Schayes,31,3,3,71,4.6,11.7,0.391,0.0,0.5,0.0,4.6,11.2,0.409,5.1,5.6,0.909,2.0,4.1,6.1,1.5,1.5,0.5,3.0,4.1,14.2
Jack Sikma,35,3,0,51,4.2,10.6,0.4,0.7,1.4,0.5,3.5,9.2,0.385,0.7,1.4,0.5,2.1,6.4,8.5,4.2,3.5,0.7,2.1,2.8,9.9
Brad Lohaus,26,3,0,41,4.4,14.0,0.313,2.6,7.0,0.375,1.8,7.0,0.25,0.9,1.8,0.5,3.5,4.4,7.9,0.9,0.0,0.0,2.6,5.3,12.3
Steve Henson,22,3,0,40,5.4,10.8,0.5,1.8,2.7,0.667,3.6,8.1,0.444,2.7,3.6,0.75,0.0,2.7,2.7,2.7,0.9,0.0,5.4,2.7,15.3
Jeff Grayer,25,3,0,37,4.9,12.6,0.385,0.0,0.0,,4.9,12.6,0.385,4.9,5.8,0.833,2.9,2.9,5.8,5.8,1.0,0.0,2.9,1.9,14.6
Larry Krystkowiak,26,3,0,25,1.4,8.6,0.16699999999999998,0.0,0.0,,1.4,8.6,0.16699999999999998,0.0,0.0,,0.0,4.3,4.3,2.9,1.4,0.0,0.0,4.3,2.9
Adrian Dantley,35,3,0,19,1.9,13.3,0.14300000000000002,0.0,0.0,,1.9,13.3,0.14300000000000002,5.7,7.6,0.75,3.8,3.8,7.6,0.0,0.0,0.0,3.8,0.0,9.5
Lester Conner,31,1,0,7,5.1,5.1,1.0,0.0,0.0,,5.1,5.1,1.0,0.0,5.1,0.0,5.1,0.0,5.1,10.3,0.0,0.0,5.1,5.1,10.3
