PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Johnson,24,4,4,146,3.9,13.1,0.302,0.2,1.7,0.14300000000000002,3.7,11.3,0.326,4.4,7.4,0.6,0.5,2.7,3.2,9.6,0.5,0.2,3.0,2.2,12.6
Jeff Hornacek,27,4,4,145,5.5,12.7,0.431,0.7,1.5,0.5,4.7,11.2,0.42200000000000004,6.5,7.0,0.929,0.7,5.5,6.2,2.0,0.7,0.5,0.7,3.2,18.1
Tom Chambers,31,4,4,142,6.8,16.7,0.409,0.0,1.3,0.0,6.8,15.5,0.44299999999999995,3.5,4.8,0.737,0.5,5.3,5.8,2.5,1.8,1.3,3.0,3.0,17.2
Dan Majerle,25,4,0,110,3.9,10.5,0.375,1.3,3.6,0.364,2.6,6.9,0.381,4.6,6.2,0.737,2.0,2.9,4.9,2.3,1.6,0.3,0.7,3.9,13.7
Xavier McDaniel,27,4,4,101,6.1,14.6,0.415,0.0,0.4,0.0,6.1,14.3,0.425,1.4,2.1,0.667,1.4,3.9,5.3,1.8,0.0,0.7,3.6,3.6,13.5
Mark West,30,4,4,93,3.5,5.8,0.6,0.0,0.0,,3.5,5.8,0.6,1.9,2.7,0.7140000000000001,3.1,3.9,7.0,0.8,0.8,3.9,1.2,5.8,8.9
Negele Knight,23,4,0,56,8.4,16.7,0.5,0.6,1.9,0.33299999999999996,7.7,14.8,0.522,3.2,4.5,0.7140000000000001,0.6,1.9,2.6,5.8,0.6,0.0,2.6,4.5,20.6
Andrew Lang,24,4,0,55,3.9,7.2,0.545,0.0,0.0,,3.9,7.2,0.545,9.2,11.1,0.8240000000000001,2.6,9.2,11.8,0.7,0.7,2.0,1.3,7.9,17.0
Kurt Rambis,32,4,0,53,1.4,3.4,0.4,0.0,0.0,,1.4,3.4,0.4,0.0,0.0,,5.4,4.1,9.5,2.7,3.4,0.7,2.7,4.1,2.7
Cedric Ceballos,21,3,0,24,10.5,18.0,0.583,0.0,0.0,,10.5,18.0,0.583,3.0,9.0,0.33299999999999996,4.5,3.0,7.5,3.0,3.0,0.0,1.5,0.0,24.0
Ed Nealy,30,2,0,20,1.8,9.0,0.2,0.0,1.8,0.0,1.8,7.2,0.25,0.0,0.0,,3.6,5.4,9.0,0.0,0.0,0.0,1.8,3.6,3.6
Joe Barry Carroll,32,2,0,15,9.6,19.2,0.5,0.0,0.0,,9.6,19.2,0.5,0.0,2.4,0.0,0.0,2.4,2.4,4.8,0.0,2.4,2.4,0.0,19.2
