PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Johnson,31,5,5,171,9.7,18.7,0.517,0.8,3.2,0.267,8.8,15.6,0.568,5.1,6.1,0.828,2.5,1.9,4.4,1.5,1.5,0.2,1.7,2.7,25.3
Benoit Benjamin,26,5,5,163,4.4,9.1,0.488,0.0,0.0,,4.4,9.1,0.488,6.4,7.1,0.9059999999999999,1.5,5.7,7.3,0.2,0.7,2.9,2.4,3.8,15.2
Shawn Kemp,21,5,5,149,5.3,13.8,0.386,0.0,0.2,0.0,5.3,13.5,0.39299999999999996,5.3,6.5,0.815,3.1,5.6,8.7,1.4,0.7,1.0,3.9,4.8,15.9
Sedale Threatt,29,5,5,136,7.9,14.8,0.536,1.1,2.9,0.364,6.9,11.9,0.578,2.4,2.6,0.9,0.3,1.9,2.1,4.5,1.3,0.0,2.1,3.7,19.3
Gary Payton,22,5,5,135,2.9,7.2,0.40700000000000003,0.0,0.3,0.0,2.9,6.9,0.423,0.5,0.5,1.0,1.3,2.1,3.5,8.5,2.1,0.3,2.4,4.3,6.4
Derrick McKey,24,4,0,114,5.1,8.8,0.5710000000000001,0.0,0.3,0.0,5.1,8.5,0.593,1.9,3.5,0.545,2.2,5.1,7.3,2.5,0.9,0.0,1.9,4.1,12.0
Ricky Pierce,31,5,0,112,6.1,18.3,0.33299999999999996,1.0,3.2,0.3,5.1,15.1,0.34,5.1,5.5,0.941,1.9,2.6,4.5,1.3,1.3,0.3,3.5,3.9,18.3
Nate McMillan,26,5,0,95,2.3,8.7,0.261,0.0,0.8,0.0,2.3,8.0,0.28600000000000003,0.8,1.5,0.5,2.3,4.5,6.8,8.3,2.3,0.4,1.1,5.7,5.3
Michael Cage,29,5,0,80,2.7,6.3,0.429,0.0,0.0,,2.7,6.3,0.429,5.9,7.7,0.765,4.1,5.4,9.5,0.9,1.4,0.9,1.4,5.4,11.3
Dana Barros,23,3,0,25,13.0,18.7,0.6920000000000001,2.9,7.2,0.4,10.1,11.5,0.875,4.3,5.8,0.75,1.4,4.3,5.8,7.2,4.3,0.0,4.3,1.4,33.1
Dave Corzine,34,2,0,12,6.0,9.0,0.667,0.0,0.0,,6.0,9.0,0.667,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,15.0
Scott Meents,27,2,0,8,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.0,4.5,0.0,0.0,4.5,4.5,0.0,4.5,0.0,0.0,4.5,18.0
