Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",20.0,NBA,PG,53.0,1381.0,12.6,0.5,0.21,0.28,1.7,9.7,5.6,25.3,1.6,0.1,15.2,18.8,0.6,0.5,1.1,0.04,-1.6,-1.3,-3.0,-0.3
2009,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",21.0,NBA,PG,82.0,2508.0,14.3,0.55,0.3,0.27,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,0.09,0.0,-0.3,-0.3,1.1
2010,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",22.0,NBA,PG,80.0,2569.0,13.9,0.53,0.26,0.22,1.4,7.3,4.3,24.8,2.2,0.4,15.7,18.4,2.6,1.3,4.0,0.07,0.0,-0.6,-0.6,0.9
2011,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",23.0,NBA,PG,81.0,2872.0,15.9,0.52,0.23,0.26,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,0.11,0.7,0.5,1.2,2.3
2012,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",24.0,NBA,PG,62.0,2174.0,16.8,0.52,0.23,0.23,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,3.6,2.8,6.4,0.14,1.0,1.4,2.4,2.4
2013,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",25.0,NBA,PG,80.0,2757.0,18.3,0.55,0.31,0.3,1.8,7.9,4.8,29.5,3.4,0.7,15.1,21.0,5.1,4.7,9.9,0.17,2.3,2.3,4.6,4.6
2014,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",26.0,NBA,PG,73.0,2446.0,20.0,0.55,0.28,0.27,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,5.5,2.7,8.2,0.16,3.4,0.3,3.8,3.6
2015,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",27.0,NBA,PG,70.0,2225.0,18.6,0.56,0.31,0.28,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,4.2,2.7,6.8,0.15,2.6,0.2,2.8,2.7
2016,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",28.0,NBA,PG,56.0,1761.0,19.4,0.54,0.31,0.33,1.6,9.3,5.3,32.7,2.0,0.8,9.5,22.4,4.2,1.1,5.3,0.14,3.5,-0.5,3.0,2.2
2017,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",29.0,NBA,PG,69.0,2292.0,23.2,0.6,0.42,0.36,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,0.21,6.0,0.8,6.8,5.1
2018,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",30.0,NBA,PG,12.0,373.0,15.4,0.52,0.46,0.39,0.0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,0.4,0.2,0.6,0.08,1.3,-0.8,0.5,0.2
2019,15,585,MEM,Memphis Grizzlies,Mike Conley,"October 11, 1987",31.0,NBA,PG,70.0,2342.0,21.4,0.57,0.38,0.36,1.9,9.7,5.7,33.4,2.0,0.9,9.1,27.3,5.7,2.3,8.0,0.16,4.6,0.1,4.7,3.9
2020,29,585,UTA,Utah Jazz,Mike Conley,"October 11, 1987",32.0,NBA,PG,47.0,1363.0,14.1,0.54,0.45,0.24,2.8,9.2,6.1,23.1,1.3,0.3,12.8,23.1,1.4,1.1,2.5,0.09,0.7,-0.4,0.3,0.8
2021,29,585,UTA,Utah Jazz,Mike Conley,"October 11, 1987",33.0,NBA,PG,23.0,674.0,20.1,0.59,0.54,0.22,3.8,9.1,6.6,30.3,2.3,0.2,12.6,23.4,2.0,0.9,2.9,0.21,3.7,0.4,4.1,1.0
