Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2014.0,4.0,1440,CHA,Charlotte Bobcats,Al Jefferson,29.0,3.0,3.0,106.0,13.0,26.5,0.49,0.0,0.0,,13.0,26.5,0.49,2.0,2.5,0.8,3.0,11.0,14.0,1.0,0.5,2.5,0.5,3.5,28.0,106.0,110.0
2014.0,4.0,2891,CHA,Charlotte Bobcats,Anthony Tolliver,28.0,4.0,0.0,21.0,2.5,5.0,0.5,2.5,5.0,0.5,0.0,0.0,,7.6,7.6,1.0,2.5,7.6,10.1,2.5,0.0,0.0,0.0,5.0,15.1,195.0,116.0
2014.0,4.0,249,CHA,Charlotte Bobcats,Bismack Biyombo,21.0,3.0,1.0,48.0,3.3,5.5,0.6,0.0,0.0,,3.3,5.5,0.6,2.2,6.6,0.33,5.5,6.6,12.1,1.1,0.0,2.2,0.0,4.4,8.8,130.0,113.0
2014.0,4.0,773,CHA,Charlotte Bobcats,Chris Douglas-Roberts,27.0,4.0,0.0,70.0,8.3,12.1,0.69,3.0,6.1,0.5,5.3,6.1,0.88,9.1,10.6,0.86,1.5,4.5,6.1,1.5,0.0,0.0,3.0,8.3,28.8,144.0,117.0
2014.0,4.0,3266,CHA,Charlotte Bobcats,Cody Zeller,21.0,4.0,0.0,53.0,3.0,9.0,0.33,0.0,0.0,,3.0,9.0,0.33,2.0,4.0,0.5,5.0,4.0,9.0,2.0,0.0,3.0,2.0,3.0,8.0,89.0,112.0
2014.0,4.0,3085,CHA,Charlotte Bobcats,D.J. White,27.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,35.3,35.3,0.0,0.0,0.0,17.7,0.0,0.0,0.0,107.0
2014.0,4.0,2120,CHA,Charlotte Bobcats,Gary Neal,29.0,4.0,0.0,104.0,9.2,26.0,0.35,2.0,9.2,0.22,7.1,16.8,0.42,2.5,3.6,0.71,1.5,2.5,4.1,2.0,0.0,0.0,4.1,4.6,22.9,79.0,118.0
2014.0,4.0,1252,CHA,Charlotte Bobcats,Gerald Henderson,26.0,4.0,4.0,119.0,6.2,16.5,0.38,0.0,4.0,0.0,6.2,12.5,0.5,4.9,7.6,0.65,0.4,6.7,7.1,4.0,1.8,0.4,2.7,5.3,17.4,88.0,111.0
2014.0,4.0,2241,CHA,Charlotte Bobcats,Jannero Pargo,34.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,17.7,17.7,17.7,0.0,0.0,17.7,0.0,0.0,42.0,113.0
2014.0,4.0,1959,CHA,Charlotte Bobcats,Josh McRoberts,26.0,4.0,4.0,154.0,5.2,11.3,0.46,2.8,5.8,0.47,2.4,5.5,0.44,2.8,3.4,0.8,0.3,8.9,9.3,5.2,1.4,0.3,2.1,4.5,15.8,116.0,112.0
2014.0,4.0,3002,CHA,Charlotte Bobcats,Kemba Walker,23.0,4.0,4.0,153.0,9.0,19.0,0.47,4.2,8.3,0.5,4.8,10.7,0.45,4.8,6.2,0.78,0.3,4.8,5.2,8.3,2.8,1.0,5.2,2.1,27.0,109.0,109.0
2014.0,4.0,2449,CHA,Charlotte Bobcats,Luke Ridnour,32.0,4.0,0.0,36.0,5.9,19.1,0.31,2.9,8.8,0.33,2.9,10.3,0.29,0.0,0.0,,0.0,5.9,5.9,17.7,0.0,1.5,5.9,1.5,14.7,88.0,114.0
2014.0,4.0,1607,CHA,Charlotte Bobcats,Michael Kidd-Gilchrist,20.0,4.0,4.0,91.0,8.1,15.7,0.52,0.0,0.6,0.0,8.1,15.1,0.54,3.5,5.8,0.6,4.7,10.5,15.1,3.5,0.0,1.2,4.7,7.6,19.8,99.0,113.0
