Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2017,19,NOP,New Orleans Pelicans,Anthony Davis,23,75,75,36.1,10.3,20.3,0.5,0.5,1.8,0.3,9.7,18.6,0.52,0.52,6.9,8.6,0.8,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0
2017,19,NOP,New Orleans Pelicans,DeMarcus Cousins,26,17,17,33.8,8.4,18.5,0.45,2.1,5.6,0.38,6.2,12.8,0.49,0.51,5.5,7.1,0.78,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,24.4
2017,19,NOP,New Orleans Pelicans,Jrue Holiday,26,67,61,32.7,6.0,13.3,0.45,1.5,4.2,0.36,4.6,9.1,0.5,0.51,1.8,2.5,0.71,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,15.4
2017,19,NOP,New Orleans Pelicans,Solomon Hill,25,80,71,29.7,2.3,6.0,0.38,1.2,3.4,0.35,1.1,2.6,0.43,0.48,1.3,1.6,0.8,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,7.0
2017,19,NOP,New Orleans Pelicans,Lance Stephenson,26,6,0,27.0,4.3,9.2,0.47,0.2,1.7,0.1,4.2,7.5,0.56,0.48,0.8,1.3,0.62,0.5,2.5,3.0,4.8,0.3,0.2,1.8,3.0,9.7
2017,19,NOP,New Orleans Pelicans,Dante Cunningham,29,66,35,25.0,2.6,5.4,0.48,1.1,2.7,0.39,1.6,2.7,0.58,0.58,0.2,0.4,0.59,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6
2017,19,NOP,New Orleans Pelicans,E'Twaun Moore,27,73,22,24.9,3.9,8.5,0.46,1.1,2.8,0.37,2.8,5.6,0.5,0.52,0.8,1.0,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6
2017,19,NOP,New Orleans Pelicans,Terrence Jones,25,51,12,24.8,4.5,9.6,0.47,0.4,1.5,0.25,4.2,8.1,0.51,0.49,2.0,3.3,0.61,1.3,4.7,5.9,1.2,0.8,1.0,0.9,1.3,11.5
2017,19,NOP,New Orleans Pelicans,Omri Casspi,28,1,0,24.0,5.0,9.0,0.56,2.0,4.0,0.5,3.0,5.0,0.6,0.67,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,12.0
2017,19,NOP,New Orleans Pelicans,Tim Frazier,26,65,35,23.5,2.5,6.2,0.4,0.6,2.0,0.31,1.9,4.2,0.45,0.45,1.5,2.0,0.76,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,7.1
2017,19,NOP,New Orleans Pelicans,Jordan Crawford,28,19,0,23.3,5.5,11.5,0.48,1.9,5.0,0.39,3.6,6.5,0.55,0.57,1.1,1.4,0.77,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1
2017,19,NOP,New Orleans Pelicans,Hollis Thompson,25,9,8,21.2,1.2,4.6,0.27,0.7,2.7,0.25,0.6,1.9,0.29,0.34,0.7,1.0,0.67,0.4,2.7,3.1,1.0,0.7,0.0,0.2,1.6,3.8
2017,19,NOP,New Orleans Pelicans,Axel Toupane,24,2,0,20.5,2.5,4.0,0.62,0.5,1.5,0.33,2.0,2.5,0.8,0.69,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.5,0.0,2.5,5.5
2017,19,NOP,New Orleans Pelicans,Langston Galloway,25,55,0,20.4,3.0,8.0,0.37,1.8,4.9,0.38,1.2,3.1,0.37,0.49,0.7,0.9,0.77,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6
2017,19,NOP,New Orleans Pelicans,Buddy Hield,24,57,37,20.4,3.2,8.3,0.39,1.6,4.2,0.37,1.7,4.0,0.42,0.49,0.5,0.6,0.88,0.3,2.6,2.9,1.4,0.3,0.1,0.8,1.4,8.6
2017,19,NOP,New Orleans Pelicans,Tyreke Evans,27,26,0,18.2,3.5,8.7,0.4,0.8,2.7,0.3,2.7,6.0,0.45,0.45,1.7,2.2,0.78,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5
2017,19,NOP,New Orleans Pelicans,Jarrett Jack,33,2,0,16.5,1.0,1.5,0.67,0.0,0.5,0.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0,3.0
2017,19,NOP,New Orleans Pelicans,Anthony Brown,24,9,0,15.9,1.6,4.6,0.34,0.7,2.7,0.25,0.9,1.9,0.47,0.42,0.0,0.0,,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,3.8
2017,19,NOP,New Orleans Pelicans,Wayne Selden,22,3,3,15.7,1.7,2.7,0.62,1.3,2.3,0.57,0.3,0.3,1.0,0.88,0.7,1.3,0.5,0.0,1.7,1.7,0.3,0.7,0.0,1.0,2.0,5.3
2017,19,NOP,New Orleans Pelicans,Omer Asik,30,31,19,15.5,1.0,2.1,0.48,0.0,0.0,,1.0,2.1,0.48,0.48,0.7,1.3,0.59,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,2.7
2017,19,NOP,New Orleans Pelicans,Alexis Ajinca,28,39,15,15.0,2.3,4.6,0.5,0.0,0.1,0.0,2.3,4.5,0.51,0.5,0.7,1.0,0.72,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,5.3
2017,19,NOP,New Orleans Pelicans,Donatas Motiejunas,26,34,0,14.1,1.7,4.1,0.41,0.3,1.4,0.23,1.4,2.7,0.5,0.45,0.7,1.4,0.51,0.8,2.2,3.0,0.9,0.5,0.3,0.9,1.6,4.4
2017,19,NOP,New Orleans Pelicans,Reggie Williams,30,6,0,13.2,1.3,3.8,0.35,0.8,1.8,0.46,0.5,2.0,0.25,0.46,1.0,1.2,0.86,0.3,0.7,1.0,0.7,0.5,0.0,0.0,0.3,4.5
2017,19,NOP,New Orleans Pelicans,Quinn Cook,23,9,0,12.3,2.4,4.6,0.54,0.7,1.3,0.5,1.8,3.2,0.55,0.61,0.2,0.3,0.67,0.1,0.3,0.4,1.6,0.3,0.0,0.6,0.8,5.8
2017,19,NOP,New Orleans Pelicans,Cheick Diallo,20,17,0,11.7,2.1,4.5,0.47,0.0,0.0,,2.1,4.5,0.47,0.47,0.9,1.2,0.71,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1
2017,19,NOP,New Orleans Pelicans,Archie Goodwin,22,3,0,10.0,0.7,1.7,0.4,0.3,0.7,0.5,0.3,1.0,0.33,0.5,3.3,3.3,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,5.0
