SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2017,26,SAC,DeMarcus Cousins,26,55,55,34.4,9.2,20.3,0.45,1.7,4.9,0.36,7.5,15.5,0.48,0.49,7.7,10.0,0.77,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8
2017,26,SAC,Rudy Gay,30,30,30,33.8,6.7,14.7,0.46,1.4,3.8,0.37,5.3,11.0,0.48,0.5,3.9,4.6,0.86,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7
2017,26,SAC,Darren Collison,29,68,64,30.3,5.0,10.5,0.48,1.1,2.6,0.42,3.9,7.9,0.5,0.53,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2
2017,26,SAC,Buddy Hield,24,25,18,29.1,5.7,11.8,0.48,2.4,5.5,0.43,3.3,6.3,0.52,0.58,1.4,1.7,0.81,0.6,3.5,4.1,1.8,0.8,0.1,2.1,1.4,15.1
2017,26,SAC,Garrett Temple,30,65,21,26.6,2.8,6.6,0.42,1.3,3.4,0.37,1.6,3.3,0.48,0.52,0.9,1.1,0.78,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8
2017,26,SAC,Arron Afflalo,31,61,45,25.9,3.0,6.9,0.44,1.0,2.5,0.41,2.0,4.4,0.46,0.51,1.4,1.5,0.89,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4
2017,26,SAC,Matt Barnes,36,54,13,25.3,2.7,7.1,0.38,1.3,3.9,0.33,1.4,3.2,0.45,0.47,0.9,1.2,0.76,1.0,4.4,5.4,2.8,0.7,0.3,1.5,2.6,7.6
2017,26,SAC,Ty Lawson,29,69,24,25.1,3.4,7.6,0.45,0.5,1.7,0.29,2.9,5.9,0.5,0.49,2.5,3.1,0.8,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9
2017,26,SAC,Anthony Tolliver,31,65,9,22.7,2.4,5.4,0.44,1.4,3.5,0.39,1.0,1.9,0.54,0.57,0.9,1.3,0.74,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1
2017,26,SAC,Tyreke Evans,27,14,6,22.4,4.2,10.2,0.41,1.5,3.4,0.44,2.7,6.8,0.4,0.49,1.7,2.4,0.71,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6
2017,26,SAC,Kosta Koufos,27,71,62,20.0,3.0,5.5,0.55,0.0,0.0,0.0,3.0,5.5,0.55,0.55,0.5,0.9,0.61,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,6.6
2017,26,SAC,Langston Galloway,25,19,2,19.7,2.2,5.5,0.4,1.0,2.1,0.48,1.2,3.4,0.36,0.5,0.6,0.6,0.92,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6.0
2017,26,SAC,Ben McLemore,23,61,26,19.3,3.0,6.9,0.43,1.1,2.8,0.38,1.9,4.1,0.46,0.51,1.1,1.5,0.75,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1
2017,26,SAC,Willie Cauley-Stein,23,75,21,18.9,3.4,6.4,0.53,0.0,0.0,0.0,3.4,6.4,0.53,0.53,1.3,2.0,0.67,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1
2017,26,SAC,Skal Labissiere,20,33,12,18.5,3.5,6.6,0.54,0.1,0.2,0.38,3.5,6.4,0.54,0.54,1.6,2.2,0.7,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8
2017,26,SAC,Omri Casspi,28,22,2,18.0,2.4,5.3,0.45,0.5,1.3,0.38,1.9,4.0,0.48,0.5,0.5,1.0,0.57,0.9,3.2,4.1,1.2,0.5,0.0,0.8,1.0,5.9
2017,26,SAC,Jordan Farmar,30,2,0,17.5,2.0,6.0,0.33,2.0,4.5,0.44,0.0,1.5,0.0,0.5,0.0,0.0,,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0
2017,26,SAC,Georgios Papagiannis,19,22,0,16.1,2.5,4.6,0.55,0.0,0.1,0.0,2.5,4.5,0.56,0.55,0.5,0.6,0.86,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6
2017,26,SAC,Malachi Richardson,21,22,0,9.0,1.3,3.1,0.41,0.4,1.3,0.29,0.9,1.8,0.5,0.47,0.7,0.9,0.79,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6
