SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2017,12,IND,Paul George,26,75,75,35.9,8.3,18.0,0.46,2.6,6.6,0.39,5.7,11.4,0.5,0.53,4.5,5.0,0.9,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7
2017,12,IND,Jeff Teague,28,82,82,32.4,4.9,11.1,0.44,1.1,3.1,0.36,3.8,8.0,0.48,0.49,4.4,5.1,0.87,0.4,3.6,4.0,7.8,1.2,0.4,2.6,2.0,15.3
2017,12,IND,Myles Turner,20,81,81,31.4,5.5,10.7,0.51,0.5,1.4,0.35,5.0,9.3,0.54,0.53,3.0,3.7,0.81,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,14.5
2017,12,IND,Thaddeus Young,28,74,74,30.2,4.9,9.3,0.53,0.6,1.6,0.38,4.3,7.7,0.56,0.56,0.6,1.2,0.52,1.8,4.3,6.1,1.6,1.5,0.4,1.3,1.8,11.0
2017,12,IND,Monta Ellis,31,74,33,27.0,3.3,7.5,0.44,0.6,1.8,0.32,2.8,5.7,0.48,0.48,1.3,1.7,0.73,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5
2017,12,IND,C.J. Miles,29,76,29,23.4,3.7,8.5,0.43,2.2,5.4,0.41,1.5,3.1,0.47,0.56,1.1,1.2,0.9,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7
2017,12,IND,Lance Stephenson,26,6,0,22.0,3.0,7.3,0.41,0.8,1.3,0.62,2.2,6.0,0.36,0.47,0.3,0.5,0.67,0.2,3.8,4.0,4.2,0.5,0.3,1.8,2.0,7.2
2017,12,IND,Glenn Robinson,23,69,27,20.7,2.3,4.9,0.47,0.7,1.8,0.39,1.6,3.1,0.51,0.54,0.8,1.1,0.71,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9,6.1
2017,12,IND,Rodney Stuckey,30,39,0,17.8,2.3,6.3,0.37,0.5,1.5,0.32,1.8,4.7,0.39,0.41,2.1,2.7,0.75,0.2,2.0,2.2,2.2,0.4,0.0,1.4,1.1,7.2
2017,12,IND,Lavoy Allen,27,61,5,14.3,1.3,2.8,0.46,0.0,0.0,0.0,1.3,2.7,0.46,0.46,0.4,0.5,0.7,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2.9
2017,12,IND,Al Jefferson,32,66,1,14.1,3.6,7.1,0.5,0.0,0.0,0.0,3.6,7.1,0.5,0.5,1.0,1.3,0.76,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,8.1
2017,12,IND,Aaron Brooks,32,65,0,13.8,1.9,4.6,0.4,0.7,2.0,0.38,1.1,2.6,0.42,0.48,0.5,0.6,0.8,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,5.0
2017,12,IND,Kevin Seraphin,27,49,3,11.4,2.2,4.0,0.55,0.0,0.0,0.0,2.2,4.0,0.56,0.55,0.3,0.4,0.64,0.8,2.1,2.9,0.5,0.1,0.4,0.6,1.3,4.7
2017,12,IND,Rakeem Christmas,25,29,0,7.6,0.7,1.5,0.44,0.0,0.0,,0.7,1.5,0.44,0.44,0.7,1.0,0.72,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.0
2017,12,IND,Joe Young,24,33,0,4.1,0.8,2.2,0.36,0.2,0.7,0.22,0.6,1.5,0.43,0.4,0.3,0.5,0.73,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.2,2.1
2017,12,IND,Georges Niang,23,23,0,4.0,0.4,1.6,0.25,0.0,0.5,0.08,0.3,1.0,0.33,0.26,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,0.9
