Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,15,MEM,Memphis Grizzlies,Marc Gasol,32,74,74,34.2,7.2,15.7,0.46,1.4,3.6,0.39,5.8,12.1,0.48,0.5,3.8,4.5,0.84,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,1007
2017,15,MEM,Memphis Grizzlies,Mike Conley,29,69,68,33.2,6.7,14.6,0.46,2.5,6.1,0.41,4.2,8.6,0.5,0.55,4.6,5.3,0.86,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,585
2017,15,MEM,Memphis Grizzlies,JaMychal Green,26,77,75,27.3,3.2,6.5,0.5,0.7,1.9,0.38,2.5,4.6,0.55,0.56,1.7,2.2,0.8,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9,1104
2017,15,MEM,Memphis Grizzlies,Tony Allen,35,71,66,27.0,3.9,8.4,0.46,0.2,0.8,0.28,3.6,7.6,0.48,0.47,1.1,1.8,0.62,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,55
2017,15,MEM,Memphis Grizzlies,Vince Carter,40,73,15,24.6,2.6,6.7,0.39,1.5,4.1,0.38,1.1,2.7,0.42,0.51,1.2,1.6,0.76,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0,492
2017,15,MEM,Memphis Grizzlies,Zach Randolph,35,73,5,24.5,5.9,13.2,0.45,0.3,1.3,0.22,5.6,11.9,0.47,0.46,1.9,2.6,0.73,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,2395
2017,15,MEM,Memphis Grizzlies,James Ennis,26,64,28,23.5,2.3,5.0,0.46,0.8,2.1,0.37,1.5,2.9,0.52,0.53,1.3,1.7,0.78,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7,866
2017,15,MEM,Memphis Grizzlies,Andrew Harrison,22,72,18,20.5,1.6,5.0,0.32,0.6,2.2,0.28,1.0,2.8,0.36,0.38,2.1,2.7,0.76,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9,1212
2017,15,MEM,Memphis Grizzlies,Chandler Parsons,28,34,34,19.9,2.2,6.5,0.34,0.7,2.7,0.27,1.5,3.8,0.39,0.39,1.0,1.3,0.81,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,6.2,2250
2017,15,MEM,Memphis Grizzlies,Troy Daniels,25,67,3,17.7,2.8,7.4,0.37,2.1,5.3,0.39,0.7,2.1,0.34,0.51,0.6,0.8,0.8,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2,667
2017,15,MEM,Memphis Grizzlies,Troy Williams,22,24,13,17.4,2.1,5.1,0.42,0.4,1.7,0.24,1.7,3.4,0.5,0.46,0.6,1.0,0.6,0.3,1.6,1.9,0.8,1.0,0.4,1.1,1.8,5.3,3183
2017,15,MEM,Memphis Grizzlies,Wayne Selden,22,11,2,17.2,1.8,4.5,0.4,0.3,1.9,0.14,1.5,2.6,0.59,0.43,1.1,1.6,0.67,0.1,0.9,1.0,1.1,0.4,0.1,0.8,1.1,5.0,2593
2017,15,MEM,Memphis Grizzlies,Toney Douglas,30,24,0,16.4,1.8,4.9,0.37,0.3,1.8,0.17,1.5,3.1,0.48,0.4,1.0,1.2,0.83,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9,772
2017,15,MEM,Memphis Grizzlies,Brandan Wright,29,28,5,16.0,3.0,4.8,0.62,0.0,0.0,0.0,3.0,4.8,0.62,0.62,0.8,1.3,0.66,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,6.8,3237
2017,15,MEM,Memphis Grizzlies,Jarell Martin,22,42,3,13.3,1.4,3.6,0.38,0.2,0.6,0.36,1.2,3.0,0.39,0.41,1.0,1.2,0.8,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9,1855
2017,15,MEM,Memphis Grizzlies,Wade Baldwin,20,33,1,12.3,1.1,3.5,0.31,0.1,0.7,0.14,1.0,2.8,0.36,0.33,0.9,1.1,0.84,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,3.2,149
2017,15,MEM,Memphis Grizzlies,Deyonta Davis,20,36,0,6.6,0.7,1.3,0.51,0.0,0.0,,0.7,1.3,0.51,0.51,0.3,0.5,0.56,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6,684
