Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2012,23,51,PHI,Philadelphia 76Ers,Lavoy Allen,1989-02-04,22.0,NBA,PF,12.0,1.0,236.0,7.8,14.0,0.56,0.0,0.0,,7.8,14.0,0.56,1.6,2.8,0.58,4.8,8.7,13.6,0.7,2.3,2.5,1.1,6.9,17.2,116.0,95.0
2014,12,51,IND,Indiana Pacers,Lavoy Allen,1989-02-04,24.0,NBA,PF,4.0,0.0,15.0,7.2,14.5,0.5,0.0,0.0,,7.2,14.5,0.5,0.0,0.0,,3.6,14.5,18.1,3.6,0.0,0.0,0.0,3.6,14.5,119.0,105.0
2016,12,51,IND,Indiana Pacers,Lavoy Allen,1989-02-04,26.0,NBA,PF,6.0,3.0,51.0,3.2,10.6,0.3,0.0,0.0,,3.2,10.6,0.3,0.0,0.0,,4.2,10.6,14.8,2.1,1.1,1.1,1.1,2.1,6.4,85.0,102.0
2017,12,51,IND,Indiana Pacers,Lavoy Allen,1989-02-04,27.0,NBA,PF,3.0,0.0,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.2,9.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,123.0
