SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2019,18,MIN,Karl-Anthony Towns,23,77,77,2545,12.8,24.7,0.52,2.7,6.7,0.4,10.1,18.1,0.56,7.1,8.5,0.84,5.0,13.0,18.0,4.9,1.3,2.4,4.5,5.5,35.4,,118,108
2019,18,MIN,Andrew Wiggins,23,73,73,2543,9.4,22.8,0.41,2.2,6.6,0.34,7.2,16.2,0.44,3.9,5.6,0.7,1.6,5.1,6.6,3.5,1.3,0.9,2.6,2.9,24.9,,100,115
2019,18,MIN,Josh Okogie,20,74,52,1757,5.3,13.9,0.39,1.6,5.9,0.28,3.7,8.0,0.46,3.2,4.4,0.73,1.1,4.8,5.9,2.5,2.4,0.9,1.7,4.5,15.5,,101,113
2019,18,MIN,Taj Gibson,33,70,57,1686,8.6,15.3,0.57,0.3,1.0,0.32,8.3,14.3,0.58,3.8,5.0,0.76,4.9,8.1,13.0,2.4,1.5,1.1,2.1,5.3,21.4,,123,112
2019,18,MIN,Dario Å aric,24,68,28,1627,7.5,16.6,0.45,2.9,7.5,0.38,4.7,9.2,0.51,3.1,3.5,0.88,3.1,7.8,10.9,3.0,1.2,0.2,2.1,4.2,21.0,,116,114
2019,18,MIN,Tyus Jones,22,68,23,1560,5.7,13.7,0.42,1.2,3.9,0.32,4.5,9.8,0.45,1.8,2.1,0.84,0.7,3.4,4.1,10.0,2.5,0.2,1.4,2.4,14.4,,116,114
2019,18,MIN,Derrick Rose,30,51,13,1392,12.5,25.9,0.48,1.9,5.0,0.37,10.6,20.9,0.51,4.7,5.5,0.86,1.1,3.7,4.8,7.6,1.1,0.4,2.8,2.0,31.6,,114,117
2019,18,MIN,Jeff Teague,30,42,41,1264,6.7,15.8,0.42,1.3,4.0,0.33,5.3,11.8,0.45,4.7,5.8,0.8,0.6,3.4,4.0,13.0,1.6,0.7,3.7,3.4,19.3,,112,116
2019,18,MIN,Anthony Tolliver,33,65,0,1079,4.4,11.5,0.38,3.6,9.5,0.38,0.8,2.0,0.41,2.1,2.7,0.78,0.7,7.2,7.9,2.0,0.8,0.9,1.6,4.0,14.5,,110,115
2019,18,MIN,Gorgui Dieng,29,76,2,1031,8.8,17.5,0.5,0.9,2.6,0.34,7.9,14.9,0.53,4.1,4.9,0.83,3.8,10.7,14.5,3.3,2.2,1.9,2.6,6.2,22.5,,114,108
2019,18,MIN,Robert Covington,28,22,22,763,6.7,15.4,0.43,3.5,9.3,0.37,3.2,6.1,0.53,3.2,4.1,0.77,1.3,6.6,7.9,2.0,3.1,1.5,1.6,5.1,20.0,,115,109
2019,18,MIN,Jerryd Bayless,30,34,6,657,6.0,16.8,0.36,2.1,7.1,0.3,3.9,9.6,0.4,1.2,2.0,0.57,0.8,3.7,4.5,8.7,1.3,0.1,2.3,4.1,15.2,,98,117
2019,18,MIN,Keita Bates-Diop,23,30,3,503,5.7,13.5,0.42,1.2,5.0,0.25,4.5,8.6,0.52,1.7,2.7,0.64,1.5,6.4,7.9,1.6,1.7,1.3,1.3,2.8,14.4,,100,113
2019,18,MIN,Luol Deng,33,22,2,392,7.2,14.4,0.5,1.7,5.4,0.32,5.5,9.0,0.61,3.1,4.3,0.71,2.4,6.5,8.9,2.2,1.8,1.0,1.7,2.9,19.2,,117,113
2019,18,MIN,Jimmy Butler,29,10,10,361,9.8,20.8,0.47,2.3,6.0,0.38,7.6,14.9,0.51,6.4,8.1,0.79,2.1,4.8,6.9,5.7,3.2,1.3,1.9,2.4,28.3,,122,111
2019,18,MIN,Cameron Reynolds,23,19,0,259,6.1,14.4,0.42,3.9,9.4,0.41,2.2,5.0,0.44,1.5,1.7,0.89,0.7,5.0,5.7,2.4,1.1,0.4,0.9,4.8,17.6,,118,116
2019,18,MIN,C.J. Williams,28,15,0,128,6.4,13.1,0.49,1.9,6.0,0.31,4.5,7.1,0.63,0.0,0.4,0.0,0.4,2.6,3.0,4.5,2.2,0.0,1.9,6.0,14.6,,107,115
2019,18,MIN,Jared Terrell,23,14,0,111,5.2,16.8,0.31,1.7,7.3,0.24,3.5,9.5,0.36,1.3,2.6,0.5,0.4,2.2,2.6,5.2,1.3,0.9,4.3,6.9,13.4,,74,117
2019,18,MIN,Isaiah Canaan,27,7,1,95,5.5,14.6,0.38,3.5,9.6,0.37,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.5,2.5,9.6,1.0,0.5,2.0,2.0,16.6,,117,118
2019,18,MIN,James Nunnally,28,13,0,64,6.7,15.7,0.43,3.7,9.7,0.38,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,3.7,0.7,0.0,0.7,3.0,20.2,,124,119
2019,18,MIN,Mitch Creek,26,1,0,12,12.0,24.0,0.5,0.0,4.0,0.0,12.0,20.0,0.6,0.0,0.0,,4.0,4.0,8.0,4.0,4.0,0.0,4.0,0.0,24.0,,96,111
